t,theta,alpha,theta_dot,alpha_dot,voltage,mode
0.000000,1.030835,-0.214757,5.605751,0.945683,6.000000,1
0.001000,1.030835,-0.214757,5.605751,0.945683,6.000000,1
0.002000,1.030835,-0.214757,5.605751,0.945683,6.000000,1
0.003000,1.030835,-0.214757,5.605751,0.945683,6.000000,1
0.004000,1.030835,-0.214757,5.605751,0.945683,6.000000,1
0.005000,1.030835,-0.214757,5.605751,0.945683,6.000000,1
0.006000,1.049243,-0.211689,5.669817,0.789812,6.000000,1
0.007000,1.049243,-0.211689,5.669817,0.789812,6.000000,1
0.008000,1.049243,-0.211689,5.669817,0.789812,6.000000,1
0.009000,1.089126,-0.208621,5.774911,0.789812,6.000000,1
0.010000,1.113670,-0.208621,6.299581,0.789812,6.000000,1
0.011000,1.119806,-0.208621,6.299581,0.789812,6.000000,1
0.012000,1.129010,-0.205553,6.354994,0.789812,6.000000,1
0.013000,1.135146,-0.205553,6.631837,0.789812,6.000000,1
0.014000,1.141282,-0.202485,6.631837,0.789812,6.000000,1
0.015000,1.150486,-0.202485,7.059434,0.746559,6.000000,1
0.016000,1.156622,-0.202485,7.059434,0.703522,6.000000,1
0.017000,1.162757,-0.199418,7.294599,0.694262,6.000000,1
0.018000,1.171961,-0.196350,7.565355,0.694262,6.000000,1
0.019000,1.181165,-0.196350,7.565355,0.694262,6.000000,1
0.020000,1.187301,-0.193282,7.920017,0.694262,6.000000,1
0.021000,1.196505,-0.190214,8.175705,0.694262,6.000000,1
0.022000,1.205709,-0.187146,8.175705,2.246242,6.000000,1
0.023000,1.214913,-0.184078,8.433373,2.246242,6.000000,1
0.024000,1.214913,-0.184078,8.433373,2.246242,6.000000,1
0.025000,1.214913,-0.184078,8.433373,2.246242,6.000000,1
0.026000,1.214913,-0.184078,8.433373,2.246242,6.000000,1
0.027000,1.214913,-0.184078,8.433373,2.246242,6.000000,1
0.028000,1.214913,-0.184078,8.433373,2.246242,6.000000,1
0.029000,1.224117,-0.181010,8.720875,2.246242,6.000000,1
0.030000,1.224117,-0.181010,8.720875,2.246242,6.000000,1
0.031000,1.224117,-0.181010,8.720875,2.246242,6.000000,1
0.032000,1.270136,-0.162602,9.729908,3.699295,6.000000,1
0.033000,1.270136,-0.162602,9.729908,3.699295,6.000000,1
0.034000,1.270136,-0.162602,9.729908,3.699295,6.000000,1
0.035000,1.270136,-0.162602,9.729908,3.699295,6.000000,1
0.036000,1.270136,-0.162602,9.729908,3.699295,6.000000,1
0.037000,1.270136,-0.162602,9.729908,3.699295,6.000000,1
0.038000,1.300816,-0.150330,10.169687,4.185843,6.000000,1
0.039000,1.300816,-0.150330,10.169687,4.185843,6.000000,1
0.040000,1.300816,-0.150330,10.169687,4.185843,6.000000,1
0.041000,1.368311,-0.122718,11.452366,5.030734,6.000000,1
0.042000,1.417398,-0.098175,12.281399,5.787166,5.807766,1
0.043000,1.469554,-0.073631,13.018225,6.497959,4.736466,1
0.044000,1.469554,-0.073631,13.018225,6.497959,4.736488,1
0.045000,1.469554,-0.073631,13.018225,6.497959,4.736510,1
0.046000,1.469554,-0.073631,13.018225,6.497959,4.736532,1
0.047000,1.481825,-0.067495,13.208750,6.497959,4.828903,1
0.048000,1.494097,-0.058291,13.168394,6.893650,3.837648,1
0.049000,1.509437,-0.052155,13.545500,7.176402,3.557227,1
0.050000,1.521709,-0.042951,13.629075,7.176402,3.481281,1
0.051000,1.537049,-0.036816,13.651607,7.421864,2.920860,1
0.052000,1.549321,-0.030680,13.834360,7.421864,3.005448,1
0.053000,1.549321,-0.030680,13.834360,7.421864,3.005457,1
0.054000,1.549321,-0.030680,13.834360,7.421864,3.005467,1
0.055000,1.549321,-0.030680,13.834360,7.421864,3.005476,1
0.056000,1.549321,-0.030680,13.834360,7.421864,3.005485,1
0.057000,1.549321,-0.030680,13.834360,7.421864,3.005494,1
0.058000,1.564660,-0.021476,13.822890,7.567169,2.550022,1
0.059000,1.564660,-0.021476,13.822890,7.567169,2.550028,1
0.060000,1.635224,0.018408,14.356535,7.867479,1.826505,1
0.061000,1.635224,0.018408,14.356535,7.867479,1.826499,1
0.062000,1.635224,0.018408,14.356535,7.867479,1.826494,1
0.063000,1.635224,0.018408,14.356535,7.867479,1.826488,1
0.064000,1.678175,0.042951,14.633536,8.130565,1.172333,1
0.065000,1.678175,0.042951,14.633536,8.130565,1.172320,1
0.066000,1.678175,0.042951,14.633536,8.130565,1.172307,1
0.067000,1.724194,0.067495,14.805425,8.452332,0.000000,1
0.068000,1.724194,0.067495,14.805425,8.452332,0.000000,1
0.069000,1.724194,0.067495,14.805425,8.452332,0.000000,1
0.070000,1.767146,0.092039,15.010923,8.704380,-1.001831,1
0.071000,1.767146,0.092039,15.010923,8.704380,-1.001858,1
0.072000,1.767146,0.092039,15.010923,8.704380,-1.001886,1
0.073000,1.813165,0.119651,14.851213,9.128102,-2.469270,1
0.074000,1.813165,0.119651,14.851213,9.128102,-2.469306,1
0.075000,1.856117,0.147262,14.859205,9.425582,-3.522647,1
0.076000,1.886796,0.165670,14.563829,9.297147,-3.867999,1
0.077000,1.886796,0.165670,14.563829,9.297147,-3.868049,1
0.078000,1.886796,0.165670,14.563829,9.297147,-3.868098,1
0.079000,1.902136,0.174874,14.763370,9.414836,-4.057386,1
0.080000,1.942020,0.202485,13.995421,9.311255,-5.090700,1
0.081000,1.942020,0.202485,13.995421,9.311255,-5.090761,1
0.082000,1.957359,0.211689,13.818350,9.247231,-5.293246,1
0.083000,1.957359,0.211689,13.818350,9.247231,-5.293309,1
0.084000,1.957359,0.211689,13.818350,9.247231,-5.293373,1
0.085000,1.981903,0.227029,13.288410,8.262710,-4.112048,1
0.086000,2.030991,0.257709,11.811841,7.665645,-4.909982,1
0.087000,2.043262,0.266913,11.817844,7.258465,-4.249232,1
0.088000,2.055534,0.273049,11.931146,7.258465,-4.234187,1
0.089000,2.089282,0.294524,11.583436,6.888437,-4.203949,1
0.090000,2.089282,0.294524,11.583436,6.888437,-4.204037,1
0.091000,2.089282,0.294524,11.583436,6.888437,-4.204125,1
0.092000,2.101554,0.300660,11.463212,6.888437,-4.410555,1
0.093000,2.101554,0.300660,11.463212,6.888437,-4.410555,1
0.094000,2.113826,0.306796,11.287195,6.692011,-4.169175,1
0.095000,2.113826,0.306796,11.287195,6.692011,-4.169175,1
0.096000,2.113826,0.306796,11.287195,6.692011,-4.169175,1
0.097000,2.113826,0.306796,11.287195,6.692011,-4.169175,1
0.098000,2.113826,0.306796,11.287195,6.692011,-4.169175,1
0.099000,2.113826,0.306796,11.287195,6.692011,-4.169175,1
0.100000,2.113826,0.306796,11.287195,6.692011,-4.169175,1
0.101000,2.144505,0.325204,10.728050,6.485891,-4.254722,1
0.102000,2.144505,0.325204,10.728050,6.485891,-4.254722,1
0.103000,2.144505,0.325204,10.728050,6.485891,-4.254722,1
0.104000,2.282563,0.408039,8.493199,4.939639,-3.120952,1
0.105000,2.282563,0.408039,8.493199,4.939639,-3.120952,1
0.106000,2.291767,0.411107,8.309177,4.934425,-3.276138,1
0.107000,2.291767,0.411107,8.309177,4.934425,-3.276138,1
0.108000,2.291767,0.411107,8.309177,4.934425,-3.276138,1
0.109000,2.291767,0.411107,8.309177,4.934425,-3.276138,1
0.110000,2.291767,0.411107,8.309177,4.934425,-3.276138,1
0.111000,2.291767,0.411107,8.309177,4.934425,-3.276138,1
0.112000,2.291767,0.411107,8.309177,4.934425,-3.276138,1
0.113000,2.291767,0.411107,8.309177,4.934425,-3.276138,1
0.114000,2.291767,0.411107,8.309177,4.934425,-3.276138,1
0.115000,2.316311,0.426447,7.788009,4.424745,-2.728860,1
0.116000,2.316311,0.426447,7.788009,4.424745,-2.728860,1
0.117000,2.316311,0.426447,7.788009,4.424745,-2.728860,1
0.118000,2.316311,0.426447,7.788009,4.424745,-2.728860,1
0.119000,2.322447,0.429515,7.788009,4.424745,-2.716588,1
0.120000,2.353127,0.447922,7.568271,4.269685,-2.564846,1
0.121000,2.353127,0.447922,7.568271,4.269685,-2.564846,1
0.122000,2.353127,0.447922,7.568271,4.269685,-2.564846,1
0.123000,2.359262,0.450990,7.568271,4.130872,-2.274949,1
0.124000,2.374602,0.457126,7.303463,4.130872,-2.509077,1
0.125000,2.374602,0.457126,7.303463,4.130872,-2.509077,1
0.126000,2.380738,0.463262,7.303463,3.934352,-2.103766,1
0.127000,2.380738,0.463262,7.303463,3.934352,-2.103766,1
0.128000,2.396078,0.469398,7.123003,3.934352,-2.253546,1
0.129000,2.396078,0.469398,7.123003,3.934352,-2.253546,1
0.130000,2.396078,0.469398,7.123003,3.934352,-2.253546,1
0.131000,2.396078,0.469398,7.123003,3.934352,-2.253546,1
0.132000,2.414486,0.481670,6.797551,4.079077,-2.831631,1
0.133000,2.435961,0.497010,6.535641,4.222631,-3.337698,1
0.134000,2.435961,0.497010,6.535641,4.222631,-3.337698,1
0.135000,2.435961,0.497010,6.535641,4.222631,-3.337698,1
0.136000,2.460505,0.512350,6.211278,4.150685,-3.469082,1
0.137000,2.463573,0.518486,6.211278,4.150685,-3.462946,1
0.138000,2.463573,0.518486,5.658742,4.150685,-4.015482,1
0.139000,2.448233,0.497010,-2.797445,-4.704410,5.807842,1
0.140000,2.448233,0.497010,-2.797445,-4.704410,5.807842,1
0.141000,2.448233,0.497010,-2.797445,-4.704410,5.807842,1
0.142000,2.448233,0.497010,-2.797445,-4.704410,5.807842,1
0.143000,2.448233,0.497010,-2.797445,-4.704410,5.807842,1
0.144000,2.460505,0.497010,2.218834,2.106232,-3.372621,1
0.145000,2.460505,0.497010,2.218834,2.106232,-3.372621,1
0.146000,2.457437,0.497010,2.218834,1.874403,-2.915098,1
0.147000,2.457437,0.497010,2.218834,1.874403,-2.915098,1
0.148000,2.451301,0.497010,-3.402034,1.874403,-6.000000,1
0.149000,2.445165,0.493942,-3.402034,1.874403,-6.000000,1
0.150000,2.445165,0.493942,-3.402034,1.874403,-6.000000,1
0.151000,2.445165,0.493942,-3.402034,1.874403,-6.000000,1
0.152000,2.445165,0.493942,-3.402034,1.874403,-6.000000,1
0.153000,2.445165,0.493942,-3.402034,1.874403,-6.000000,1
0.154000,2.445165,0.493942,-3.402034,1.874403,-6.000000,1
0.155000,2.442097,0.490874,-3.402034,-2.088075,-0.641690,1
0.156000,2.442097,0.490874,-3.402034,-2.088075,-0.641690,1
0.157000,2.439029,0.487806,-3.504059,-2.088075,-0.749851,1
0.158000,2.439029,0.487806,-3.504059,-2.088075,-0.749851,1
0.159000,2.423690,0.472466,-3.147053,-3.190658,2.381642,1
0.160000,2.423690,0.469398,-3.147053,-3.190658,2.381642,1
0.161000,2.420622,0.469398,-3.147053,-3.190658,2.375506,1
0.162000,2.420622,0.466330,-2.649315,-2.839309,2.170546,1
0.163000,2.414486,0.466330,-2.903319,3.743097,-6.000000,1
0.164000,2.414486,0.466330,-2.903319,3.743097,-6.000000,1
0.165000,2.414486,0.466330,-2.903319,3.743097,-6.000000,1
0.166000,2.414486,0.466330,-2.903319,3.743097,-6.000000,1
0.167000,2.414486,0.466330,-2.903319,3.743097,-6.000000,1
0.168000,2.414486,0.466330,-2.903319,2.871764,-6.000000,1
0.169000,2.377670,0.441786,-3.811971,-1.140494,-3.075642,1
0.170000,2.365398,0.435651,-4.065601,-3.484272,1.933739,1
0.171000,2.365398,0.435651,-4.065601,-3.085661,1.136519,1
0.172000,2.350059,0.426447,-2.860857,-2.082945,0.000000,1
0.173000,2.340855,0.423379,-3.047192,-2.016268,-0.632947,1
0.174000,2.340855,0.423379,-3.047192,-2.016268,-0.632947,1
0.175000,2.340855,0.423379,-3.047192,-2.016268,-0.632947,1
0.176000,2.340855,0.423379,-3.047192,-2.016268,-0.632947,1
0.177000,2.340855,0.423379,-3.047192,-2.016268,-0.632947,1
0.178000,2.340855,0.423379,-3.047192,-2.016268,-0.632947,1
0.179000,2.340855,0.423379,-3.047192,-2.016268,-0.632947,1
0.180000,2.340855,0.423379,-3.047192,-2.016268,-0.632947,1
0.181000,2.340855,0.423379,-3.047192,-2.016268,-0.632947,1
0.182000,2.340855,0.423379,-3.047192,-2.016268,-0.632947,1
0.183000,2.340855,0.423379,-3.047192,-2.016268,-0.632947,1
0.184000,2.340855,0.423379,-3.047192,-2.016268,-0.632947,1
0.185000,2.340855,0.423379,-3.047192,-2.016268,-0.632947,1
0.186000,2.340855,0.423379,-3.047192,-2.016268,-0.632947,1
0.187000,2.340855,0.423379,-3.047192,-2.016268,-0.632947,1
0.188000,2.340855,0.423379,-3.047192,-2.016268,-0.632947,1
0.189000,2.340855,0.423379,-3.047192,-2.016268,-0.632947,1
0.190000,2.340855,0.423379,-3.047192,-2.016268,-0.632947,1
0.191000,2.337787,0.423379,-3.047192,-1.729214,-1.213191,1
0.192000,2.331651,0.423379,-3.047192,-1.515791,-1.652308,1
0.193000,2.328583,0.423379,-3.461530,-1.348999,-2.406366,1
0.194000,2.325515,0.423379,-3.461530,-1.216188,-2.678124,1
0.195000,2.319379,0.420311,-3.461530,-1.106616,-2.909541,1
0.196000,2.316311,0.417243,-3.964771,-1.017083,-3.597982,1
0.197000,2.313243,0.417243,-3.964771,-1.017083,-3.604118,1
0.198000,2.307107,0.417243,-3.964771,-1.017083,-3.616390,1
0.199000,2.304039,0.414175,-4.052418,-1.017083,-3.710172,1
0.200000,2.300971,0.411107,-4.052418,-1.017083,-3.716308,1
0.201000,2.294835,0.411107,-4.052418,-1.017083,-3.728580,1
0.202000,2.291767,0.411107,-4.125453,-1.017083,-3.807751,1
0.203000,2.288699,0.408039,-4.125453,-1.017083,-3.813887,1
0.204000,2.282563,0.408039,-4.125453,-1.017083,-3.826159,1
0.205000,2.279495,0.404971,-4.082111,-1.480056,-2.863007,1
0.206000,2.276427,0.404971,-4.082111,-1.480056,-2.869143,1
0.207000,2.270292,0.404971,-4.082111,-1.480056,-2.881415,1
0.208000,2.267224,0.404971,-4.241727,-1.480056,-3.047167,1
0.209000,2.261088,0.401903,-4.241727,-1.480056,-3.059439,1
0.210000,2.261088,0.401903,-4.241727,-1.480056,-3.059439,1
0.211000,2.251884,0.398835,-4.530864,-1.480056,-3.366984,1
0.212000,2.245748,0.395767,-4.530864,-1.480056,-3.379256,1
0.213000,2.242680,0.395767,-4.754354,-1.403062,-3.762869,1
0.214000,2.236544,0.392699,-4.754354,-1.386991,-3.807284,1
0.215000,2.233476,0.389631,-4.754354,-1.386991,-3.813420,1
0.216000,2.233476,0.389631,-4.754354,-1.386991,-3.813420,1
0.217000,2.227340,0.389631,-4.899076,-1.386991,-3.970414,1
0.218000,2.218136,0.383495,-5.009002,-1.386991,-4.098748,1
0.219000,2.212000,0.383495,-5.009002,-1.386991,-4.111019,1
0.220000,2.205864,0.380427,-5.145698,-2.033451,-2.967068,1
0.221000,2.202796,0.377359,-5.145698,-2.033451,-2.973204,1
0.222000,2.196660,0.377359,-5.145698,-2.033451,-2.985476,1
0.223000,2.190525,0.374291,-5.325359,-2.033451,-3.177409,1
0.224000,2.184389,0.371223,-5.325359,-2.033451,-3.189681,1
0.225000,2.178253,0.371223,-5.567673,-2.033451,-3.444266,1
0.226000,2.172117,0.368155,-5.567673,-2.001280,-3.520880,1
0.227000,2.165981,0.365087,-5.890840,-2.001280,-3.856319,1
0.228000,2.159845,0.362019,-5.890840,-2.001280,-3.868591,1
0.229000,2.159845,0.362019,-5.890840,-2.001280,-3.868591,1
0.230000,2.159845,0.362019,-5.890840,-2.001280,-3.868591,1
0.231000,2.153709,0.358952,-6.124567,-2.001280,-4.114590,1
0.232000,2.132233,0.352816,-6.357326,-2.571105,-3.250650,1
0.233000,2.126097,0.349748,-6.518236,-2.571105,-3.423832,1
0.234000,2.119961,0.346680,-6.670992,-2.571105,-3.588860,1
0.235000,2.113826,0.343612,-6.670992,-2.646656,-3.450029,1
0.236000,2.107690,0.340544,-6.793945,-2.646656,-3.585253,1
0.237000,2.098486,0.340544,-6.793945,-2.646656,-3.603661,1
0.238000,2.098486,0.340544,-6.793945,-2.646656,-3.603661,1
0.239000,2.098486,0.340544,-6.793945,-2.646656,-3.603661,1
0.240000,2.092350,0.337476,-6.938201,-2.646656,-3.760189,1
0.241000,2.070874,0.328272,-7.283055,-2.642785,-4.155736,1
0.242000,2.061670,0.325204,-7.283055,-2.642785,-4.174144,1
0.243000,2.055534,0.322136,-7.509480,-2.642785,-4.412841,1
0.244000,2.046330,0.319068,-7.727390,-2.773299,-4.388132,1
0.245000,2.040194,0.316000,-7.727390,-2.773299,-4.400404,1
0.246000,2.030991,0.312932,-7.878633,-2.773299,-4.570055,1
0.247000,2.021787,0.309864,-8.176613,-2.773299,-4.886442,1
0.248000,2.015651,0.306796,-8.176613,-3.162134,-4.121043,1
0.249000,2.006447,0.303728,-8.318564,-3.162134,-4.281403,1
0.250000,1.997243,0.300660,-8.479180,-3.162134,-4.460426,1
0.251000,1.988039,0.297592,-8.479180,-3.162134,-4.449267,1
0.252000,1.978835,0.294524,-8.650945,-3.434779,-4.032878,1
0.253000,1.969631,0.288388,-8.890942,-3.434779,-4.168651,1
0.254000,1.960427,0.285320,-8.934274,-3.434779,-4.169117,1
0.255000,1.951224,0.282252,-8.934274,-3.612658,-3.770494,1
0.256000,1.942020,0.279185,-9.218865,-3.612658,-4.012217,1
0.257000,1.932816,0.276117,-9.356017,-3.612658,-4.106501,1
0.258000,1.923612,0.269981,-9.480193,-3.843945,-3.663872,1
0.259000,1.914408,0.266913,-9.480193,-3.843945,-3.621001,1
0.260000,1.905204,0.263845,-9.692445,-3.843945,-3.790380,1
0.261000,1.892932,0.257709,-9.807343,-4.102257,-3.290555,1
0.262000,1.883728,0.254641,-9.963385,-4.102257,-3.403723,1
0.263000,1.874525,0.248505,-10.037978,-4.102257,-3.374079,1
0.264000,1.862253,0.245437,-10.256572,-4.274477,-3.211492,1
0.265000,1.862253,0.245437,-10.256572,-4.274477,-3.211566,1
0.266000,1.862253,0.245437,-10.256572,-4.274477,-3.211639,1
0.267000,1.831573,0.233165,-10.404891,-4.342714,-3.039477,1
0.268000,1.822369,0.227029,-10.506718,-4.342714,-3.037061,1
0.269000,1.810097,0.223961,-10.544962,-4.342714,-3.038557,1
0.270000,1.810097,0.223961,-10.544962,-4.342714,-3.038624,1
0.271000,1.788622,0.214757,-10.769370,-4.421689,-2.964019,1
0.272000,1.779418,0.208621,-10.769370,-4.536401,-2.630348,1
0.273000,1.767146,0.205553,-10.845910,-4.536401,-2.670135,1
0.274000,1.757942,0.199418,-10.916529,-4.536401,-2.636503,1
0.275000,1.745670,0.196350,-10.987800,-4.631371,-2.481077,1
0.276000,1.733398,0.190214,-11.080952,-4.631371,-2.476111,1
0.277000,1.724194,0.187146,-11.154956,-4.631371,-2.507220,1
0.278000,1.678175,0.165670,-11.448508,-4.876607,-1.972873,1
0.279000,1.678175,0.165670,-11.448508,-4.876607,-1.972923,1
0.280000,1.678175,0.165670,-11.448508,-4.876607,-1.972973,1
0.281000,1.678175,0.165670,-11.448508,-4.876607,-1.973022,1
0.282000,1.665903,0.162602,-11.534744,-4.876607,-2.022492,1
0.283000,1.653631,0.156466,-11.480042,-4.921397,-1.780082,1
0.284000,1.653631,0.156466,-11.480042,-4.921397,-1.780128,1
0.285000,1.644427,0.153398,-11.480042,-4.921397,-1.737223,1
0.286000,1.619884,0.141126,-11.620914,-4.985797,-1.552989,1
0.287000,1.607612,0.138058,-11.692267,-4.985797,-1.587568,1
0.288000,1.595340,0.131922,-11.720806,-4.953985,-1.581595,1
0.289000,1.583068,0.128854,-11.734036,-4.953985,-1.558049,1
0.290000,1.573864,0.122718,-11.783958,-4.971993,-1.467679,1
0.291000,1.561592,0.116583,-11.797016,-4.971993,-1.382598,1
0.292000,1.549321,0.113515,-11.834147,-4.971993,-1.382948,1
0.293000,1.537049,0.107379,-11.842236,-4.992417,-1.252047,1
0.294000,1.524777,0.101243,-11.872151,-4.992417,-1.183817,1
0.295000,1.512505,0.098175,-11.879014,-5.042361,-1.054006,1
0.296000,1.500233,0.092039,-11.888764,-5.042361,-0.965609,1
0.297000,1.491029,0.085903,-11.895326,-5.036641,-0.879326,1
0.298000,1.478757,0.082835,-11.889084,-5.036641,-0.836293,1
0.299000,1.466486,0.076699,-11.925027,-5.036641,-0.774084,1
0.300000,1.454214,0.073631,-11.897569,-4.984334,-0.814446,1
0.301000,1.441942,0.067495,-11.914093,-4.984334,-0.732816,1
0.302000,1.429670,0.061359,-11.945986,-4.979334,-0.676553,1
0.303000,1.417398,0.058291,-11.908633,-4.979334,-0.602401,1
0.304000,1.405126,0.052155,-11.930340,-4.979334,-0.525949,1
0.305000,1.392855,0.049087,-11.955685,-4.851704,-0.769754,1
0.306000,1.392855,0.049087,-11.955685,-4.851704,-0.769769,1
0.307000,1.392855,0.049087,-11.955685,-4.851704,-0.769783,1
0.308000,1.380583,0.042951,-11.930824,-4.851704,-0.646760,1
0.309000,1.346835,0.027612,-11.985851,-4.668049,-0.829805,1
0.310000,1.334563,0.024544,-11.998546,-4.832175,-0.477439,1
0.311000,1.322291,0.018408,-12.032369,-4.832175,0.000000,1
0.312000,1.322291,0.018408,-12.032369,-4.832175,0.000000,1
0.313000,1.322291,0.018408,-12.032369,-4.832175,0.000000,1
0.314000,1.322291,0.018408,-12.032369,-4.832175,0.000000,1
0.315000,1.310020,0.015340,-11.991218,-4.832175,0.000000,1
0.316000,1.310020,0.015340,-11.991218,-4.832175,0.000000,1
0.317000,1.310020,0.015340,-11.991218,-4.832175,0.000000,1
0.318000,1.310020,0.015340,-11.991218,-4.832175,0.000000,1
0.319000,1.310020,0.015340,-11.991218,-4.832175,0.000000,1
0.320000,1.310020,0.015340,-11.991218,-4.832175,0.000000,1
0.321000,1.239456,-0.015340,-11.964751,-4.771247,0.641911,1
0.322000,1.202641,-0.027612,-11.900934,-4.740859,0.816767,1
0.323000,1.165825,-0.042951,-11.844141,-4.711560,1.048138,1
0.324000,1.098330,-0.070563,-11.644652,-4.727770,1.697311,1
0.325000,1.086058,-0.076699,-11.602754,-4.732581,1.847030,1
0.326000,1.086058,-0.076699,-11.602754,-4.732581,1.847053,1
0.327000,1.086058,-0.076699,-11.602754,-4.732581,1.847076,1
0.328000,1.086058,-0.076699,-11.602754,-4.732581,1.847099,1
0.329000,1.086058,-0.076699,-11.602754,-4.732581,1.847122,1
0.330000,1.086058,-0.076699,-11.602754,-4.732581,1.847145,1
0.331000,1.086058,-0.076699,-11.602754,-4.732581,1.847168,1
0.332000,1.086058,-0.076699,-11.602754,-4.732581,1.847191,1
0.333000,1.086058,-0.076699,-11.602754,-4.732581,1.847214,1
0.334000,1.086058,-0.076699,-11.602754,-4.732581,1.847237,1
0.335000,1.086058,-0.076699,-11.602754,-4.732581,1.847260,1
0.336000,1.086058,-0.076699,-11.602754,-4.732581,1.847283,1
0.337000,1.086058,-0.076699,-11.602754,-4.732581,1.847306,1
0.338000,1.086058,-0.076699,-11.602754,-4.732581,1.847329,1
0.339000,1.086058,-0.076699,-11.602754,-4.732581,1.847352,1
0.340000,1.040039,-0.095107,-11.255993,-4.527707,2.060509,1
0.341000,0.972544,-0.119651,-10.933414,-4.232178,2.147949,1
0.342000,0.963340,-0.122718,-10.803870,-4.065227,1.986579,1
0.343000,0.951068,-0.125786,-10.700507,-4.065227,2.126796,1
0.344000,0.941864,-0.131922,-10.639945,-4.065227,2.291708,1
0.345000,0.929592,-0.134990,-10.523486,-3.940002,2.194573,1
0.346000,0.920388,-0.138058,-10.498853,-3.940002,2.262199,1
0.347000,0.911185,-0.141126,-10.384835,-3.940002,2.419210,1
0.348000,0.901981,-0.147262,-10.317533,-3.737112,2.185088,1
0.349000,0.859029,-0.159534,-9.957322,-3.530154,2.290966,1
0.350000,0.859029,-0.159534,-9.957322,-3.530154,2.291014,1
0.351000,0.859029,-0.159534,-9.957322,-3.530154,2.291062,1
0.352000,0.859029,-0.159534,-9.957322,-3.530154,2.291109,1
0.353000,0.849825,-0.162602,-9.913417,-3.530154,2.378015,1
0.354000,0.840621,-0.165670,-9.750846,-3.530154,2.583587,1
0.355000,0.831418,-0.168738,-9.641467,-3.429673,2.535005,1
0.356000,0.822214,-0.171806,-9.641467,-3.354618,2.427899,1
0.357000,0.822214,-0.171806,-9.641467,-3.354618,2.427951,1
0.358000,0.822214,-0.171806,-9.641467,-3.354618,2.428002,1
0.359000,0.813010,-0.174874,-9.516543,-3.354618,2.595930,1
0.360000,0.813010,-0.174874,-9.516543,-3.354618,2.595983,1
0.361000,0.813010,-0.174874,-9.516543,-3.354618,2.596035,1
0.362000,0.813010,-0.174874,-9.516543,-3.354618,2.596088,1
0.363000,0.794602,-0.184078,-9.299887,-3.170064,2.590952,1
0.364000,0.724039,-0.205553,-8.700181,-2.957388,3.053757,1
0.365000,0.724039,-0.205553,-8.700181,-2.957388,3.053818,1
0.366000,0.724039,-0.205553,-8.700181,-2.957388,3.053880,1
0.367000,0.724039,-0.205553,-8.700181,-2.957388,3.053942,1
0.368000,0.714835,-0.208621,-8.596071,-2.773734,2.833757,1
0.369000,0.705631,-0.211689,-8.445222,-2.773734,3.027621,1
0.370000,0.699495,-0.214757,-8.445222,-2.773734,3.076772,1
0.371000,0.699495,-0.214757,-8.445222,-2.773734,3.076837,1
0.372000,0.681087,-0.217825,-8.111234,-2.741580,3.371127,1
0.373000,0.674952,-0.220893,-8.111234,-2.537428,3.011976,1
0.374000,0.665748,-0.223961,-7.958969,-2.537428,3.207259,1
0.375000,0.659612,-0.223961,-7.743440,-2.537428,3.410584,1
0.376000,0.653476,-0.227029,-7.743440,-2.537428,3.459739,1
0.377000,0.644272,-0.230097,-7.635174,-2.537428,3.611025,1
0.378000,0.638136,-0.233165,-7.635174,-2.234133,3.053594,1
0.379000,0.628932,-0.233165,-7.386622,-2.234133,3.283808,1
0.380000,0.628932,-0.233165,-7.386622,-2.234133,3.283878,1
0.381000,0.628932,-0.233165,-7.386622,-2.234133,3.283948,1
0.382000,0.628932,-0.233165,-7.386622,-2.234133,3.284018,1
0.383000,0.622796,-0.236233,-7.189540,-2.234133,3.530258,1
0.384000,0.622796,-0.236233,-7.189540,-2.234133,3.530329,1
0.385000,0.622796,-0.236233,-7.189540,-2.234133,3.530400,1
0.386000,0.601320,-0.239301,-7.101078,-2.234133,3.637342,1
0.387000,0.601320,-0.239301,-7.101078,-2.234133,3.637413,1
0.388000,0.601320,-0.239301,-7.101078,-2.234133,3.637485,1
0.389000,0.601320,-0.239301,-7.101078,-2.234133,3.637557,1
0.390000,0.601320,-0.239301,-7.101078,-2.234133,3.637629,1
0.391000,0.601320,-0.239301,-7.101078,-2.234133,3.637701,1
0.392000,0.582913,-0.245437,-6.622244,-1.676300,3.086845,1
0.393000,0.546097,-0.251573,-6.004410,-1.676300,3.753842,1
0.394000,0.518486,-0.254641,-5.484045,-1.036678,3.001174,1
0.395000,0.518486,-0.254641,-5.484045,-1.036678,3.001250,1
0.396000,0.518486,-0.254641,-5.484045,-1.036678,3.001327,1
0.397000,0.518486,-0.254641,-5.484045,-1.036678,3.001403,1
0.398000,0.515418,-0.254641,-5.413453,-0.956117,2.904815,1
0.399000,0.515418,-0.254641,-5.413453,-0.956117,2.904892,1
0.400000,0.515418,-0.254641,-5.413453,-0.956117,2.904968,1
0.401000,0.515418,-0.254641,-5.413453,-0.956117,2.905044,1
0.402000,0.515418,-0.254641,-5.413453,-0.956117,2.905121,1
0.403000,0.509282,-0.254641,-5.214696,-0.887162,2.953772,1
0.404000,0.509282,-0.254641,-5.214696,-0.887162,2.953848,1
0.405000,0.509282,-0.254641,-5.214696,-0.887162,2.953925,1
0.406000,0.490874,-0.254641,-5.058440,-0.688428,2.675973,1
0.407000,0.490874,-0.254641,-5.058440,-0.688428,2.676050,1
