t,theta,alpha,theta_dot,alpha_dot,voltage,mode
0.000000,0.000000,-3.141593,0.000000,-0.000000,1.100000,0
0.001000,0.000000,-3.141593,0.000000,-0.000000,1.100000,0
0.002000,0.000000,-3.141593,0.000000,-0.000000,1.100000,0
0.003000,0.000000,-3.141593,0.000000,-0.000000,1.100000,0
0.004000,0.000000,-3.141593,0.000000,-0.000000,1.100000,0
0.005000,0.000000,-3.141593,0.000000,-0.000000,1.100000,0
0.006000,0.000000,-3.141593,0.000000,-0.000000,1.100000,0
0.007000,0.000000,-3.141593,0.000000,-0.000000,1.100000,0
0.008000,0.000000,-3.141593,0.000000,-0.000000,1.100000,0
0.009000,0.000000,-3.141593,0.000000,-0.000000,1.100000,0
0.010000,0.000000,-3.141593,0.000000,-0.000000,1.100000,0
0.011000,0.000000,-3.141593,0.000000,-0.000000,1.100000,0
0.012000,0.000000,-3.141593,0.000000,-0.000000,1.100000,0
0.013000,0.000000,3.138525,0.000000,-0.000000,1.100000,0
0.014000,0.003068,3.138525,0.020052,-0.000000,1.100000,0
0.015000,0.003068,3.138525,0.020052,-0.000000,1.100000,0
0.016000,0.003068,3.138525,0.020052,-0.000000,1.100000,0
0.017000,0.003068,3.138525,0.020052,-0.000000,1.100000,0
0.018000,0.003068,3.135457,0.020052,-0.000000,1.100000,0
0.019000,0.003068,3.135457,0.020052,-0.000000,1.100000,0
0.020000,0.006136,3.135457,0.020052,-0.000000,1.100000,0
0.021000,0.006136,3.135457,0.020052,-0.000000,1.100000,0
0.022000,0.006136,3.132389,0.020052,-0.000000,1.100000,0
0.023000,0.006136,3.132389,0.020052,-0.000000,1.100000,0
0.024000,0.009204,3.132389,0.020052,-0.000000,1.100000,0
0.025000,0.009204,3.132389,0.020052,-0.000000,1.100000,0
0.026000,0.009204,3.129321,0.020052,-0.000000,1.100000,0
0.027000,0.012272,3.129321,0.020052,-0.000000,1.100000,0
0.028000,0.012272,3.129321,0.020052,-0.000000,1.100000,0
0.029000,0.012272,3.126253,0.020052,-0.753071,5.300000,0
0.030000,0.015340,3.126253,0.000000,-0.753071,5.300000,0
0.031000,0.015340,3.123185,0.000000,-0.753071,5.300000,0
0.032000,0.018408,3.123185,0.000000,-0.753071,5.300000,0
0.033000,0.018408,3.120117,0.000000,-0.753071,5.300000,0
0.034000,0.021476,3.120117,0.000000,-0.753071,5.300000,0
0.035000,0.024544,3.117049,0.000000,-0.753071,5.300000,0
0.036000,0.024544,3.113981,0.000000,-1.701908,5.300000,0
0.037000,0.027612,3.110913,1.211863,-1.701908,5.300000,0
0.038000,0.030680,3.110913,1.211863,-1.701908,5.300000,0
0.039000,0.033748,3.107845,1.211863,-1.701908,5.300000,0
0.040000,0.036816,3.101709,1.211863,-2.851422,5.300000,0
0.041000,0.039884,3.098641,2.381136,-2.851422,5.300000,0
0.042000,0.042951,3.095573,2.381136,-2.851422,5.300000,0
0.043000,0.049087,3.092505,2.381136,-2.851422,5.300000,0
0.044000,0.052155,3.089437,3.315297,-3.676529,5.300000,0
0.045000,0.055223,3.083301,3.315297,-3.676529,5.300000,0
0.046000,0.061359,3.080233,3.315297,-3.676529,5.300000,0
0.047000,0.064427,3.074097,4.002523,-4.321728,5.300000,0
0.048000,0.070563,3.071030,4.002523,-4.321728,5.300000,0
0.049000,0.073631,3.064894,4.002523,-4.848110,5.300000,0
0.050000,0.079767,3.058758,4.561342,-4.848110,5.300000,0
0.051000,0.085903,3.052622,4.561342,-5.314533,5.300000,0
0.052000,0.092039,3.049554,5.087684,-5.314533,5.300000,0
0.053000,0.095107,3.043418,5.087684,-5.314533,5.300000,0
0.054000,0.101243,3.037282,5.502419,-5.756438,5.300000,0
0.055000,0.107379,3.031146,5.502419,-5.756438,5.300000,0
0.056000,0.113515,3.025010,5.962111,-6.139931,5.300000,0
0.057000,0.122718,3.015806,5.962111,-6.522181,5.300000,0
0.058000,0.128854,3.009670,6.326237,-6.522181,5.300000,0
0.059000,0.134990,3.003534,6.326237,-6.872952,5.300000,0
0.060000,0.141126,2.997398,6.728652,-6.872952,5.300000,0
0.061000,0.150330,2.988195,7.002813,-7.160002,5.300000,0
0.062000,0.156466,2.982059,7.002813,-7.160002,5.300000,0
0.063000,0.162602,2.972855,7.343464,-7.452035,5.300000,0
0.064000,0.171806,2.966719,7.343464,-7.671968,5.300000,0
0.065000,0.181010,2.957515,7.561147,-7.671968,5.300000,0
0.066000,0.187146,2.951379,7.810589,-7.933671,5.300000,0
0.067000,0.196350,2.942175,7.810589,-8.157438,5.300000,0
0.068000,0.205553,2.932971,8.083629,-8.157438,5.300000,0
0.069000,0.211689,2.923767,8.243284,-8.335594,5.300000,0
0.070000,0.220893,2.917631,8.243284,-8.530837,5.300000,0
0.071000,0.230097,2.908428,8.491485,-8.530837,5.300000,0
0.072000,0.239301,2.899224,8.671576,-8.728284,5.300000,0
0.073000,0.248505,2.890020,8.854412,-8.856897,5.300000,0
0.074000,0.257709,2.880816,8.854412,-9.028211,5.300000,0
0.075000,0.266913,2.871612,9.013843,-9.028211,5.300000,0
0.076000,0.276117,2.862408,9.188953,-9.186278,5.300000,0
0.077000,0.285320,2.853204,9.326686,-9.310274,5.300000,0
0.078000,0.294524,2.844000,9.326686,-9.403213,5.300000,0
0.079000,0.303728,2.834796,9.460197,-9.403213,5.300000,0
0.080000,0.312932,2.825593,9.604576,-9.560822,5.300000,0
0.081000,0.322136,2.813321,9.738594,-9.674721,5.300000,0
0.082000,0.334408,2.804117,9.841096,-9.737843,5.300000,0
0.083000,0.343612,2.794913,9.841096,-9.864608,5.300000,0
0.084000,0.352816,2.785709,9.946785,-9.864608,5.300000,0
0.085000,0.365087,2.776505,10.069207,-9.952499,5.300000,0
0.086000,0.374291,2.764233,10.145981,-10.005015,5.300000,0
0.087000,0.383495,2.755029,10.220387,-10.066225,5.300000,0
0.088000,0.395767,2.745826,10.376786,-10.208697,5.300000,0
0.089000,0.404971,2.733554,10.376786,-10.246343,5.300000,0
0.090000,0.414175,2.724350,10.366194,-10.246343,5.300000,0
0.091000,0.426447,2.715146,10.455371,-10.249909,5.300000,0
0.092000,0.435651,2.702874,10.543452,-10.320667,5.300000,0
0.093000,0.447922,2.693670,10.614254,-10.421213,5.300000,0
0.094000,0.457126,2.681398,10.632519,-10.421581,5.300000,0
0.095000,0.469398,2.672195,10.661385,-10.431301,5.300000,0
0.096000,0.478602,2.662991,10.661385,-10.431301,5.300000,0
0.097000,0.490874,2.650719,10.736784,-10.490376,5.300000,0
0.098000,0.500078,2.641515,10.788305,-10.534527,5.298442,0
0.099000,0.512350,2.629243,10.849906,-10.564631,5.287935,0
0.100000,0.521553,2.620039,10.892977,-10.547102,5.278025,0
0.101000,0.533825,2.607767,10.879028,-10.588686,-10.000000,0
0.102000,0.543029,2.598563,10.936256,-10.642380,-10.000000,0
0.103000,0.546097,2.589360,9.444826,-10.423180,-10.000000,0
0.104000,0.546097,2.583224,5.343685,-8.324285,-10.000000,0
0.105000,0.546097,2.574020,3.727039,-8.244900,-10.000000,0
0.106000,0.546097,2.564816,2.860209,-8.244900,-9.687826,0
0.107000,0.552233,2.555612,2.319546,-8.875224,-8.794146,0
0.108000,0.558369,2.549476,2.385205,-7.804725,-9.007727,0
0.109000,0.567573,2.540272,6.639113,-7.804725,-10.000000,0
0.110000,0.573709,2.534136,6.639113,-7.456752,-10.000000,0
0.111000,0.582913,2.528000,8.077052,-7.456752,-10.000000,0
0.112000,0.589049,2.518796,7.854819,-7.143851,-10.000000,0
0.113000,0.595185,2.512661,7.553067,-7.082635,-10.000000,0
0.114000,0.604388,2.506525,7.090479,-7.082635,-10.000000,0
0.115000,0.610524,2.500389,7.090479,-6.883339,-10.000000,0
0.116000,0.616660,2.494253,6.585228,-6.883339,-10.000000,0
0.117000,0.622796,2.488117,6.585228,-6.031050,-10.000000,0
0.118000,0.625864,2.481981,5.701905,-6.031050,-10.000000,0
0.119000,0.632000,2.478913,5.982254,-5.249551,-10.000000,0
0.120000,0.638136,2.472777,5.982254,-5.181000,-10.000000,0
0.121000,0.641204,2.469709,5.223328,-5.181000,-10.000000,0
0.122000,0.644272,2.463573,5.223328,-4.193293,-10.000000,0
0.123000,0.650408,2.460505,5.099370,-4.193293,-10.000000,0
0.124000,0.653476,2.457437,4.345662,-4.193293,-10.000000,0
0.125000,0.656544,2.454369,4.345662,-4.023849,-10.000000,0
0.126000,0.659612,2.451301,4.345662,-3.320692,-10.000000,0
0.127000,0.662680,2.448233,3.723019,-3.320692,-10.000000,0
0.128000,0.665748,2.448233,3.481375,-3.320692,-10.000000,0
0.129000,0.665748,2.445165,3.481375,-3.320692,-10.000000,0
0.130000,0.668816,2.442097,3.481375,-2.820169,-10.000000,0
0.131000,0.668816,2.442097,3.481375,-2.292940,-10.000000,0
0.132000,0.671884,2.442097,2.947060,-1.930957,-10.000000,0
0.133000,0.671884,2.442097,2.381001,-1.670709,-10.000000,0
0.134000,0.671884,2.439029,1.990545,-1.636386,-9.901886,0
0.135000,0.671884,2.439029,1.713157,-1.636386,-9.375615,0
0.136000,0.671884,2.442097,1.503184,-1.636386,-8.977041,0
0.137000,0.671884,2.442097,1.339086,-1.636386,-8.665708,0
0.138000,0.671884,2.442097,1.208376,-1.636386,-8.417720,0
0.139000,0.671884,2.442097,1.099427,-1.636386,-8.211017,0
0.140000,0.668816,2.445165,2.001225,-1.636386,-9.879541,0
0.141000,0.668816,2.445165,2.001225,1.562079,-7.635038,0
0.142000,0.665748,2.448233,2.001225,1.522987,-7.572836,0
0.143000,0.665748,2.451301,2.001225,1.522987,-7.574913,0
0.144000,0.662680,2.454369,2.001225,1.522987,-7.513058,0
0.145000,0.662680,2.454369,2.001225,1.522987,-7.513058,0
0.146000,0.659612,2.457437,-1.786631,1.522987,-4.026769,0
0.147000,0.656544,2.463573,-1.033185,2.546107,-4.706578,0
0.148000,0.653476,2.466641,-1.033185,2.546107,-4.698690,0
0.149000,0.650408,2.469709,-1.033185,2.546107,-4.691430,0
0.150000,0.647340,2.472777,-1.033185,3.585987,-4.692959,0
0.151000,0.644272,2.478913,-2.481946,3.585987,-3.507668,0
0.152000,0.641204,2.481981,-2.481946,3.585987,-3.528713,0
0.153000,0.638136,2.485049,-2.481946,4.074468,-3.555620,0
0.154000,0.632000,2.491185,-3.259322,4.074468,-3.025036,0
0.155000,0.628932,2.494253,-3.259322,4.074468,-3.064116,0
0.156000,0.625864,2.500389,-3.259322,4.682248,-3.114124,0
0.157000,0.622796,2.506525,-3.259322,4.682248,-3.157720,0
0.158000,0.616660,2.512661,-3.833954,5.267421,-2.879592,0
0.159000,0.613592,2.515728,-3.833954,5.267421,-2.935080,0
0.160000,0.607456,2.521864,-4.224974,5.478876,-2.822447,0
0.161000,0.604388,2.528000,-4.224974,5.478876,-2.891566,0
0.162000,0.598253,2.534136,-4.224974,5.975336,-3.037490,0
0.163000,0.592117,2.540272,-4.568086,5.975336,-3.011407,0
0.164000,0.589049,2.546408,-4.568086,6.294106,-3.100309,0
0.165000,0.582913,2.552544,-4.969868,6.294106,-3.091955,0
0.166000,0.576777,2.561748,-4.969868,6.636320,-3.287789,0
0.167000,0.573709,2.567884,-4.969868,6.636320,-3.385288,0
0.168000,0.567573,2.574020,-5.247618,6.952997,-3.497444,0
0.169000,0.561437,2.583224,-5.247618,7.292492,-3.720641,0
0.170000,0.555301,2.589360,-5.609702,7.292492,-3.852782,0
0.171000,0.549165,2.598563,-5.609702,7.550034,-4.102157,0
0.172000,0.543029,2.604699,-5.942063,7.550034,-4.298825,0
0.173000,0.536893,2.613903,-5.942063,7.858662,-4.577848,0
0.174000,0.530757,2.623107,-6.267719,8.233529,-4.848680,0
0.175000,0.521553,2.629243,-6.603585,8.233529,-5.191844,0
0.176000,0.515418,2.638447,-6.603585,8.519075,-5.211284,0
0.177000,0.506214,2.647651,-6.966812,8.872461,-5.233562,0
0.178000,0.500078,2.656855,-6.966812,9.267599,-5.257933,0
0.179000,0.493942,2.666059,-7.411157,9.267599,-5.266435,0
0.180000,0.484738,2.678330,-7.744526,9.480803,-5.286303,0
0.181000,0.475534,2.687534,-7.744526,9.816714,-5.300000,0
0.182000,0.466330,2.696738,-8.049678,10.150994,-5.300000,0
0.183000,0.460194,2.709010,-8.489934,10.396443,-5.300000,0
0.184000,0.450990,2.718214,-8.489934,10.629832,-5.300000,0
0.185000,0.441786,2.730486,-8.715198,10.952931,-5.300000,0
0.186000,0.432583,2.739690,-9.132914,10.952931,-5.300000,0
0.187000,0.420311,2.751962,-9.456147,11.267763,-5.300000,0
0.188000,0.411107,2.764233,-9.734839,11.550124,-5.300000,0
0.189000,0.401903,2.776505,-9.734839,11.803478,-5.300000,0
0.190000,0.389631,2.788777,-10.104212,12.055517,-5.300000,0
0.191000,0.380427,2.801049,-10.455618,12.433831,-5.300000,0
0.192000,0.368155,2.813321,-10.772127,12.617784,-5.300000,0
0.193000,0.358952,2.825593,-11.018081,12.871066,-5.300000,0
0.194000,0.346680,2.840932,-11.325825,13.341582,-5.300000,0
0.195000,0.334408,2.853204,-11.627796,13.513389,-5.300000,0
0.196000,0.322136,2.868544,-11.914414,13.874114,-5.300000,0
0.197000,0.309864,2.880816,-12.257886,14.163681,-5.300000,0
0.198000,0.297592,2.896156,-12.486193,14.303083,-5.300000,0
0.199000,0.282252,2.911496,-12.807447,14.617075,-5.300000,0
0.200000,0.269981,2.926835,-13.060559,15.066210,-5.300000,0
0.201000,0.257709,2.942175,-13.348435,15.239271,-5.300000,0
0.202000,0.242369,2.957515,-13.584652,15.473590,-5.300000,0
0.203000,0.227029,2.972855,-13.817270,15.705730,-5.300000,0
0.204000,0.214757,2.988195,-14.324648,16.130953,-5.300000,0
0.205000,0.199418,3.006602,-14.537471,16.302384,-5.300000,0
0.206000,0.184078,3.021942,-14.789564,16.468593,-5.300000,0
0.207000,0.168738,3.037282,-15.009393,16.830922,-5.300000,0
0.208000,0.153398,3.055690,-15.429007,17.007159,-5.300000,0
0.209000,0.138058,3.074097,-15.591546,17.338899,-5.300000,0
0.210000,0.122718,3.089437,-15.758390,17.520085,-5.300000,0
0.211000,0.104311,3.107845,-16.146576,17.705098,-5.300000,0
0.212000,0.088971,3.126253,-16.256793,17.946033,-5.300000,0
0.213000,0.073631,-3.138525,-16.460922,18.093397,-5.300000,0
0.214000,0.055223,-3.120117,-16.722617,18.318847,-5.300000,0
0.215000,0.039884,-3.101709,-16.890445,18.558168,-5.300000,0
0.216000,0.021476,-3.083301,-16.980358,18.684534,-5.300000,0
0.217000,0.003068,-3.064894,-17.185454,18.872908,-5.300000,0
0.218000,-0.012272,-3.046486,-17.297826,18.929514,-5.300000,0
0.219000,-0.030680,-3.025010,-17.443989,19.040058,-5.300000,0
0.220000,-0.049087,-3.006602,-17.546527,19.153976,-5.300000,0
0.221000,-0.064427,-2.988195,-17.616144,19.296620,-5.300000,0
0.222000,-0.082835,-2.966719,-17.672873,19.385527,-5.300000,0
0.223000,-0.101243,-2.948311,-17.732458,19.471394,-5.300000,0
0.224000,-0.119651,-2.929903,-17.745635,19.546344,-5.300000,0
0.225000,-0.138058,-2.908428,-17.798899,19.597936,-5.300000,0
0.226000,-0.153398,-2.890020,-17.775266,19.690525,-5.300000,0
0.227000,-0.171806,-2.868544,-17.778485,19.702380,-5.300000,0
0.228000,-0.190214,-2.847068,-17.802485,19.748177,-5.300000,0
0.229000,-0.208621,-2.828661,-17.587391,19.705895,-5.300000,0
0.230000,-0.223961,-2.807185,-17.685961,19.682630,-5.300000,0
0.231000,-0.242369,-2.788777,-17.499612,19.550669,-5.300000,0
0.232000,-0.260777,-2.770369,-17.567809,19.442260,-5.300000,0
0.233000,-0.279185,-2.748894,-17.408932,19.710291,-5.300000,0
0.234000,-0.294524,-2.730486,-17.363773,19.842640,-5.300000,0
0.235000,-0.312932,-2.709010,-17.259306,19.658982,-5.300000,0
0.236000,-0.328272,-2.690602,-17.207543,19.664670,-5.300000,0
0.237000,-0.346680,-2.669127,-17.095676,19.635827,-5.300000,0
0.238000,-0.362019,-2.650719,-16.972204,19.568855,-5.300000,0
0.239000,-0.380427,-2.632311,-16.840867,19.564955,-5.300000,0
0.240000,-0.395767,-2.610835,-16.759094,19.486854,-5.300000,0
0.241000,-0.414175,-2.592428,-16.573933,19.384676,-5.300000,0
0.242000,-0.429515,-2.574020,-16.452953,19.384676,-5.300000,0
0.243000,-0.444854,-2.552544,-16.370040,19.259186,-5.300000,0
0.244000,-0.463262,-2.534136,-16.216513,19.269686,-5.300000,0
0.245000,-0.478602,-2.515728,-16.044251,19.112958,-5.300000,0
0.246000,-0.493942,-2.497321,-15.972612,19.103867,-5.300000,0
0.247000,-0.509282,-2.475845,-15.795858,19.020384,-5.300000,0
0.248000,-0.524621,-2.457437,-15.558875,19.015472,10.000000,0
0.249000,-0.539961,-2.439029,-15.544094,18.864044,10.000000,0
0.250000,-0.543029,-2.423690,-8.051879,17.418198,10.000000,0
0.251000,-0.536893,-2.405282,15.181144,17.938382,-10.000000,0
0.252000,-0.527689,-2.389942,10.796214,16.159569,-10.000000,0
0.253000,-0.543029,-2.368466,-4.740809,20.335395,10.000000,0
0.254000,-0.561437,-2.350059,-20.804147,19.651549,10.000000,0
0.255000,-0.570641,-2.337787,-18.366827,12.848419,10.000000,0
0.256000,-0.576777,-2.319379,-11.245392,15.772455,10.000000,0
0.257000,-0.585981,-2.304039,-7.125588,17.565364,10.000000,0
0.258000,-0.595185,-2.285631,-8.963459,15.917365,10.000000,0
0.259000,-0.607456,-2.270292,-9.718457,16.518161,10.000000,0
0.260000,-0.616660,-2.254952,-9.718457,15.692898,10.000000,0
0.261000,-0.625864,-2.239612,-10.002071,14.466067,10.000000,0
0.262000,-0.635068,-2.224272,-9.890114,15.623251,10.000000,0
0.263000,-0.644272,-2.208932,-9.838028,15.246634,10.000000,0
0.264000,-0.653476,-2.193593,-9.546257,15.631819,10.000000,0
0.265000,-0.662680,-2.178253,-9.354235,15.074692,10.000000,0
0.266000,-0.671884,-2.165981,-9.406316,14.538428,10.000000,0
0.267000,-0.681087,-2.150641,-8.792558,14.520031,10.000000,0
0.268000,-0.690291,-2.138369,-8.792558,13.822673,10.000000,0
0.269000,-0.696427,-2.123029,-8.613921,14.411563,10.000000,0
0.270000,-0.705631,-2.110758,-8.102977,14.015623,10.000000,0
0.271000,-0.711767,-2.095418,-8.102977,12.640167,10.000000,0
0.272000,-0.720971,-2.083146,-7.728268,12.747579,10.000000,0
0.273000,-0.727107,-2.070874,-7.728268,13.023213,10.000000,0
0.274000,-0.733243,-2.058602,-7.355630,12.614001,10.000000,0
0.275000,-0.739379,-2.046330,-6.688718,12.910372,10.000000,0
0.276000,-0.745515,-2.034059,-6.739944,11.930985,10.000000,0
0.277000,-0.751651,-2.021787,-6.327279,12.106724,10.000000,0
0.278000,-0.757787,-2.009515,-5.766657,11.853993,10.000000,0
0.279000,-0.760854,-1.997243,-5.766657,11.551936,10.000000,0
0.280000,-0.766990,-1.988039,-5.306075,11.632694,10.000000,0
0.281000,-0.773126,-1.975767,-5.306075,10.732220,10.000000,0
0.282000,-0.776194,-1.966563,-5.301491,10.721932,10.000000,0
0.283000,-0.782330,-1.954292,-5.140818,10.571710,10.000000,0
0.284000,-0.785398,-1.945088,-5.140818,10.571710,10.000000,0
0.285000,-0.788466,-1.935884,-4.395076,10.334065,10.000000,0
0.286000,-0.794602,-1.923612,-4.480184,10.257882,10.000000,0
0.287000,-0.797670,-1.914408,-4.480184,9.942644,10.000000,0
0.288000,-0.800738,-1.905204,-4.298976,9.850202,10.000000,0
0.289000,-0.803806,-1.896000,-3.806650,9.850202,10.000000,0
0.290000,-0.806874,-1.886796,-3.806650,9.434640,10.000000,0
0.291000,-0.809942,-1.877592,-3.806650,9.283081,10.000000,0
0.292000,-0.809942,-1.868389,-3.736322,8.914264,10.000000,0
0.293000,-0.813010,-1.859185,-2.864317,8.914264,10.000000,0
0.294000,-0.816078,-1.849981,-3.086815,8.832373,10.000000,0
0.295000,-0.819146,-1.843845,-3.086815,8.457833,10.000000,0
0.296000,-0.819146,-1.834641,-3.086815,8.457833,10.000000,0
0.297000,-0.822214,-1.825437,-3.086815,8.317781,10.000000,0
0.298000,-0.822214,-1.819301,-2.657706,8.005844,10.000000,0
0.299000,-0.822214,-1.810097,-2.180967,8.005844,10.000000,0
0.300000,-0.825282,-1.803961,-1.851326,7.787871,10.000000,0
0.301000,-0.825282,-1.794758,-1.609126,7.486637,10.000000,0
0.302000,-0.825282,-1.788622,-1.421911,7.486637,10.000000,0
0.303000,-0.825282,-1.782486,-1.275956,7.211722,10.000000,0
0.304000,-0.825282,-1.773282,-1.154724,7.211722,10.000000,0
0.305000,-0.825282,-1.767146,-1.055251,6.970715,10.000000,0
0.306000,-0.825282,-1.761010,-0.972091,6.970715,9.945844,0
0.307000,-0.825282,-1.754874,-0.900525,6.628156,9.805685,0
0.308000,-0.825282,-1.748738,-0.839262,6.628156,9.685575,0
0.309000,-0.825282,-1.742602,-0.785411,6.353943,9.580167,0
0.310000,-0.825282,-1.736466,-0.737907,6.353943,9.487081,0
0.311000,-0.822214,-1.730330,0.696306,6.089701,6.635134,0
0.312000,-0.822214,-1.724194,0.658944,6.089701,6.708704,0
0.313000,-0.822214,-1.718058,0.625186,5.799321,6.775335,0
0.314000,-0.819146,-1.711923,2.030619,5.799321,3.982532,0
0.315000,-0.819146,-1.708855,2.030619,5.559930,3.982761,0
0.316000,-0.816078,-1.702719,2.030619,5.559930,3.948922,0
0.317000,-0.816078,-1.696583,2.030619,5.286677,3.949285,0
0.318000,-0.813010,-1.690447,2.030619,5.286677,3.915448,0
0.319000,-0.813010,-1.687379,2.030619,5.286677,3.915570,0
0.320000,-0.809942,-1.681243,1.876126,5.084639,4.184462,0
0.321000,-0.809942,-1.678175,1.628598,5.084639,4.669480,0
0.322000,-0.806874,-1.672039,0.591246,4.454862,6.666481,0
0.323000,-0.803806,-1.668971,0.591246,4.454862,6.630950,0
0.324000,-0.800738,-1.665903,0.591246,4.454862,6.595387,0
0.325000,-0.800738,-1.662835,0.591246,4.070227,6.595681,0
0.326000,-0.797670,-1.656699,0.591246,3.987836,6.560267,0
0.327000,-0.794602,-1.653631,1.965535,3.987836,3.840046,0
0.328000,-0.791534,-1.650563,1.965535,3.987836,3.805969,0
0.329000,-0.788466,-1.647495,1.965535,3.703792,3.772000,0
0.330000,-0.785398,-1.644427,1.965535,3.703792,3.737908,0
0.331000,-0.782330,-1.641359,1.965535,3.703792,3.703809,0
0.332000,-0.782330,-1.638291,2.489057,3.382369,2.683843,0
0.333000,-0.779262,-1.635224,2.489057,3.318945,2.650392,0
0.334000,-0.776194,-1.632156,2.489057,3.318945,2.616918,0
0.335000,-0.773126,-1.629088,2.489057,3.318945,2.583447,0
0.336000,-0.770058,-1.626020,2.799084,3.126939,1.947370,0
0.337000,-0.766990,-1.622952,2.799084,2.886682,1.914384,0
0.338000,-0.763922,-1.619884,2.799084,2.886682,1.881317,0
0.339000,-0.760854,-1.616816,2.799084,2.886682,1.848259,0
0.340000,-0.757787,-1.616816,3.015947,2.886682,1.394550,0
0.341000,-0.754719,-1.613748,3.015947,2.627648,1.361889,0
0.342000,-0.748583,-1.610680,3.015947,2.224621,1.296361,0
0.343000,-0.745515,-1.610680,3.225390,2.224621,0.858466,0
0.344000,-0.742447,-1.607612,3.225390,2.224621,0.826051,0
0.345000,-0.739379,-1.607612,3.225390,2.224621,0.793444,0
0.346000,-0.736311,-1.604544,3.225390,2.224621,0.761066,0
0.347000,-0.733243,-1.604544,3.288521,2.224621,0.606766,0
0.348000,-0.730175,-1.601476,3.288521,1.992120,0.574596,0
0.349000,-0.727107,-1.601476,3.288521,1.713493,0.542228,0
0.350000,-0.724039,-1.601476,3.288521,1.504599,0.509850,0
0.351000,-0.720971,-1.601476,3.327219,1.340209,0.403081,0
0.352000,-0.717903,-1.598408,3.327219,1.308749,0.370988,0
0.353000,-0.711767,-1.598408,3.327219,1.308749,0.306370,0
0.354000,-0.708699,-1.598408,3.415831,1.308749,0.104273,0
0.355000,-0.705631,-1.598408,3.415831,1.308749,0.072148,0
0.356000,-0.702563,-1.598408,3.415831,1.308749,0.040046,0
0.357000,-0.699495,-1.598408,3.415831,1.308749,0.007967,0
0.358000,-0.696427,-1.598408,3.450042,1.308749,-0.089441,0
0.359000,-0.693359,-1.598408,3.450042,1.308749,-0.121418,0
0.360000,-0.690291,-1.598408,3.450042,1.308749,-0.153371,0
0.361000,-0.684155,-1.598408,3.401641,1.254849,-0.125035,0
0.362000,-0.681087,-1.598408,3.401641,1.138475,-0.156957,0
0.363000,-0.678020,-1.598408,3.401641,1.041463,-0.188858,0
0.364000,-0.674952,-1.601476,3.401641,-0.960136,1.673364,0
0.365000,-0.671884,-1.601476,3.471458,-0.890770,1.618999,0
0.366000,-0.668816,-1.601476,3.471458,-0.830808,1.634479,0
0.367000,-0.665748,-1.604544,3.471458,-0.777622,1.653998,0
0.368000,-0.659612,-1.604544,3.592169,-0.731564,1.579938,0
0.369000,-0.656544,-1.607612,3.592169,-0.700368,1.604156,0
0.370000,-0.653476,-1.607612,3.592169,-0.700368,1.625877,0
0.371000,-0.650408,-1.610680,3.592169,-0.700368,1.651937,0
0.372000,-0.647340,-1.610680,3.471404,-0.700368,1.776025,0
0.373000,-0.644272,-1.613748,3.471404,-0.700368,1.801733,0
0.374000,-0.638136,-1.613748,3.471404,-0.700368,1.848464,0
0.375000,-0.635068,-1.616816,3.661113,-0.700368,1.732521,0
0.376000,-0.632000,-1.619884,3.661113,-1.826322,1.769318,0
0.377000,-0.628932,-1.622952,3.661113,-1.826322,1.803237,0
0.378000,-0.622796,-1.626020,3.733764,-1.826322,1.820196,0
0.379000,-0.619728,-1.626020,3.733764,-1.826322,1.854363,0
0.380000,-0.616660,-1.629088,3.733764,-1.826322,1.893580,0
0.381000,-0.613592,-1.632156,3.733764,-2.565155,1.938710,0
0.382000,-0.607456,-1.635224,3.789020,-2.565155,1.985596,0
0.383000,-0.604388,-1.638291,3.789020,-2.565155,2.030092,0
0.384000,-0.601320,-1.641359,3.789020,-2.565155,2.075660,0
0.385000,-0.598253,-1.644427,3.914152,-3.068516,2.060599,0
0.386000,-0.592117,-1.647495,3.914152,-3.068516,2.157723,0
0.387000,-0.589049,-1.653631,3.914152,-3.068516,2.214890,0
0.388000,-0.585981,-1.656699,4.000348,-3.562564,2.235506,0
0.389000,-0.579845,-1.659767,4.000348,-3.562564,2.345120,0
0.390000,-0.576777,-1.662835,4.000348,-3.562564,2.404037,0
0.391000,-0.570641,-1.668971,4.113162,-3.946742,2.491899,0
0.392000,-0.567573,-1.672039,4.113162,-3.946742,2.556822,0
0.393000,-0.564505,-1.678175,4.113162,-3.946742,2.628138,0
0.394000,-0.558369,-1.681243,4.248355,-4.311521,2.729899,0
0.395000,-0.555301,-1.687379,4.248355,-4.311521,2.808111,0
0.396000,-0.549165,-1.690447,4.372608,-4.311521,2.928494,0
0.397000,-0.546097,-1.696583,4.372608,-4.647962,3.019523,0
0.398000,-0.539961,-1.699651,4.372608,-4.647962,3.176783,0
0.399000,-0.536893,-1.705787,4.528264,-5.003386,3.257475,0
0.400000,-0.530757,-1.711923,4.528264,-5.003386,3.435654,0
0.401000,-0.527689,-1.714991,4.528264,-5.003386,3.526771,0
0.402000,-0.521553,-1.721126,4.645347,-5.265631,3.660329,0
0.403000,-0.518486,-1.727262,4.645347,-5.265631,3.672457,0
0.404000,-0.512350,-1.733398,4.847764,-5.660301,3.694029,0
0.405000,-0.506214,-1.739534,4.847764,-5.660301,3.706133,0
0.406000,-0.503146,-1.745670,4.847764,-5.841805,3.722802,0
0.407000,-0.497010,-1.751806,4.967940,-5.841805,3.734880,0
