t,theta,alpha,theta_dot,alpha_dot,voltage,mode
1.256000,-0.009969,0.000716,0.071491,0.038711,0.337602,1
1.258000,-0.009911,0.000712,-0.013079,-0.042338,-0.340109,1
1.260000,-0.009853,0.000708,0.071183,0.038741,0.337612,1
1.262000,-0.009795,0.000705,-0.013386,-0.042310,-0.340098,1
1.264000,-0.009738,0.000701,0.070878,0.038769,0.337623,1
1.266000,-0.009680,0.000698,-0.013690,-0.042282,-0.340088,1
1.268000,-0.009623,0.000694,0.070575,0.038796,0.337632,1
1.270000,-0.009567,0.000691,-0.013992,-0.042255,-0.340078,1
1.272000,-0.009511,0.000687,0.070274,0.038822,0.337642,1
1.274000,-0.009455,0.000684,-0.014292,-0.042230,-0.340069,1
1.276000,-0.009399,0.000681,0.069975,0.038847,0.337652,1
1.278000,-0.009344,0.000677,-0.014590,-0.042205,-0.340059,1
1.280000,-0.009288,0.000674,0.069678,0.038871,0.337661,1
1.282000,-0.009234,0.000671,-0.014886,-0.042182,-0.340050,1
1.284000,-0.009179,0.000667,0.069383,0.038894,0.337670,1
1.286000,-0.009125,0.000664,-0.015179,-0.042159,-0.340041,1
1.288000,-0.009071,0.000661,0.069091,0.038916,0.337679,1
1.290000,-0.009018,0.000657,-0.015471,-0.042138,-0.340032,1
1.292000,-0.008964,0.000654,0.068801,0.038938,0.337688,1
1.294000,-0.008911,0.000651,-0.015760,-0.042117,-0.340023,1
1.296000,-0.008858,0.000648,0.068513,0.038958,0.337697,1
1.298000,-0.008806,0.000645,-0.016047,-0.042097,-0.340015,1
1.300000,-0.008754,0.000642,0.068227,0.038977,0.337705,1
1.302000,-0.008702,0.000639,-0.016332,-0.042078,-0.340006,1
1.304000,-0.008650,0.000636,0.067943,0.038996,0.337714,1
1.306000,-0.008599,0.000632,-0.016615,-0.042059,-0.339998,1
1.308000,-0.008548,0.000630,0.067661,0.039014,0.337722,1
1.310000,-0.008497,0.000626,-0.016895,-0.042042,-0.339989,1
1.312000,-0.008447,0.000624,0.067381,0.039032,0.337731,1
1.314000,-0.008396,0.000620,-0.017174,-0.042025,-0.339981,1
1.316000,-0.008346,0.000618,0.067104,0.039048,0.337739,1
1.318000,-0.008297,0.000614,-0.017450,-0.042008,-0.339973,1
1.320000,-0.008247,0.000612,0.066829,0.039064,0.337747,1
1.322000,-0.008198,0.000609,-0.017724,-0.041993,-0.339965,1
1.324000,-0.008149,0.000606,0.066556,0.039080,0.337755,1
1.326000,-0.008101,0.000603,-0.017996,-0.041978,-0.339957,1
1.328000,-0.008053,0.000600,0.066285,0.039095,0.337763,1
1.330000,-0.008005,0.000597,-0.018266,-0.041963,-0.339949,1
1.332000,-0.007957,0.000594,0.066016,0.039109,0.337771,1
1.334000,-0.007909,0.000591,-0.018534,-0.041949,-0.339941,1
1.336000,-0.007862,0.000589,0.065749,0.039123,0.337779,1
1.338000,-0.007815,0.000586,-0.018799,-0.041935,-0.339933,1
1.340000,-0.007768,0.000583,0.065485,0.039136,0.337787,1
1.342000,-0.007722,0.000580,-0.019063,-0.041922,-0.339925,1
1.344000,-0.007676,0.000577,0.065223,0.039149,0.337795,1
1.346000,-0.007630,0.000575,-0.019324,-0.041910,-0.339917,1
1.348000,-0.007584,0.000572,0.064962,0.039161,0.337803,1
1.350000,-0.007539,0.000569,-0.019583,-0.041898,-0.339909,1
1.352000,-0.007494,0.000566,0.064704,0.039173,0.337810,1
1.354000,-0.007449,0.000564,-0.019840,-0.041886,-0.339902,1
1.356000,-0.007404,0.000561,0.064449,0.039184,0.337818,1
1.358000,-0.007360,0.000558,-0.020095,-0.041875,-0.339894,1
1.360000,-0.007316,0.000556,0.064195,0.039196,0.337826,1
1.362000,-0.007272,0.000553,-0.020347,-0.041864,-0.339886,1
1.364000,-0.007228,0.000550,0.063944,0.039206,0.337833,1
1.366000,-0.007185,0.000548,-0.020598,-0.041853,-0.339879,1
1.368000,-0.007142,0.000545,0.063694,0.039217,0.337841,1
1.370000,-0.007099,0.000542,-0.020846,-0.041843,-0.339871,1
1.372000,-0.007057,0.000540,0.063447,0.039227,0.337849,1
1.374000,-0.007014,0.000537,-0.021092,-0.041833,-0.339863,1
1.376000,-0.006972,0.000535,0.063202,0.039237,0.337856,1
1.378000,-0.006930,0.000532,-0.021335,-0.041823,-0.339856,1
1.380000,-0.006889,0.000529,0.062960,0.039247,0.337864,1
1.382000,-0.006847,0.000527,-0.021577,-0.041814,-0.339848,1
1.384000,-0.006806,0.000524,0.062719,0.039256,0.337872,1
1.386000,-0.006765,0.000522,-0.021817,-0.041804,-0.339840,1
1.388000,-0.006725,0.000519,0.062481,0.039265,0.337879,1
1.390000,-0.006684,0.000517,-0.022054,-0.041795,-0.339833,1
1.392000,-0.006644,0.000514,0.062245,0.039274,0.337887,1
1.394000,-0.006604,0.000512,-0.022289,-0.041786,-0.339825,1
1.396000,-0.006564,0.000509,0.062011,0.039283,0.337894,1
1.398000,-0.006525,0.000507,-0.022522,-0.041778,-0.339818,1
1.400000,-0.006485,0.000504,0.061779,0.039291,0.337902,1
1.402000,-0.006447,0.000502,-0.022752,-0.041769,-0.339810,1
1.404000,-0.006408,0.000499,0.061549,0.039300,0.337910,1
1.406000,-0.006369,0.000497,-0.022981,-0.041761,-0.339802,1
1.408000,-0.006331,0.000494,0.061322,0.039308,0.337917,1
1.410000,-0.006293,0.000492,-0.023207,-0.041753,-0.339795,1
1.412000,-0.006255,0.000489,0.061097,0.039316,0.337925,1
1.414000,-0.006217,0.000487,-0.023431,-0.041745,-0.339787,1
1.416000,-0.006180,0.000485,0.060874,0.039324,0.337933,1
1.418000,-0.006143,0.000482,-0.023653,-0.041737,-0.339779,1
1.420000,-0.006105,0.000480,0.060653,0.039332,0.337940,1
1.422000,-0.006069,0.000477,-0.023873,-0.041729,-0.339772,1
1.424000,-0.006032,0.000475,0.060434,0.039340,0.337948,1
1.426000,-0.005996,0.000473,-0.024091,-0.041721,-0.339764,1
1.428000,-0.005960,0.000470,0.060217,0.039347,0.337956,1
1.430000,-0.005924,0.000468,-0.024306,-0.041714,-0.339757,1
1.432000,-0.005888,0.000466,0.060003,0.039355,0.337963,1
1.434000,-0.005853,0.000463,-0.024520,-0.041706,-0.339749,1
1.436000,-0.005817,0.000461,0.059791,0.039362,0.337971,1
1.438000,-0.005782,0.000458,-0.024731,-0.041699,-0.339741,1
1.440000,-0.005747,0.000456,0.059581,0.039370,0.337978,1
1.442000,-0.005713,0.000454,-0.024940,-0.041691,-0.339734,1
1.444000,-0.005678,0.000452,0.059373,0.039377,0.337986,1
1.446000,-0.005644,0.000449,-0.025146,-0.041684,-0.339726,1
1.448000,-0.005610,0.000447,0.059167,0.039384,0.337994,1
1.450000,-0.005576,0.000445,-0.025351,-0.041677,-0.339718,1
1.452000,-0.005543,0.000442,0.058964,0.039392,0.338001,1
1.454000,-0.005509,0.000440,-0.025554,-0.041669,-0.339711,1
1.456000,-0.005476,0.000438,0.058762,0.039399,0.338009,1
1.458000,-0.005443,0.000435,-0.025754,-0.041662,-0.339703,1
1.460000,-0.005410,0.000433,0.058563,0.039406,0.338017,1
1.462000,-0.005378,0.000431,-0.025952,-0.041655,-0.339695,1
1.464000,-0.005345,0.000429,0.058366,0.039413,0.338024,1
1.466000,-0.005313,0.000426,-0.026149,-0.041648,-0.339688,1
1.468000,-0.005281,0.000424,0.058170,0.039421,0.338032,1
1.470000,-0.005249,0.000422,-0.026343,-0.041641,-0.339680,1
1.472000,-0.005217,0.000420,0.057977,0.039428,0.338040,1
1.474000,-0.005186,0.000418,-0.026535,-0.041633,-0.339672,1
1.476000,-0.005155,0.000416,0.057787,0.039435,0.338047,1
1.478000,-0.005124,0.000413,-0.026724,-0.041626,-0.339665,1
1.480000,-0.005093,0.000411,0.057598,0.039442,0.338055,1
1.482000,-0.005062,0.000409,-0.026912,-0.041619,-0.339657,1
1.484000,-0.005032,0.000407,0.057411,0.039450,0.338063,1
1.486000,-0.005001,0.000404,-0.027098,-0.041612,-0.339649,1
1.488000,-0.004971,0.000402,0.057226,0.039457,0.338070,1
1.490000,-0.004941,0.000400,-0.027282,-0.041604,-0.339642,1
1.492000,-0.004911,0.000398,0.057044,0.039464,0.338078,1
1.494000,-0.004882,0.000396,-0.027463,-0.041597,-0.339634,1
1.496000,-0.004852,0.000394,0.056863,0.039471,0.338086,1
1.498000,-0.004823,0.000392,-0.027643,-0.041590,-0.339627,1
1.500000,-0.004794,0.000390,0.056685,0.039478,0.338093,1
1.502000,-0.004765,0.000387,-0.027820,-0.041583,-0.339619,1
1.504000,-0.004737,0.000386,0.056508,0.039486,0.338101,1
1.506000,-0.004708,0.000383,-0.027996,-0.041575,-0.339611,1
1.508000,-0.004680,0.000381,0.056333,0.039493,0.338108,1
1.510000,-0.004652,0.000379,-0.028169,-0.041568,-0.339604,1
1.512000,-0.004624,0.000377,0.056161,0.039500,0.338116,1
1.514000,-0.004596,0.000375,-0.028341,-0.041561,-0.339596,1
1.516000,-0.004568,0.000373,0.055990,0.039508,0.338123,1
1.518000,-0.004541,0.000371,-0.028510,-0.041553,-0.339589,1
1.520000,-0.004513,0.000369,0.055822,0.039515,0.338131,1
1.522000,-0.004486,0.000367,-0.028678,-0.041546,-0.339581,1
1.524000,-0.004459,0.000365,0.055655,0.039523,0.338138,1
1.526000,-0.004433,0.000363,-0.028843,-0.041539,-0.339574,1
1.528000,-0.004406,0.000361,0.055491,0.039530,0.338146,1
1.530000,-0.004379,0.000359,-0.029007,-0.041531,-0.339566,1
1.532000,-0.004353,0.000357,0.055328,0.039537,0.338153,1
1.534000,-0.004327,0.000355,-0.029169,-0.041524,-0.339559,1
1.536000,-0.004301,0.000353,0.055167,0.039545,0.338161,1
1.538000,-0.004275,0.000351,-0.029329,-0.041516,-0.339552,1
1.540000,-0.004249,0.000349,0.055008,0.039552,0.338168,1
1.542000,-0.004224,0.000347,-0.029487,-0.041509,-0.339544,1
1.544000,-0.004198,0.000345,0.054851,0.039560,0.338175,1
1.546000,-0.004173,0.000343,-0.029643,-0.041501,-0.339537,1
1.548000,-0.004148,0.000341,0.054696,0.039568,0.338183,1
1.550000,-0.004123,0.000339,-0.029797,-0.041493,-0.339530,1
1.552000,-0.004099,0.000337,0.054543,0.039575,0.338190,1
1.554000,-0.004074,0.000335,-0.029949,-0.041486,-0.339522,1
1.556000,-0.004049,0.000334,0.054392,0.039583,0.338197,1
1.558000,-0.004025,0.000332,-0.030100,-0.041478,-0.339515,1
1.560000,-0.004001,0.000330,0.054242,0.039591,0.338205,1
1.562000,-0.003977,0.000328,-0.030248,-0.041470,-0.339508,1
1.564000,-0.003953,0.000326,0.054094,0.039598,0.338212,1
1.566000,-0.003930,0.000324,-0.030395,-0.041463,-0.339501,1
1.568000,-0.003906,0.000322,0.053948,0.039606,0.338219,1
1.570000,-0.003883,0.000320,-0.030540,-0.041455,-0.339493,1
1.572000,-0.003859,0.000319,0.053804,0.039614,0.338226,1
1.574000,-0.003836,0.000317,-0.030683,-0.041447,-0.339486,1
1.576000,-0.003813,0.000315,0.053662,0.039622,0.338233,1
1.578000,-0.003791,0.000313,-0.030825,-0.041439,-0.339479,1
1.580000,-0.003768,0.000311,0.053521,0.039629,0.338240,1
1.582000,-0.003745,0.000309,-0.030965,-0.041432,-0.339472,1
1.584000,-0.003723,0.000308,0.053382,0.039637,0.338247,1
1.586000,-0.003701,0.000306,-0.031103,-0.041424,-0.339465,1
1.588000,-0.003678,0.000304,0.053245,0.039645,0.338254,1
1.590000,-0.003656,0.000302,-0.031239,-0.041416,-0.339458,1
1.592000,-0.003634,0.000301,0.053110,0.039653,0.338261,1
1.594000,-0.003613,0.000299,-0.031374,-0.041408,-0.339451,1
1.596000,-0.003591,0.000297,0.052976,0.039661,0.338268,1
1.598000,-0.003570,0.000295,-0.031507,-0.041400,-0.339444,1
1.600000,-0.003548,0.000294,0.052844,0.039669,0.338275,1
1.602000,-0.003527,0.000292,-0.031638,-0.041392,-0.339438,1
1.604000,-0.003506,0.000290,0.052713,0.039676,0.338282,1
1.606000,-0.003485,0.000288,-0.031767,-0.041384,-0.339431,1
1.608000,-0.003464,0.000287,0.052585,0.039684,0.338288,1
1.610000,-0.003444,0.000285,-0.031895,-0.041377,-0.339424,1
1.612000,-0.003423,0.000283,0.052457,0.039692,0.338295,1
1.614000,-0.003403,0.000282,-0.032022,-0.041369,-0.339418,1
1.616000,-0.003382,0.000280,0.052332,0.039700,0.338302,1
1.618000,-0.003362,0.000278,-0.032147,-0.041361,-0.339411,1
1.620000,-0.003342,0.000277,0.052208,0.039708,0.338308,1
1.622000,-0.003322,0.000275,-0.032270,-0.041353,-0.339404,1
1.624000,-0.003302,0.000274,0.052085,0.039716,0.338315,1
1.626000,-0.003283,0.000272,-0.032391,-0.041345,-0.339398,1
1.628000,-0.003263,0.000270,0.051965,0.039724,0.338321,1
1.630000,-0.003244,0.000269,-0.032512,-0.041337,-0.339391,1
1.632000,-0.003224,0.000267,0.051845,0.039732,0.338328,1
1.634000,-0.003205,0.000265,-0.032630,-0.041329,-0.339385,1
1.636000,-0.003186,0.000264,0.051727,0.039740,0.338334,1
1.638000,-0.003167,0.000262,-0.032747,-0.041321,-0.339379,1
1.640000,-0.003148,0.000261,0.051611,0.039748,0.338341,1
1.642000,-0.003129,0.000259,-0.032863,-0.041313,-0.339372,1
1.644000,-0.003111,0.000258,0.051496,0.039756,0.338347,1
1.646000,-0.003092,0.000256,-0.032977,-0.041305,-0.339366,1
1.648000,-0.003074,0.000255,0.051383,0.039764,0.338353,1
1.650000,-0.003056,0.000253,-0.033090,-0.041297,-0.339360,1
1.652000,-0.003037,0.000251,0.051271,0.039771,0.338359,1
1.654000,-0.003019,0.000250,-0.033201,-0.041290,-0.339354,1
1.656000,-0.003001,0.000248,0.051160,0.039779,0.338365,1
1.658000,-0.002983,0.000247,-0.033311,-0.041282,-0.339348,1
1.660000,-0.002966,0.000245,0.051051,0.039787,0.338371,1
1.662000,-0.002948,0.000244,-0.033419,-0.041274,-0.339342,1
1.664000,-0.002930,0.000242,0.050944,0.039795,0.338377,1
1.666000,-0.002913,0.000241,-0.033526,-0.041266,-0.339336,1
1.668000,-0.002896,0.000240,0.050837,0.039803,0.338383,1
1.670000,-0.002879,0.000238,-0.033632,-0.041258,-0.339330,1
1.672000,-0.002861,0.000237,0.050732,0.039811,0.338389,1
1.674000,-0.002845,0.000235,-0.033736,-0.041250,-0.339324,1
1.676000,-0.002828,0.000234,0.050629,0.039818,0.338395,1
1.678000,-0.002811,0.000232,-0.033839,-0.041243,-0.339318,1
1.680000,-0.002794,0.000231,0.050526,0.039826,0.338401,1
1.682000,-0.002778,0.000229,-0.033941,-0.041235,-0.339312,1
1.684000,-0.002761,0.000228,0.050425,0.039834,0.338407,1
1.686000,-0.002745,0.000227,-0.034041,-0.041227,-0.339307,1
1.688000,-0.002728,0.000225,0.050326,0.039841,0.338412,1
1.690000,-0.002712,0.000224,-0.034140,-0.041220,-0.339301,1
1.692000,-0.002696,0.000223,0.050227,0.039849,0.338418,1
1.694000,-0.002680,0.000221,-0.034238,-0.041212,-0.339295,1
1.696000,-0.002664,0.000220,0.050130,0.039857,0.338423,1
1.698000,-0.002648,0.000218,-0.034334,-0.041204,-0.339290,1
1.700000,-0.002633,0.000217,0.050034,0.039864,0.338429,1
1.702000,-0.002617,0.000216,-0.034429,-0.041197,-0.339284,1
1.704000,-0.002602,0.000215,0.049940,0.039872,0.338434,1
1.706000,-0.002586,0.000213,-0.034523,-0.041189,-0.339279,1
1.708000,-0.002571,0.000212,0.049846,0.039879,0.338440,1
1.710000,-0.002556,0.000210,-0.034616,-0.041182,-0.339274,1
1.712000,-0.002540,0.000209,0.049754,0.039887,0.338445,1
1.714000,-0.002526,0.000208,-0.034708,-0.041174,-0.339268,1
1.716000,-0.002510,0.000207,0.049663,0.039894,0.338450,1
1.718000,-0.002496,0.000205,-0.034798,-0.041167,-0.339263,1
1.720000,-0.002481,0.000204,0.049573,0.039902,0.338455,1
1.722000,-0.002466,0.000203,-0.034888,-0.041160,-0.339258,1
1.724000,-0.002451,0.000202,0.049484,0.039909,0.338460,1
1.726000,-0.002437,0.000200,-0.034976,-0.041152,-0.339253,1
1.728000,-0.002423,0.000199,0.049397,0.039916,0.338465,1
1.730000,-0.002408,0.000198,-0.035063,-0.041145,-0.339248,1
1.732000,-0.002394,0.000197,0.049310,0.039923,0.338470,1
1.734000,-0.002380,0.000195,-0.035149,-0.041138,-0.339243,1
1.736000,-0.002366,0.000194,0.049225,0.039931,0.338475,1
1.738000,-0.002352,0.000193,-0.035233,-0.041131,-0.339238,1
1.740000,-0.002338,0.000192,0.049141,0.039938,0.338480,1
1.742000,-0.002324,0.000191,-0.035317,-0.041123,-0.339233,1
1.744000,-0.002310,0.000190,0.049058,0.039945,0.338485,1
1.746000,-0.002297,0.000188,-0.035400,-0.041116,-0.339228,1
1.748000,-0.002283,0.000187,0.048976,0.039952,0.338490,1
1.750000,-0.002270,0.000186,-0.035481,-0.041109,-0.339224,1
1.752000,-0.002256,0.000185,0.048894,0.039959,0.338495,1
1.754000,-0.002243,0.000184,-0.035562,-0.041102,-0.339219,1
1.756000,-0.002230,0.000183,0.048814,0.039966,0.338499,1
1.758000,-0.002217,0.000181,-0.035642,-0.041096,-0.339214,1
1.760000,-0.002203,0.000180,0.048735,0.039973,0.338504,1
1.762000,-0.002190,0.000179,-0.035720,-0.041089,-0.339210,1
1.764000,-0.002177,0.000178,0.048657,0.039980,0.338508,1
1.766000,-0.002165,0.000177,-0.035798,-0.041082,-0.339205,1
1.768000,-0.002152,0.000176,0.048580,0.039986,0.338513,1
1.770000,-0.002139,0.000175,-0.035874,-0.041075,-0.339201,1
1.772000,-0.002126,0.000174,0.048504,0.039993,0.338517,1
1.774000,-0.002114,0.000173,-0.035950,-0.041068,-0.339197,1
1.776000,-0.002101,0.000172,0.048429,0.040000,0.338522,1
1.778000,-0.002089,0.000170,-0.036024,-0.041062,-0.339192,1
1.780000,-0.002077,0.000170,0.048355,0.040006,0.338526,1
1.782000,-0.002064,0.000168,-0.036098,-0.041055,-0.339188,1
1.784000,-0.002052,0.000167,0.048282,0.040013,0.338530,1
1.786000,-0.002040,0.000166,-0.036171,-0.041049,-0.339184,1
1.788000,-0.002028,0.000165,0.048210,0.040019,0.338534,1
1.790000,-0.002016,0.000164,-0.036243,-0.041042,-0.339180,1
1.792000,-0.002004,0.000163,0.048138,0.040026,0.338539,1
1.794000,-0.001992,0.000162,-0.036313,-0.041036,-0.339175,1
1.796000,-0.001981,0.000161,0.048068,0.040032,0.338543,1
1.798000,-0.001969,0.000160,-0.036383,-0.041030,-0.339171,1
1.800000,-0.001957,0.000159,0.047998,0.040038,0.338547,1
1.802000,-0.001946,0.000158,-0.036453,-0.041023,-0.339167,1
1.804000,-0.001934,0.000157,0.047929,0.040045,0.338551,1
1.806000,-0.001923,0.000156,-0.036521,-0.041017,-0.339163,1
1.808000,-0.001911,0.000155,0.047862,0.040051,0.338555,1
1.810000,-0.001900,0.000154,-0.036588,-0.041011,-0.339159,1
1.812000,-0.001889,0.000154,0.047795,0.040057,0.338558,1
1.814000,-0.001878,0.000152,-0.036655,-0.041005,-0.339156,1
1.816000,-0.001867,0.000152,0.047728,0.040063,0.338562,1
1.818000,-0.001856,0.000151,-0.036721,-0.040999,-0.339152,1
1.820000,-0.001845,0.000150,0.047663,0.040069,0.338566,1
1.822000,-0.001834,0.000149,-0.036786,-0.040993,-0.339148,1
1.824000,-0.001823,0.000148,0.047599,0.040075,0.338570,1
1.826000,-0.001813,0.000147,-0.036850,-0.040987,-0.339144,1
1.828000,-0.001802,0.000146,0.047535,0.040081,0.338573,1
1.830000,-0.001791,0.000145,-0.036913,-0.040981,-0.339141,1
1.832000,-0.001781,0.000144,0.047472,0.040087,0.338577,1
1.834000,-0.001770,0.000143,-0.036975,-0.040975,-0.339137,1
1.836000,-0.001760,0.000143,0.047410,0.040092,0.338581,1
1.838000,-0.001749,0.000142,-0.037037,-0.040970,-0.339134,1
1.840000,-0.001739,0.000141,0.047348,0.040098,0.338584,1
1.842000,-0.001729,0.000140,-0.037098,-0.040964,-0.339130,1
1.844000,-0.001718,0.000139,0.047288,0.040104,0.338588,1
1.846000,-0.001708,0.000138,-0.037158,-0.040959,-0.339127,1
1.848000,-0.001698,0.000137,0.047228,0.040109,0.338591,1
1.850000,-0.001688,0.000136,-0.037218,-0.040953,-0.339123,1
1.852000,-0.001678,0.000136,0.047169,0.040114,0.338594,1
1.854000,-0.001669,0.000135,-0.037277,-0.040948,-0.339120,1
1.856000,-0.001659,0.000134,0.047110,0.040120,0.338598,1
1.858000,-0.001649,0.000133,-0.037335,-0.040942,-0.339117,1
1.860000,-0.001639,0.000132,0.047053,0.040125,0.338601,1
1.862000,-0.001630,0.000131,-0.037392,-0.040937,-0.339113,1
1.864000,-0.001620,0.000131,0.046996,0.040130,0.338604,1
1.866000,-0.001610,0.000130,-0.037449,-0.040932,-0.339110,1
1.868000,-0.001601,0.000129,0.046940,0.040136,0.338607,1
1.870000,-0.001591,0.000128,-0.037505,-0.040927,-0.339107,1
1.872000,-0.001582,0.000128,0.046884,0.040141,0.338611,1
1.874000,-0.001573,0.000127,-0.037560,-0.040922,-0.339104,1
1.876000,-0.001563,0.000126,0.046829,0.040146,0.338614,1
1.878000,-0.001554,0.000125,-0.037615,-0.040916,-0.339101,1
1.880000,-0.001545,0.000124,0.046775,0.040151,0.338617,1
1.882000,-0.001536,0.000124,-0.037668,-0.040911,-0.339098,1
1.884000,-0.001527,0.000123,0.046721,0.040156,0.338620,1
1.886000,-0.001518,0.000122,-0.037722,-0.040907,-0.339095,1
1.888000,-0.001509,0.000121,0.046668,0.040161,0.338623,1
1.890000,-0.001500,0.000121,-0.037774,-0.040902,-0.339092,1
1.892000,-0.001491,0.000120,0.046616,0.040166,0.338626,1
1.894000,-0.001483,0.000119,-0.037826,-0.040897,-0.339089,1
1.896000,-0.001474,0.000119,0.046564,0.040170,0.338629,1
1.898000,-0.001465,0.000118,-0.037878,-0.040892,-0.339086,1
1.900000,-0.001456,0.000117,0.046513,0.040175,0.338632,1
1.902000,-0.001448,0.000116,-0.037928,-0.040888,-0.339083,1
1.904000,-0.001439,0.000116,0.046463,0.040180,0.338634,1
1.906000,-0.001431,0.000115,-0.037979,-0.040883,-0.339080,1
1.908000,-0.001422,0.000114,0.046413,0.040184,0.338637,1
1.910000,-0.001414,0.000113,-0.038028,-0.040878,-0.339078,1
1.912000,-0.001406,0.000113,0.046364,0.040189,0.338640,1
1.914000,-0.001397,0.000112,-0.038077,-0.040874,-0.339075,1
1.916000,-0.001389,0.000112,0.046315,0.040193,0.338643,1
1.918000,-0.001381,0.000111,-0.038125,-0.040869,-0.339072,1
1.920000,-0.001373,0.000110,0.046267,0.040198,0.338645,1
1.922000,-0.001365,0.000109,-0.038173,-0.040865,-0.339069,1
1.924000,-0.001357,0.000109,0.046220,0.040202,0.338648,1
1.926000,-0.001349,0.000108,-0.038220,-0.040861,-0.339067,1
1.928000,-0.001341,0.000108,0.046173,0.040206,0.338650,1
1.930000,-0.001333,0.000107,-0.038267,-0.040857,-0.339064,1
1.932000,-0.001325,0.000106,0.046126,0.040210,0.338653,1
1.934000,-0.001317,0.000105,-0.038313,-0.040852,-0.339062,1
1.936000,-0.001309,0.000105,0.046081,0.040215,0.338655,1
1.938000,-0.001302,0.000104,-0.038359,-0.040848,-0.339059,1
1.940000,-0.001294,0.000104,0.046035,0.040219,0.338658,1
1.942000,-0.001286,0.000103,-0.038404,-0.040844,-0.339057,1
1.944000,-0.001279,0.000102,0.045991,0.040223,0.338660,1
1.946000,-0.001271,0.000102,-0.038448,-0.040840,-0.339054,1
1.948000,-0.001264,0.000101,0.045946,0.040227,0.338663,1
1.950000,-0.001256,0.000100,-0.038492,-0.040836,-0.339052,1
1.952000,-0.001249,0.000100,0.045903,0.040231,0.338665,1
1.954000,-0.001242,0.000099,-0.038535,-0.040832,-0.339050,1
1.956000,-0.001234,0.000099,0.045860,0.040235,0.338668,1
1.958000,-0.001227,0.000098,-0.038578,-0.040828,-0.339047,1
1.960000,-0.001220,0.000098,0.045817,0.040238,0.338670,1
1.962000,-0.001212,0.000097,-0.038621,-0.040825,-0.339045,1
1.964000,-0.001205,0.000096,0.045775,0.040242,0.338672,1
1.966000,-0.001198,0.000096,-0.038662,-0.040821,-0.339043,1
1.968000,-0.001191,0.000095,0.045733,0.040246,0.338674,1
1.970000,-0.001184,0.000095,-0.038704,-0.040817,-0.339040,1
1.972000,-0.001177,0.000094,0.045692,0.040250,0.338677,1
1.974000,-0.001170,0.000093,-0.038745,-0.040813,-0.339038,1
1.976000,-0.001163,0.000093,0.045651,0.040253,0.338679,1
1.978000,-0.001156,0.000092,-0.038785,-0.040810,-0.339036,1
1.980000,-0.001149,0.000092,0.045611,0.040257,0.338681,1
1.982000,-0.001143,0.000091,-0.038825,-0.040806,-0.339034,1
1.984000,-0.001136,0.000091,0.045571,0.040260,0.338683,1
1.986000,-0.001129,0.000090,-0.038865,-0.040803,-0.339032,1
1.988000,-0.001123,0.000090,0.045532,0.040264,0.338685,1
1.990000,-0.001116,0.000089,-0.038904,-0.040799,-0.339030,1
1.992000,-0.001109,0.000089,0.045493,0.040267,0.338687,1
1.994000,-0.001103,0.000088,-0.038942,-0.040796,-0.339028,1
1.996000,-0.001096,0.000088,0.045455,0.040271,0.338689,1
1.998000,-0.001090,0.000087,-0.038980,-0.040793,-0.339026,1
2.000000,-0.001083,0.000087,0.045417,0.040274,0.338691,1
2.002000,-0.001077,0.000086,-0.039018,-0.040789,-0.339024,1
2.004000,-0.001071,0.000086,0.045380,0.040277,0.338693,1
2.006000,-0.001064,0.000085,-0.039055,-0.040786,-0.339022,1
2.008000,-0.001058,0.000085,0.045343,0.040280,0.338695,1
2.010000,-0.001052,0.000084,-0.039092,-0.040783,-0.339020,1
2.012000,-0.001045,0.000084,0.045306,0.040284,0.338697,1
2.014000,-0.001039,0.000083,-0.039128,-0.040780,-0.339018,1
2.016000,-0.001033,0.000083,0.045270,0.040287,0.338699,1
2.018000,-0.001027,0.000082,-0.039164,-0.040777,-0.339016,1
2.020000,-0.001021,0.000082,0.045234,0.040290,0.338701,1
2.022000,-0.001015,0.000081,-0.039200,-0.040774,-0.339014,1
2.024000,-0.001009,0.000081,0.045199,0.040293,0.338703,1
2.026000,-0.001003,0.000080,-0.039235,-0.040771,-0.339012,1
2.028000,-0.000997,0.000080,0.045164,0.040296,0.338705,1
2.030000,-0.000991,0.000079,-0.039270,-0.040768,-0.339010,1
2.032000,-0.000985,0.000079,0.045129,0.040299,0.338707,1
2.034000,-0.000980,0.000078,-0.039304,-0.040765,-0.339009,1
2.036000,-0.000974,0.000078,0.045095,0.040302,0.338708,1
2.038000,-0.000968,0.000077,-0.039338,-0.040762,-0.339007,1
2.040000,-0.000962,0.000077,0.045062,0.040305,0.338710,1
2.042000,-0.000957,0.000076,-0.039371,-0.040759,-0.339005,1
2.044000,-0.000951,0.000076,0.045028,0.040307,0.338712,1
2.046000,-0.000945,0.000075,-0.039405,-0.040756,-0.339003,1
2.048000,-0.000940,0.000075,0.044995,0.040310,0.338714,1
2.050000,-0.000934,0.000074,-0.039437,-0.040753,-0.339002,1
2.052000,-0.000929,0.000074,0.044963,0.040313,0.338715,1
2.054000,-0.000923,0.000074,-0.039470,-0.040751,-0.339000,1
2.056000,-0.000918,0.000073,0.044931,0.040316,0.338717,1
2.058000,-0.000912,0.000073,-0.039502,-0.040748,-0.338998,1
2.060000,-0.000907,0.000072,0.044899,0.040318,0.338719,1
2.062000,-0.000902,0.000072,-0.039533,-0.040745,-0.338997,1
2.064000,-0.000896,0.000072,0.044867,0.040321,0.338720,1
