t,theta,theta_dot,voltage
0.062000,0.134990,3.856309,2.000000
0.063000,0.141126,4.008697,2.000000
0.064000,0.144194,4.008697,2.000000
0.065000,0.147262,4.008697,2.000000
0.066000,0.153398,4.158714,2.000000
0.067000,0.156466,4.158714,2.000000
0.068000,0.162602,4.158714,2.000000
0.069000,0.165670,4.284177,2.000000
0.070000,0.171806,4.284177,2.000000
0.071000,0.174874,4.284177,2.000000
0.072000,0.181010,4.405595,2.000000
0.073000,0.184078,4.405595,2.000000
0.074000,0.190214,4.526014,2.000000
0.075000,0.193282,4.526014,2.000000
0.076000,0.199418,4.526014,2.000000
0.077000,0.202485,4.629721,2.000000
0.078000,0.208621,4.629721,2.000000
0.079000,0.211689,4.629721,2.000000
0.080000,0.217825,4.726303,2.000000
0.081000,0.220893,4.726303,2.000000
0.082000,0.227029,4.835190,2.000000
0.083000,0.233165,4.835190,2.000000
0.084000,0.236233,4.835190,2.000000
0.085000,0.242369,4.894517,2.000000
0.086000,0.245437,4.894517,2.000000
0.087000,0.251573,4.960437,2.000000
0.088000,0.257709,4.960437,2.000000
0.089000,0.260777,4.960437,2.000000
0.090000,0.266913,5.055575,2.000000
0.091000,0.273049,5.055575,2.000000
0.092000,0.276117,5.097899,2.000000
0.093000,0.282252,5.097899,2.000000
0.094000,0.288388,5.153141,2.000000
0.095000,0.294524,5.153141,2.000000
0.096000,0.297592,5.153141,2.000000
0.097000,0.303728,5.233197,2.000000
0.098000,0.309864,5.233197,2.000000
0.099000,0.312932,5.273551,2.000000
0.100000,0.319068,5.273551,-2.000000
0.101000,0.325204,5.310093,-2.000000
0.102000,0.328272,5.310093,-2.000000
0.103000,0.334408,5.310093,-2.000000
0.104000,0.340544,4.968163,-2.000000
0.105000,0.343612,4.968163,-2.000000
0.106000,0.349748,5.027757,-2.000000
0.107000,0.352816,5.027757,-2.000000
0.108000,0.358952,5.027757,-2.000000
0.109000,0.362019,4.739868,-2.000000
0.110000,0.368155,4.739868,-2.000000
0.111000,0.371223,4.739868,-2.000000
0.112000,0.374291,4.446232,-2.000000
0.113000,0.380427,4.446232,-2.000000
0.114000,0.383495,4.446232,-2.000000
0.115000,0.386563,4.140551,-2.000000
0.116000,0.389631,4.140551,-2.000000
0.117000,0.395767,4.140551,-2.000000
0.118000,0.398835,3.806224,-2.000000
0.119000,0.401903,3.806224,-2.000000
0.120000,0.404971,3.806224,-2.000000
0.121000,0.408039,3.802751,-2.000000
0.122000,0.411107,3.400725,-2.000000
0.123000,0.414175,3.400725,-2.000000
0.124000,0.417243,3.400725,-2.000000
0.125000,0.420311,3.400725,-2.000000
0.126000,0.423379,3.007846,-2.000000
0.127000,0.423379,3.007846,-2.000000
0.128000,0.426447,3.007846,-2.000000
0.129000,0.429515,3.007846,-2.000000
0.130000,0.432583,3.007846,-2.000000
0.131000,0.432583,2.452019,-2.000000
0.132000,0.435651,2.559990,-2.000000
0.133000,0.435651,2.559990,-2.000000
0.134000,0.438719,2.559990,-2.000000
0.135000,0.441786,2.559990,-2.000000
0.136000,0.441786,2.559990,-2.000000
0.137000,0.444854,2.161091,-2.000000
0.138000,0.444854,1.837940,-2.000000
0.139000,0.447922,1.970005,-2.000000
0.140000,0.447922,1.970005,-2.000000
0.141000,0.447922,1.970005,-2.000000
0.142000,0.450990,1.970005,-2.000000
0.143000,0.450990,1.970005,-2.000000
0.144000,0.450990,1.970005,-2.000000
0.145000,0.450990,1.970005,-2.000000
0.146000,0.454058,1.735283,-2.000000
0.147000,0.454058,1.519720,-2.000000
0.148000,0.454058,1.352599,-2.000000
0.149000,0.454058,1.218021,-2.000000
0.150000,0.454058,1.108366,-2.000000
0.151000,0.454058,1.016357,-2.000000
0.152000,0.454058,0.938808,-2.000000
0.153000,0.454058,0.872232,-2.000000
0.154000,0.454058,0.814216,-2.000000
0.155000,0.454058,0.763715,-2.000000
0.156000,0.454058,0.718846,-2.000000
0.157000,0.450990,1.104760,-2.000000
0.158000,0.450990,1.104760,-2.000000
0.159000,0.450990,1.104760,-2.000000
0.160000,0.450990,1.104760,-2.000000
0.161000,0.447922,1.104760,-2.000000
0.162000,0.447922,1.104760,-2.000000
0.163000,0.447922,1.104760,-2.000000
0.164000,0.444854,1.104760,-2.000000
0.165000,0.444854,1.104760,-2.000000
0.166000,0.441786,1.104760,-2.000000
0.167000,0.441786,1.104760,-2.000000
0.168000,0.438719,-0.696664,-2.000000
0.169000,0.438719,-0.696664,-2.000000
0.170000,0.435651,-0.696664,-2.000000
0.171000,0.432583,-0.696664,-2.000000
0.172000,0.432583,-0.696664,-2.000000
0.173000,0.429515,-0.696664,-2.000000
0.174000,0.426447,-1.667024,-2.000000
0.175000,0.423379,-1.667024,-2.000000
0.176000,0.423379,-1.667024,-2.000000
0.177000,0.420311,-1.667024,-2.000000
0.178000,0.417243,-1.667024,-2.000000
0.179000,0.414175,-2.330933,-2.000000
0.180000,0.411107,-2.330933,-2.000000
0.181000,0.408039,-2.330933,-2.000000
0.182000,0.404971,-2.330933,-2.000000
0.183000,0.401903,-2.820574,-2.000000
0.184000,0.398835,-2.820574,-2.000000
0.185000,0.395767,-2.820574,-2.000000
0.186000,0.389631,-3.264356,-2.000000
0.187000,0.386563,-3.264356,-2.000000
0.188000,0.383495,-3.264356,-2.000000
0.189000,0.380427,-3.264356,-2.000000
0.190000,0.374291,-3.623993,-2.000000
0.191000,0.371223,-3.623993,-2.000000
0.192000,0.368155,-3.623993,-2.000000
0.193000,0.362019,-3.925787,-2.000000
0.194000,0.358952,-3.925787,-2.000000
0.195000,0.352816,-4.239224,-2.000000
0.196000,0.349748,-4.239224,-2.000000
0.197000,0.343612,-4.239224,-2.000000
0.198000,0.340544,-4.501824,-2.000000
0.199000,0.334408,-4.501824,-2.000000
0.200000,0.331340,-4.501824,2.000000
0.201000,0.325204,-4.731466,2.000000
0.202000,0.322136,-4.731466,2.000000
0.203000,0.316000,-4.731694,2.000000
0.204000,0.312932,-4.731694,2.000000
0.205000,0.306796,-4.731694,2.000000
0.206000,0.303728,-4.754687,2.000000
0.207000,0.297592,-4.754687,2.000000
0.208000,0.294524,-4.754687,2.000000
0.209000,0.288388,-4.579284,2.000000
0.210000,0.285320,-4.579284,2.000000
0.211000,0.282252,-4.401031,2.000000
0.212000,0.276117,-4.304799,2.000000
0.213000,0.273049,-4.304799,2.000000
0.214000,0.269981,-4.272225,2.000000
0.215000,0.266913,-4.029391,2.000000
0.216000,0.260777,-4.029391,2.000000
0.217000,0.257709,-4.029391,2.000000
0.218000,0.254641,-3.756959,2.000000
0.219000,0.251573,-3.756959,2.000000
0.220000,0.248505,-3.756959,2.000000
0.221000,0.245437,-3.743430,2.000000
0.222000,0.242369,-3.379265,2.000000
0.223000,0.239301,-3.379265,2.000000
0.224000,0.236233,-3.379265,2.000000
0.225000,0.233165,-3.379265,2.000000
0.226000,0.230097,-2.992789,2.000000
0.227000,0.230097,-2.992789,2.000000
0.228000,0.227029,-2.992789,2.000000
0.229000,0.223961,-2.992789,2.000000
0.230000,0.220893,-2.992789,2.000000
0.231000,0.220893,-2.447008,2.000000
0.232000,0.217825,-2.499598,2.000000
0.233000,0.217825,-2.499598,2.000000
0.234000,0.217825,-2.499598,2.000000
0.235000,0.214757,-2.499598,2.000000
0.236000,0.211689,-2.499598,2.000000
0.237000,0.211689,-2.246025,2.000000
0.238000,0.208621,-1.899650,2.000000
0.239000,0.208621,-1.643698,2.000000
0.240000,0.205553,-1.878883,2.000000
0.241000,0.205553,-1.878883,2.000000
0.242000,0.205553,-1.878883,2.000000
0.243000,0.205553,-1.878883,2.000000
0.244000,0.202485,-1.878883,2.000000
0.245000,0.202485,-1.878883,2.000000
0.246000,0.202485,-1.878883,2.000000
0.247000,0.202485,-1.684398,2.000000
0.248000,0.202485,-1.479890,2.000000
0.249000,0.202485,-1.321446,2.000000
0.250000,0.202485,-1.192203,2.000000
0.251000,0.202485,-1.087197,2.000000
0.252000,0.202485,-0.998504,2.000000
0.253000,0.202485,-0.923479,2.000000
0.254000,0.202485,-0.858642,2.000000
0.255000,0.202485,-0.802840,2.000000
0.256000,0.202485,-0.753391,2.000000
0.257000,0.202485,-0.709701,2.000000
0.258000,0.202485,-0.670962,2.000000
0.259000,0.205553,0.636074,2.000000
0.260000,0.205553,0.604882,2.000000
0.261000,0.205553,0.576370,2.000000
0.262000,0.208621,0.550558,2.000000
0.263000,0.208621,0.526938,2.000000
0.264000,0.208621,0.505162,2.000000
0.265000,0.211689,0.485302,2.000000
0.266000,0.211689,0.466779,2.000000
0.267000,0.214757,0.465162,2.000000
0.268000,0.214757,0.465162,2.000000
0.269000,0.217825,0.465162,2.000000
0.270000,0.217825,0.465162,2.000000
0.271000,0.220893,0.465162,2.000000
0.272000,0.223961,0.465162,2.000000
0.273000,0.223961,0.465162,2.000000
0.274000,0.227029,1.444268,2.000000
0.275000,0.230097,1.444268,2.000000
0.276000,0.233165,1.444268,2.000000
0.277000,0.233165,1.444268,2.000000
0.278000,0.236233,1.444268,2.000000
0.279000,0.239301,2.087956,2.000000
0.280000,0.242369,2.087956,2.000000
0.281000,0.245437,2.087956,2.000000
0.282000,0.248505,2.087956,2.000000
0.283000,0.251573,2.562752,2.000000
0.284000,0.254641,2.562752,2.000000
0.285000,0.257709,2.562752,2.000000
0.286000,0.260777,2.562752,2.000000
0.287000,0.263845,2.968397,2.000000
0.288000,0.266913,2.968397,2.000000
0.289000,0.269981,2.968397,2.000000
0.290000,0.269981,2.968397,2.000000
0.291000,0.276117,3.299413,2.000000
0.292000,0.282252,3.299413,2.000000
0.293000,0.285320,3.299413,2.000000
0.294000,0.288388,3.603155,2.000000
0.295000,0.291456,3.603155,2.000000
0.296000,0.297592,3.603155,2.000000
0.297000,0.300660,3.904604,2.000000
0.298000,0.303728,3.904604,2.000000
0.299000,0.309864,3.904604,2.000000
0.300000,0.312932,4.165459,2.000000
0.301000,0.319068,4.165459,-2.000000
0.302000,0.322136,4.165459,-2.000000
0.303000,0.328272,4.415855,-2.000000
0.304000,0.331340,4.415855,-2.000000
0.305000,0.337476,4.367745,-2.000000
0.306000,0.340544,4.367745,-2.000000
0.307000,0.343612,4.367745,-2.000000
0.308000,0.349748,4.344080,-2.000000
0.309000,0.352816,4.344080,-2.000000
0.310000,0.355884,4.344080,-2.000000
0.311000,0.362019,4.244784,-2.000000
0.312000,0.365087,4.244784,-2.000000
0.313000,0.368155,4.244784,-2.000000
0.314000,0.374291,4.129116,-2.000000
0.315000,0.377359,4.129116,-2.000000
0.316000,0.380427,4.129116,-2.000000
0.317000,0.386563,3.994543,-2.000000
0.318000,0.389631,3.994543,-2.000000
0.319000,0.392699,3.994543,-2.000000
0.320000,0.395767,3.994543,-2.000000
0.321000,0.398835,3.776824,-2.000000
0.322000,0.401903,3.776824,-2.000000
0.323000,0.404971,3.776824,-2.000000
0.324000,0.411107,3.532497,-2.000000
0.325000,0.414175,3.532497,-2.000000
0.326000,0.417243,3.532497,-2.000000
0.327000,0.420311,3.532497,-2.000000
0.328000,0.423379,3.356288,-2.000000
0.329000,0.426447,3.356288,-2.000000
0.330000,0.429515,3.356288,-2.000000
0.331000,0.432583,3.356288,-2.000000
0.332000,0.435651,3.120236,-2.000000
0.333000,0.438719,3.120236,-2.000000
0.334000,0.438719,3.120236,-2.000000
0.335000,0.441786,3.120236,-2.000000
0.336000,0.444854,2.909888,-2.000000
0.337000,0.447922,2.818801,-2.000000
0.338000,0.450990,2.818801,-2.000000
0.339000,0.454058,2.818801,-2.000000
0.340000,0.454058,2.818801,-2.000000
0.341000,0.457126,2.644787,-2.000000
0.342000,0.460194,2.526111,-2.000000
0.343000,0.460194,2.526111,-2.000000
0.344000,0.463262,2.526111,-2.000000
0.345000,0.466330,2.526111,-2.000000
0.346000,0.466330,2.526111,-2.000000
0.347000,0.469398,2.253214,-2.000000
0.348000,0.472466,2.201546,-2.000000
0.349000,0.472466,2.201546,-2.000000
0.350000,0.475534,2.201546,-2.000000
0.351000,0.475534,2.201546,-2.000000
0.352000,0.478602,2.201546,-2.000000
0.353000,0.478602,2.201546,-2.000000
0.354000,0.481670,1.928479,-2.000000
0.355000,0.481670,1.666279,-2.000000
0.356000,0.484738,1.769797,-2.000000
0.357000,0.484738,1.769797,-2.000000
0.358000,0.484738,1.769797,-2.000000
0.359000,0.487806,1.769797,-2.000000
0.360000,0.487806,1.769797,-2.000000
0.361000,0.487806,1.769797,-2.000000
0.362000,0.490874,1.769797,-2.000000
0.363000,0.490874,1.704693,-2.000000
0.364000,0.490874,1.494668,-2.000000
0.365000,0.490874,1.333377,-2.000000
0.366000,0.490874,1.202039,-2.000000
0.367000,0.493942,1.095160,-2.000000
0.368000,0.493942,1.005228,-2.000000
0.369000,0.493942,0.928964,-2.000000
0.370000,0.493942,0.864020,-2.000000
0.371000,0.493942,0.806987,-2.000000
0.372000,0.493942,0.757284,-2.000000
0.373000,0.493942,0.713353,-2.000000
0.374000,0.493942,0.673981,-2.000000
0.375000,0.493942,0.639099,-2.000000
0.376000,0.493942,0.607225,-2.000000
0.377000,0.493942,0.578648,-2.000000
0.378000,0.493942,0.552636,-2.000000
0.379000,0.493942,0.528735,-2.000000
0.380000,0.493942,0.507020,-2.000000
0.381000,0.493942,0.486935,-2.000000
0.382000,0.490874,-0.468356,-2.000000
0.383000,0.490874,-0.450987,-2.000000
0.384000,0.490874,-0.435017,-2.000000
0.385000,0.490874,-0.420232,-2.000000
0.386000,0.490874,-0.406286,-2.000000
0.387000,0.487806,-1.164404,-2.000000
0.388000,0.487806,-1.164404,-2.000000
0.389000,0.487806,-1.164404,-2.000000
0.390000,0.484738,-1.164404,-2.000000
0.391000,0.484738,-1.164404,-2.000000
0.392000,0.484738,-1.164404,-2.000000
0.393000,0.481670,-1.164404,-2.000000
0.394000,0.481670,-1.164404,-2.000000
0.395000,0.478602,-1.164404,-2.000000
0.396000,0.478602,-1.164404,-2.000000
0.397000,0.475534,-0.403787,-2.000000
0.398000,0.475534,-0.403787,-2.000000
0.399000,0.472466,-0.403787,-2.000000
0.400000,0.472466,-0.403787,2.000000
0.401000,0.472466,-0.403787,2.000000
0.402000,0.469398,-0.403787,2.000000
0.403000,0.466330,-0.403787,2.000000
0.404000,0.466330,-0.403787,2.000000
0.405000,0.466330,-0.403787,2.000000
0.406000,0.463262,-1.379815,2.000000
0.407000,0.463262,-1.379815,2.000000
0.408000,0.463262,-1.379815,2.000000
0.409000,0.460194,-1.379815,2.000000
0.410000,0.460194,-1.379815,2.000000
0.411000,0.460194,-1.379815,2.000000
0.412000,0.457126,-1.379815,2.000000
0.413000,0.457126,-1.379815,2.000000
0.414000,0.457126,-1.379815,2.000000
0.415000,0.457126,-1.281776,2.000000
0.416000,0.457126,-1.160922,2.000000
0.417000,0.457126,-1.060467,2.000000
0.418000,0.457126,-0.976050,2.000000
0.419000,0.457126,-0.904183,2.000000
0.420000,0.457126,-0.842063,2.000000
0.421000,0.457126,-0.788402,2.000000
0.422000,0.457126,-0.740526,2.000000
0.423000,0.457126,-0.698320,2.000000
0.424000,0.457126,-0.661006,2.000000
0.425000,0.457126,-0.627139,2.000000
0.426000,0.457126,-0.596623,2.000000
0.427000,0.457126,-0.569039,2.000000
0.428000,0.460194,-1.147170,2.000000
0.429000,0.460194,-1.147170,2.000000
0.430000,0.460194,-1.147170,2.000000
0.431000,0.463262,-1.147170,2.000000
0.432000,0.463262,-1.147170,2.000000
0.433000,0.463262,-1.147170,2.000000
0.434000,0.466330,-1.147170,2.000000
0.435000,0.466330,-1.147170,2.000000
0.436000,0.469398,-1.147170,2.000000
0.437000,0.469398,-1.147170,2.000000
0.438000,0.472466,0.566477,2.000000
0.439000,0.472466,0.566477,2.000000
0.440000,0.475534,0.566477,2.000000
0.441000,0.475534,0.566477,2.000000
0.442000,0.478602,0.566477,2.000000
0.443000,0.478602,0.566477,2.000000
0.444000,0.481670,0.566477,2.000000
0.445000,0.484738,1.578790,2.000000
0.446000,0.487806,1.578790,2.000000
0.447000,0.487806,1.578790,2.000000
0.448000,0.490874,1.578790,2.000000
0.449000,0.490874,1.578790,2.000000
0.450000,0.497010,2.151126,2.000000
0.451000,0.500078,2.151126,2.000000
0.452000,0.503146,2.151126,2.000000
0.453000,0.506214,2.151126,2.000000
0.454000,0.509282,2.562113,2.000000
0.455000,0.509282,2.562113,2.000000
0.456000,0.512350,2.562113,2.000000
0.457000,0.515418,2.562113,2.000000
0.458000,0.521553,2.925147,2.000000
0.459000,0.524621,2.925147,2.000000
0.460000,0.527689,2.925147,2.000000
0.461000,0.527689,2.925147,2.000000
0.462000,0.533825,3.232233,2.000000
0.463000,0.536893,3.232233,2.000000
0.464000,0.539961,3.232233,2.000000
0.465000,0.543029,3.232233,2.000000
0.466000,0.549165,3.486540,2.000000
0.467000,0.552233,3.486540,2.000000
0.468000,0.555301,3.486540,2.000000
0.469000,0.558369,3.721404,2.000000
0.470000,0.564505,3.721404,2.000000
0.471000,0.567573,3.721404,2.000000
0.472000,0.570641,3.946019,2.000000
0.473000,0.576777,3.946019,2.000000
0.474000,0.579845,3.946019,2.000000
0.475000,0.585981,4.132147,2.000000
0.476000,0.589049,4.132147,2.000000
0.477000,0.595185,4.314174,2.000000
0.478000,0.598253,4.314174,2.000000
0.479000,0.601320,4.314174,2.000000
0.480000,0.607456,4.477392,2.000000
0.481000,0.610524,4.477392,2.000000
0.482000,0.616660,4.477392,2.000000
0.483000,0.622796,4.615549,2.000000
0.484000,0.625864,4.615549,2.000000
0.485000,0.632000,4.747737,2.000000
0.486000,0.635068,4.747737,2.000000
0.487000,0.641204,4.747737,2.000000
0.488000,0.647340,4.842743,2.000000
0.489000,0.650408,4.842743,2.000000
0.490000,0.656544,4.965790,2.000000
0.491000,0.659612,4.965790,2.000000
0.492000,0.665748,4.965790,2.000000
0.493000,0.671884,5.046393,2.000000
0.494000,0.674952,5.046393,2.000000
0.495000,0.681087,5.134127,2.000000
0.496000,0.687223,5.134127,2.000000
0.497000,0.693359,5.218115,2.000000
0.498000,0.696427,5.218115,2.000000
0.499000,0.702563,5.218115,2.000000
0.500000,0.708699,5.293550,2.000000
0.501000,0.714835,5.293550,-2.000000
0.502000,0.717903,5.347113,-2.000000
0.503000,0.724039,5.347113,-2.000000
0.504000,0.730175,5.157171,-2.000000
0.505000,0.733243,5.157171,-2.000000
0.506000,0.739379,5.157171,-2.000000
0.507000,0.742447,4.967270,-2.000000
0.508000,0.748583,4.967270,-2.000000
0.509000,0.751651,4.843831,-2.000000
0.510000,0.757787,4.842690,-2.000000
0.511000,0.760854,4.842690,-2.000000
0.512000,0.766990,4.406826,-2.000000
0.513000,0.770058,4.406826,-2.000000
0.514000,0.773126,4.406826,-2.000000
0.515000,0.776194,4.073285,-2.000000
0.516000,0.782330,4.106452,-2.000000
0.517000,0.785398,4.106452,-2.000000
0.518000,0.788466,4.106452,-2.000000
0.519000,0.791534,3.772938,-2.000000
0.520000,0.794602,3.772938,-2.000000
0.521000,0.797670,3.772938,-2.000000
0.522000,0.800738,3.583704,-2.000000
0.523000,0.803806,3.311345,-2.000000
0.524000,0.806874,3.311345,-2.000000
0.525000,0.809942,3.311345,-2.000000
0.526000,0.809942,3.311345,-2.000000
0.527000,0.813010,2.746660,-2.000000
0.528000,0.816078,2.865338,-2.000000
0.529000,0.819146,2.865338,-2.000000
0.530000,0.819146,2.865338,-2.000000
0.531000,0.822214,2.865338,-2.000000
0.532000,0.825282,2.556916,-2.000000
0.533000,0.825282,2.115370,-2.000000
0.534000,0.828350,2.323804,-2.000000
0.535000,0.828350,2.323804,-2.000000
0.536000,0.831418,2.323804,-2.000000
0.537000,0.831418,2.323804,-2.000000
0.538000,0.834486,2.323804,-2.000000
0.539000,0.834486,2.159063,-2.000000
0.540000,0.834486,1.835397,-2.000000
0.541000,0.837554,1.597374,-2.000000
0.542000,0.837554,1.413972,-2.000000
0.543000,0.837554,1.268370,-2.000000
0.544000,0.837554,1.149290,-2.000000
0.545000,0.840621,1.613425,-2.000000
0.546000,0.840621,1.613425,-2.000000
0.547000,0.840621,1.613425,-2.000000
0.548000,0.840621,1.613425,-2.000000
0.549000,0.840621,1.613425,-2.000000
0.550000,0.840621,1.613425,-2.000000
0.551000,0.840621,1.613425,-2.000000
0.552000,0.840621,1.613425,-2.000000
0.553000,0.840621,1.524750,-2.000000
0.554000,0.840621,1.357449,-2.000000
0.555000,0.837554,-1.221155,-2.000000
0.556000,0.837554,-1.110813,-2.000000
0.557000,0.837554,-1.018496,-2.000000
0.558000,0.837554,-0.940314,-2.000000
0.559000,0.834486,-0.873874,-2.000000
0.560000,0.834486,-0.815337,-2.000000
0.561000,0.834486,-0.764788,-2.000000
0.562000,0.834486,-0.764788,-2.000000
0.563000,0.831418,-0.743741,-2.000000
0.564000,0.828350,-0.743741,-2.000000
0.565000,0.828350,-0.743741,-2.000000
0.566000,0.825282,-0.743741,-2.000000
0.567000,0.825282,-0.743741,-2.000000
0.568000,0.822214,-0.743741,-2.000000
0.569000,0.819146,-1.084508,-2.000000
0.570000,0.819146,-1.084508,-2.000000
0.571000,0.816078,-1.084508,-2.000000
0.572000,0.813010,-1.084508,-2.000000
0.573000,0.809942,-1.084508,-2.000000
0.574000,0.809942,-1.084508,-2.000000
0.575000,0.809942,-1.084508,-2.000000
0.576000,0.803806,-1.970291,-2.000000
0.577000,0.800738,-1.970291,-2.000000
0.578000,0.797670,-1.970291,-2.000000
0.579000,0.794602,-2.546327,-2.000000
0.580000,0.791534,-2.546327,-2.000000
0.581000,0.788466,-2.546327,-2.000000
0.582000,0.785398,-2.546327,-2.000000
0.583000,0.782330,-3.004594,-2.000000
0.584000,0.779262,-3.004594,-2.000000
0.585000,0.776194,-3.004594,-2.000000
0.586000,0.770058,-3.400987,-2.000000
0.587000,0.770058,-3.400987,-2.000000
0.588000,0.763922,-3.400987,-2.000000
0.589000,0.757787,-3.758445,-2.000000
0.590000,0.754719,-3.758445,-2.000000
0.591000,0.751651,-3.758445,-2.000000
0.592000,0.745515,-4.087039,-2.000000
0.593000,0.742447,-4.087039,-2.000000
0.594000,0.736311,-4.087039,-2.000000
0.595000,0.733243,-4.378025,-2.000000
0.596000,0.727107,-4.378025,-2.000000
0.597000,0.724039,-4.378025,-2.000000
0.598000,0.724039,-4.378025,-2.000000
0.599000,0.711767,-4.647058,-2.000000
0.600000,0.705631,-4.920411,-2.000000
0.601000,0.699495,-4.920411,2.000000
0.602000,0.696427,-4.920411,2.000000
0.603000,0.690291,-5.160846,2.000000
0.604000,0.684155,-5.160846,2.000000
0.605000,0.678020,-4.968499,2.000000
0.606000,0.674952,-4.968499,2.000000
0.607000,0.668816,-5.280769,2.000000
0.608000,0.665748,-5.280769,2.000000
0.609000,0.659612,-5.280769,2.000000
0.610000,0.653476,-4.974485,2.000000
0.611000,0.650408,-4.974485,2.000000
0.612000,0.644272,-4.854716,2.000000
0.613000,0.641204,-4.854716,2.000000
0.614000,0.635068,-4.854716,2.000000
0.615000,0.632000,-4.631929,2.000000
0.616000,0.625864,-4.631929,2.000000
0.617000,0.622796,-4.631929,2.000000
0.618000,0.619728,-4.503154,2.000000
0.619000,0.613592,-4.503154,2.000000
0.620000,0.610524,-4.503154,2.000000
0.621000,0.607456,-4.267046,2.000000
0.622000,0.601320,-4.267046,2.000000
0.623000,0.598253,-4.267046,2.000000
0.624000,0.595185,-3.997977,2.000000
0.625000,0.592117,-3.997977,2.000000
0.626000,0.585981,-3.997977,2.000000
0.627000,0.582913,-3.747303,2.000000
0.628000,0.579845,-3.747303,2.000000
0.629000,0.576777,-3.747303,2.000000
0.630000,0.573709,-3.747303,2.000000
0.631000,0.570641,-3.436275,2.000000
0.632000,0.567573,-3.436275,2.000000
0.633000,0.564505,-3.436275,2.000000
0.634000,0.561437,-3.436275,2.000000
0.635000,0.558369,-3.069219,2.000000
0.636000,0.558369,-3.069219,2.000000
0.637000,0.555301,-3.069219,2.000000
0.638000,0.552233,-3.069219,2.000000
0.639000,0.549165,-3.024071,2.000000
0.640000,0.546097,-2.681475,2.000000
0.641000,0.546097,-2.681475,2.000000
0.642000,0.543029,-2.681475,2.000000
0.643000,0.539961,-2.681475,2.000000
0.644000,0.539961,-2.681475,2.000000
0.645000,0.536893,-2.411571,2.000000
0.646000,0.536893,-2.016392,2.000000
0.647000,0.533825,-2.214524,2.000000
0.648000,0.533825,-2.214524,2.000000
0.649000,0.530757,-2.214524,2.000000
0.650000,0.530757,-2.214524,2.000000
0.651000,0.527689,-2.214524,2.000000
0.652000,0.527689,-2.126509,2.000000
0.653000,0.527689,-1.812353,2.000000
0.654000,0.527689,-1.812353,2.000000
0.655000,0.524621,-1.398408,2.000000
0.656000,0.524621,-1.255214,2.000000
0.657000,0.524621,-1.139059,2.000000
0.658000,0.521553,-1.587433,2.000000
0.659000,0.521553,-1.587433,2.000000
0.660000,0.521553,-1.587433,2.000000
0.661000,0.521553,-1.587433,2.000000
0.662000,0.521553,-1.587433,2.000000
0.663000,0.521553,-1.587433,2.000000
0.664000,0.521553,-1.587433,2.000000
0.665000,0.521553,-1.587433,2.000000
0.666000,0.521553,-1.424506,2.000000
0.667000,0.521553,-1.275560,2.000000
0.668000,0.521553,-1.155856,2.000000
0.669000,0.521553,-1.155856,2.000000
