t,theta,alpha,theta_dot,alpha_dot,voltage,mode
0.308000,-0.932660,-0.107379,-1.023967,0.730853,-2.503858,1
0.309000,-0.932660,-0.107379,-1.023967,0.730853,-2.503826,1
0.310000,-0.932660,-0.107379,-1.023967,0.730853,-2.503794,1
0.311000,-0.932660,-0.107379,-1.023967,0.730853,-2.503761,1
0.312000,-0.932660,-0.107379,-1.023967,0.730853,-2.503729,1
0.313000,-0.938796,-0.116583,-1.023967,-0.859557,1.448932,1
0.314000,-0.944932,-0.125786,-0.415911,-1.513620,3.536958,1
0.315000,-0.944932,-0.125786,-0.415911,-1.513620,3.536996,1
0.316000,-0.944932,-0.125786,-0.415911,-1.513620,3.537034,1
0.317000,-0.944932,-0.125786,-0.415911,-1.513620,3.537072,1
0.318000,-0.944932,-0.125786,-0.415911,-1.513620,3.537109,1
0.319000,-0.948000,-0.138058,-0.415911,-2.519498,5.788207,1
0.320000,-0.948000,-0.138058,-0.415911,-2.519498,5.788249,1
0.321000,-0.948000,-0.138058,-0.415911,-2.519498,5.788290,1
0.322000,-0.948000,-0.138058,-0.415911,-2.519498,5.788332,1
0.323000,-0.951068,-0.141126,-0.415911,-2.519498,5.843597,1
0.324000,-0.948000,-0.144194,-0.904299,-1.964447,4.312645,1
0.325000,-0.948000,-0.144194,-0.904299,-1.692328,3.768450,1
0.326000,-0.948000,-0.144194,-0.904299,-1.486420,3.356678,1
0.327000,-0.948000,-0.144194,-0.904299,-1.325850,3.035580,1
0.328000,-0.948000,-0.144194,-0.904299,-1.196200,2.776323,1
0.329000,-0.944932,-0.144194,-0.904299,-1.090013,2.570128,1
0.330000,-0.944932,-0.144194,-0.904299,-1.001173,2.392492,1
0.331000,-0.944932,-0.144194,-0.904299,-0.926026,2.242241,1
0.332000,-0.941864,-0.144194,-0.904299,-0.860721,2.117810,1
0.333000,-0.941864,-0.144194,-0.904299,-0.804494,2.005401,1
0.334000,-0.938796,-0.144194,-0.904299,-0.754879,1.912349,1
0.335000,-0.938796,-0.144194,-0.904299,-0.711071,1.824777,1
0.336000,-0.935728,-0.141126,1.193972,-0.696199,3.838123,1
0.337000,-0.935728,-0.141126,1.193972,-0.696199,3.838165,1
0.338000,-0.932660,-0.141126,1.193972,-0.696199,3.844343,1
0.339000,-0.932660,-0.138058,1.193972,-0.696199,3.783025,1
0.340000,-0.929592,-0.138058,1.193972,-0.696199,3.789203,1
0.341000,-0.926524,-0.138058,1.193972,-0.696199,3.795380,1
0.342000,-0.923456,-0.134990,1.555318,-0.696199,4.101543,1
0.343000,-0.914253,-0.128854,1.555318,1.235457,-0.466041,1
0.344000,-0.914253,-0.128854,1.555318,1.235457,-0.466002,1
0.345000,-0.914253,-0.128854,1.555318,1.235457,-0.465963,1
0.346000,-0.914253,-0.128854,1.555318,1.235457,-0.465925,1
0.347000,-0.914253,-0.128854,1.555318,1.235457,-0.465886,1
0.348000,-0.914253,-0.128854,1.555318,1.235457,-0.465848,1
0.349000,-0.914253,-0.128854,1.555318,1.235457,-0.465809,1
0.350000,-0.914253,-0.128854,1.555318,1.235457,-0.465770,1
0.351000,-0.911185,-0.128854,2.245574,1.235457,0.830661,1
0.352000,-0.901981,-0.113515,2.245574,2.795188,-3.177155,1
0.353000,-0.901981,-0.113515,2.245574,2.795188,-3.177121,1
0.354000,-0.901981,-0.113515,2.245574,2.795188,-3.177087,1
0.355000,-0.901981,-0.113515,2.245574,2.795188,-3.177053,1
0.356000,-0.898913,-0.113515,2.601207,2.795188,-2.815250,1
0.357000,-0.898913,-0.113515,2.601207,2.795188,-2.815216,1
0.358000,-0.898913,-0.113515,2.601207,2.795188,-2.815182,1
0.359000,-0.883573,-0.104311,2.857684,2.145094,-1.411885,1
0.360000,-0.883573,-0.104311,2.857684,2.145094,-1.411854,1
0.361000,-0.883573,-0.104311,2.857684,2.145094,-1.411823,1
0.362000,-0.883573,-0.104311,2.857684,2.145094,-1.411791,1
0.363000,-0.883573,-0.104311,2.857684,2.145094,-1.411760,1
0.364000,-0.883573,-0.104311,2.857684,2.145094,-1.411729,1
0.365000,-0.883573,-0.104311,2.857684,2.145094,-1.411697,1
0.366000,-0.868233,-0.092039,2.902327,1.821394,-0.934383,1
0.367000,-0.862097,-0.088971,2.474502,1.821394,-1.411269,1
0.368000,-0.859029,-0.088971,2.474502,1.821394,-1.405107,1
0.369000,-0.859029,-0.088971,2.474502,1.821394,-1.405080,1
0.370000,-0.859029,-0.088971,2.474502,1.821394,-1.405053,1
0.371000,-0.859029,-0.085903,2.474502,1.792328,-1.408254,1
0.372000,-0.852893,-0.085903,2.237477,1.388715,-0.825757,1
0.373000,-0.852893,-0.085903,2.237477,1.388715,-0.825731,1
0.374000,-0.852893,-0.085903,2.237477,1.388715,-0.825705,1
0.375000,-0.852893,-0.085903,2.237477,1.388715,-0.825679,1
0.376000,-0.852893,-0.085903,2.237477,1.388715,-0.825653,1
0.377000,-0.852893,-0.085903,2.237477,1.388715,-0.825628,1
0.378000,-0.852893,-0.085903,2.237477,1.388715,-0.825602,1
0.379000,-0.849825,-0.085903,1.931936,1.131788,-0.611125,1
0.380000,-0.849825,-0.085903,1.931936,1.131788,-0.611099,1
0.381000,-0.849825,-0.085903,1.931936,1.131788,-0.611074,1
0.382000,-0.843689,-0.085903,1.897729,0.728631,0.773329,1
0.383000,-0.837554,-0.085903,1.558129,0.618420,0.666449,1
0.384000,-0.837554,-0.085903,1.558129,0.561912,0.779490,1
0.385000,-0.837554,-0.085903,1.558129,0.561912,0.779516,1
0.386000,-0.837554,-0.085903,1.558129,0.561912,0.779542,1
0.387000,-0.837554,-0.085903,1.558129,0.561912,0.779568,1
0.388000,-0.834486,-0.088971,1.558129,0.556897,0.857120,1
0.389000,-0.834486,-0.088971,1.558129,0.556897,0.857147,1
0.390000,-0.834486,-0.088971,1.558129,0.556897,0.857174,1
