t,theta,theta_dot,voltage
0.096000,0.128854,2.289672,1.000000
0.097000,0.131922,2.289672,1.000000
0.098000,0.134990,2.289672,1.000000
0.099000,0.138058,2.289672,1.000000
0.100000,0.141126,2.361125,-1.000000
0.101000,0.141126,2.361125,-1.000000
0.102000,0.144194,2.361125,-1.000000
0.103000,0.147262,2.361125,-1.000000
0.104000,0.150330,2.361125,-1.000000
0.105000,0.150330,2.356528,-1.000000
0.106000,0.153398,2.373888,-1.000000
0.107000,0.156466,2.373888,-1.000000
0.108000,0.156466,2.373888,-1.000000
0.109000,0.159534,2.373888,-1.000000
0.110000,0.162602,2.373888,-1.000000
0.111000,0.162602,2.096258,-1.000000
0.112000,0.165670,2.164437,-1.000000
0.113000,0.165670,2.164437,-1.000000
0.114000,0.168738,2.164437,-1.000000
0.115000,0.171806,2.164437,-1.000000
0.116000,0.171806,2.164437,-1.000000
0.117000,0.174874,2.121306,-1.000000
0.118000,0.174874,1.808085,-1.000000
0.119000,0.177942,1.835992,-1.000000
0.120000,0.177942,1.835992,-1.000000
0.121000,0.177942,1.835992,-1.000000
0.122000,0.181010,1.835992,-1.000000
0.123000,0.181010,1.835992,-1.000000
0.124000,0.184078,1.835992,-1.000000
0.125000,0.184078,1.835992,-1.000000
0.126000,0.184078,1.700935,-1.000000
0.127000,0.187146,1.491476,-1.000000
0.128000,0.187146,1.330676,-1.000000
0.129000,0.187146,1.200698,-1.000000
0.130000,0.187146,1.092872,-1.000000
0.131000,0.190214,1.363299,-1.000000
0.132000,0.190214,1.363299,-1.000000
0.133000,0.190214,1.363299,-1.000000
0.134000,0.190214,1.363299,-1.000000
0.135000,0.190214,1.363299,-1.000000
0.136000,0.190214,1.363299,-1.000000
0.137000,0.190214,1.363299,-1.000000
0.138000,0.193282,1.363299,-1.000000
0.139000,0.193282,1.363299,-1.000000
0.140000,0.193282,1.302012,-1.000000
0.141000,0.193282,1.176997,-1.000000
0.142000,0.193282,1.073343,-1.000000
0.143000,0.193282,0.987392,-1.000000
0.144000,0.193282,0.913634,-1.000000
0.145000,0.193282,0.850670,-1.000000
0.146000,0.193282,0.795496,-1.000000
0.147000,0.193282,0.747335,-1.000000
0.148000,0.193282,0.704112,-1.000000
0.149000,0.193282,0.665780,-1.000000
0.150000,0.190214,-0.631552,-1.000000
0.151000,0.190214,-0.600614,-1.000000
0.152000,0.190214,-0.572789,-1.000000
0.153000,0.190214,-0.547093,-1.000000
0.154000,0.190214,-0.523811,-1.000000
0.155000,0.190214,-0.502360,-1.000000
0.156000,0.187146,-0.482561,-1.000000
0.157000,0.187146,-0.464273,-1.000000
0.158000,0.187146,-0.447363,-1.000000
0.159000,0.184078,-0.431710,-1.000000
0.160000,0.184078,-0.416997,-1.000000
0.161000,0.184078,-0.403297,-1.000000
0.162000,0.184078,-0.390517,-1.000000
0.163000,0.181010,-0.389733,-1.000000
0.164000,0.181010,-0.389733,-1.000000
0.165000,0.177942,-0.389733,-1.000000
0.166000,0.177942,-0.389733,-1.000000
0.167000,0.177942,-0.389733,-1.000000
0.168000,0.174874,-0.389733,-1.000000
0.169000,0.174874,-0.389733,-1.000000
0.170000,0.171806,-0.389733,-1.000000
0.171000,0.171806,-0.389733,-1.000000
0.172000,0.168738,-0.997126,-1.000000
0.173000,0.168738,-0.997126,-1.000000
0.174000,0.165670,-0.997126,-1.000000
0.175000,0.165670,-0.997126,-1.000000
0.176000,0.162602,-0.997126,-1.000000
0.177000,0.162602,-0.997126,-1.000000
0.178000,0.159534,-0.997126,-1.000000
0.179000,0.159534,-0.997126,-1.000000
0.180000,0.156466,-1.489269,-1.000000
0.181000,0.153398,-1.489269,-1.000000
0.182000,0.153398,-1.489269,-1.000000
0.183000,0.150330,-1.489269,-1.000000
0.184000,0.150330,-1.489269,-1.000000
0.185000,0.147262,-1.489269,-1.000000
0.186000,0.144194,-1.819980,-1.000000
0.187000,0.144194,-1.819980,-1.000000
0.188000,0.141126,-1.819980,-1.000000
0.189000,0.138058,-1.819980,-1.000000
0.190000,0.134990,-1.819980,-1.000000
0.191000,0.134990,-1.819980,-1.000000
0.192000,0.131922,-2.063049,-1.000000
0.193000,0.128854,-2.063049,-1.000000
0.194000,0.125786,-2.063049,-1.000000
0.195000,0.125786,-2.063049,-1.000000
0.196000,0.122718,-2.063049,-1.000000
0.197000,0.119651,-2.262474,-1.000000
0.198000,0.116583,-2.262474,-1.000000
0.199000,0.116583,-2.262474,-1.000000
0.200000,0.113515,-2.262474,1.000000
0.201000,0.110447,-2.262474,1.000000
0.202000,0.107379,-2.435246,1.000000
0.203000,0.104311,-2.435246,1.000000
0.204000,0.104311,-2.435246,1.000000
0.205000,0.101243,-2.435246,1.000000
0.206000,0.098175,-2.435246,1.000000
0.207000,0.095107,-2.450591,1.000000
0.208000,0.092039,-2.450591,1.000000
0.209000,0.092039,-2.450591,1.000000
0.210000,0.088971,-2.450591,1.000000
0.211000,0.085903,-2.450591,1.000000
0.212000,0.085903,-2.220272,1.000000
0.213000,0.082835,-2.327777,1.000000
0.214000,0.079767,-2.327777,1.000000
0.215000,0.079767,-2.327777,1.000000
0.216000,0.076699,-2.327777,1.000000
0.217000,0.073631,-2.327777,1.000000
0.218000,0.073631,-2.097104,1.000000
0.219000,0.070563,-2.036117,1.000000
0.220000,0.070563,-2.036117,1.000000
0.221000,0.067495,-2.036117,1.000000
0.222000,0.067495,-2.036117,1.000000
0.223000,0.064427,-2.036117,1.000000
0.224000,0.064427,-2.036117,1.000000
0.225000,0.061359,-1.935576,1.000000
0.226000,0.061359,-1.673811,1.000000
0.227000,0.058291,-1.684565,1.000000
0.228000,0.058291,-1.684565,1.000000
0.229000,0.058291,-1.684565,1.000000
0.230000,0.055223,-1.684565,1.000000
0.231000,0.055223,-1.684565,1.000000
0.232000,0.055223,-1.684565,1.000000
0.233000,0.052155,-1.684565,1.000000
0.234000,0.052155,-1.684565,1.000000
0.235000,0.052155,-1.531739,1.000000
0.236000,0.052155,-1.361738,1.000000
0.237000,0.049087,-1.224971,1.000000
0.238000,0.049087,-1.114366,1.000000
0.239000,0.049087,-1.021558,1.000000
0.240000,0.049087,-0.943018,1.000000
0.241000,0.049087,-0.875340,1.000000
0.242000,0.046019,-1.215447,1.000000
0.243000,0.046019,-1.215447,1.000000
0.244000,0.046019,-1.215447,1.000000
0.245000,0.046019,-1.215447,1.000000
0.246000,0.046019,-1.215447,1.000000
0.247000,0.046019,-1.215447,1.000000
0.248000,0.046019,-1.215447,1.000000
0.249000,0.046019,-1.215447,1.000000
0.250000,0.046019,-1.215447,1.000000
0.251000,0.046019,-1.215447,1.000000
0.252000,0.046019,-1.124247,1.000000
0.253000,0.046019,-1.030086,1.000000
0.254000,0.046019,-0.950242,1.000000
0.255000,0.046019,-0.881577,1.000000
0.256000,0.046019,-0.822687,1.000000
0.257000,0.046019,-0.771185,1.000000
0.258000,0.046019,-0.725743,1.000000
0.259000,0.046019,-0.684814,1.000000
0.260000,0.046019,-0.648685,1.000000
0.261000,0.049087,0.616186,1.000000
0.262000,0.049087,0.586639,1.000000
0.263000,0.049087,0.559884,1.000000
0.264000,0.049087,0.535477,1.000000
0.265000,0.049087,0.513199,1.000000
0.266000,0.052155,0.492427,1.000000
0.267000,0.052155,0.473534,1.000000
0.268000,0.052155,0.455947,1.000000
0.269000,0.055223,0.447346,1.000000
0.270000,0.055223,0.447346,1.000000
0.271000,0.055223,0.447346,1.000000
0.272000,0.058291,0.447346,1.000000
0.273000,0.058291,0.447346,1.000000
0.274000,0.058291,0.447346,1.000000
0.275000,0.061359,0.447346,1.000000
0.276000,0.061359,0.447346,1.000000
0.277000,0.064427,0.447346,1.000000
0.278000,0.064427,0.447346,1.000000
0.279000,0.067495,0.868728,1.000000
0.280000,0.067495,0.868728,1.000000
0.281000,0.070563,0.868728,1.000000
0.282000,0.070563,0.868728,1.000000
0.283000,0.073631,0.868728,1.000000
0.284000,0.073631,0.868728,1.000000
0.285000,0.076699,0.868728,1.000000
0.286000,0.076699,0.868728,1.000000
0.287000,0.079767,1.430563,1.000000
0.288000,0.079767,1.430563,1.000000
0.289000,0.082835,1.430563,1.000000
0.290000,0.085903,1.430563,1.000000
0.291000,0.085903,1.430563,1.000000
0.292000,0.088971,1.430563,1.000000
0.293000,0.092039,1.806724,1.000000
0.294000,0.092039,1.806724,1.000000
0.295000,0.095107,1.806724,1.000000
0.296000,0.098175,1.806724,1.000000
0.297000,0.101243,1.806724,1.000000
0.298000,0.101243,1.806724,1.000000
0.299000,0.104311,2.098549,1.000000
0.300000,0.107379,2.098549,1.000000
0.301000,0.110447,2.098549,-1.000000
0.302000,0.113515,2.098549,-1.000000
0.303000,0.113515,2.098549,-1.000000
0.304000,0.116583,2.347256,-1.000000
0.305000,0.119651,2.347256,-1.000000
0.306000,0.122718,2.347256,-1.000000
0.307000,0.122718,2.347256,-1.000000
0.308000,0.125786,2.347256,-1.000000
0.309000,0.128854,2.433737,-1.000000
0.310000,0.131922,2.433737,-1.000000
0.311000,0.134990,2.433737,-1.000000
0.312000,0.134990,2.433737,-1.000000
0.313000,0.138058,2.433737,-1.000000
0.314000,0.141126,2.349203,-1.000000
0.315000,0.141126,2.349203,-1.000000
0.316000,0.144194,2.349203,-1.000000
0.317000,0.147262,2.349203,-1.000000
0.318000,0.147262,2.349203,-1.000000
0.319000,0.150330,2.280488,-1.000000
0.320000,0.153398,2.220256,-1.000000
0.321000,0.153398,2.220256,-1.000000
0.322000,0.156466,2.220256,-1.000000
0.323000,0.159534,2.220256,-1.000000
0.324000,0.159534,2.220256,-1.000000
0.325000,0.162602,2.193703,-1.000000
0.326000,0.165670,2.014342,-1.000000
0.327000,0.165670,2.014342,-1.000000
0.328000,0.168738,2.014342,-1.000000
0.329000,0.168738,2.014342,-1.000000
0.330000,0.171806,2.014342,-1.000000
0.331000,0.171806,2.014342,-1.000000
0.332000,0.174874,1.977173,-1.000000
0.333000,0.174874,1.702305,-1.000000
0.334000,0.177942,1.804101,-1.000000
0.335000,0.177942,1.804101,-1.000000
0.336000,0.181010,1.804101,-1.000000
0.337000,0.181010,1.804101,-1.000000
0.338000,0.184078,1.804101,-1.000000
0.339000,0.184078,1.804101,-1.000000
0.340000,0.187146,1.779288,-1.000000
0.341000,0.187146,1.554645,-1.000000
0.342000,0.190214,1.380742,-1.000000
0.343000,0.190214,1.533305,-1.000000
0.344000,0.190214,1.533305,-1.000000
0.345000,0.193282,1.533305,-1.000000
0.346000,0.193282,1.533305,-1.000000
0.347000,0.193282,1.533305,-1.000000
0.348000,0.196350,1.533305,-1.000000
0.349000,0.196350,1.533305,-1.000000
0.350000,0.196350,1.533305,-1.000000
0.351000,0.196350,1.364648,-1.000000
0.352000,0.199418,1.227824,-1.000000
0.353000,0.199418,1.116345,-1.000000
0.354000,0.199418,1.023144,-1.000000
0.355000,0.202485,1.195633,-1.000000
0.356000,0.202485,1.195633,-1.000000
0.357000,0.202485,1.195633,-1.000000
0.358000,0.202485,1.195633,-1.000000
0.359000,0.202485,1.195633,-1.000000
0.360000,0.205553,1.195633,-1.000000
0.361000,0.205553,1.195633,-1.000000
0.362000,0.205553,1.195633,-1.000000
0.363000,0.205553,1.195633,-1.000000
0.364000,0.205553,1.195633,-1.000000
0.365000,0.205553,1.185356,-1.000000
0.366000,0.205553,1.080880,-1.000000
0.367000,0.205553,0.993472,-1.000000
0.368000,0.205553,0.918801,-1.000000
0.369000,0.205553,0.854809,-1.000000
0.370000,0.208621,0.799417,-1.000000
0.371000,0.208621,0.750436,-1.000000
0.372000,0.208621,0.706936,-1.000000
0.373000,0.208621,0.668674,-1.000000
0.374000,0.208621,0.633939,-1.000000
0.375000,0.208621,0.602745,-1.000000
0.376000,0.208621,0.574606,-1.000000
0.377000,0.208621,0.548840,-1.000000
0.378000,0.205553,0.559521,-1.000000
0.379000,0.205553,0.559521,-1.000000
0.380000,0.205553,0.559521,-1.000000
0.381000,0.205553,0.559521,-1.000000
0.382000,0.205553,0.559521,-1.000000
0.383000,0.205553,0.559521,-1.000000
0.384000,0.205553,0.559521,-1.000000
0.385000,0.205553,0.559521,-1.000000
0.386000,0.202485,0.559521,-1.000000
0.387000,0.202485,0.559521,-1.000000
0.388000,0.202485,0.559521,-1.000000
0.389000,0.202485,0.559521,-1.000000
0.390000,0.202485,0.559521,-1.000000
0.391000,0.202485,0.559521,-1.000000
0.392000,0.199418,0.559521,-1.000000
0.393000,0.199418,0.559521,-1.000000
0.394000,0.199418,0.559521,-1.000000
0.395000,0.196350,0.559521,-1.000000
0.396000,0.196350,0.559521,-1.000000
0.397000,0.196350,0.559521,-1.000000
0.398000,0.196350,0.559521,-1.000000
0.399000,0.193282,-0.570928,-1.000000
0.400000,0.193282,-0.570928,1.000000
0.401000,0.193282,-0.570928,1.000000
0.402000,0.190214,-0.570928,1.000000
0.403000,0.190214,-0.570928,1.000000
0.404000,0.190214,-0.570928,1.000000
0.405000,0.187146,-0.570928,1.000000
0.406000,0.187146,-0.570928,1.000000
0.407000,0.187146,-0.570928,1.000000
0.408000,0.184078,-0.570928,1.000000
0.409000,0.184078,-0.570928,1.000000
0.410000,0.184078,-0.570928,1.000000
0.411000,0.184078,-0.570928,1.000000
0.412000,0.181010,-0.920407,1.000000
0.413000,0.181010,-0.920407,1.000000
0.414000,0.181010,-0.920407,1.000000
0.415000,0.181010,-0.920407,1.000000
0.416000,0.181010,-0.920407,1.000000
0.417000,0.177942,-0.920407,1.000000
0.418000,0.177942,-0.920407,1.000000
0.419000,0.177942,-0.920407,1.000000
0.420000,0.177942,-0.920407,1.000000
0.421000,0.177942,-0.920407,1.000000
0.422000,0.177942,-0.920407,1.000000
0.423000,0.177942,-0.920407,1.000000
0.424000,0.177942,-0.920407,1.000000
0.425000,0.177942,-0.920407,1.000000
0.426000,0.174874,-0.858123,1.000000
0.427000,0.174874,-0.802081,1.000000
0.428000,0.174874,-0.752670,1.000000
0.429000,0.174874,-0.709156,1.000000
0.430000,0.174874,-0.670382,1.000000
0.431000,0.174874,-0.635603,1.000000
0.432000,0.174874,-0.604293,1.000000
0.433000,0.174874,-0.576007,1.000000
0.434000,0.174874,-0.550392,1.000000
0.435000,0.174874,-0.526627,1.000000
0.436000,0.174874,-0.504831,1.000000
0.437000,0.174874,-0.485045,1.000000
0.438000,0.177942,-0.581590,1.000000
0.439000,0.177942,-0.581590,1.000000
0.440000,0.177942,-0.581590,1.000000
0.441000,0.177942,-0.581590,1.000000
0.442000,0.177942,-0.581590,1.000000
0.443000,0.177942,-0.581590,1.000000
0.444000,0.177942,-0.581590,1.000000
0.445000,0.177942,-0.581590,1.000000
0.446000,0.177942,-0.581590,1.000000
0.447000,0.181010,-0.581590,1.000000
0.448000,0.181010,-0.581590,1.000000
0.449000,0.181010,-0.581590,1.000000
0.450000,0.181010,-0.581590,1.000000
0.451000,0.181010,-0.581590,1.000000
0.452000,0.184078,-0.581590,1.000000
0.453000,0.184078,-0.581590,1.000000
0.454000,0.184078,-0.581590,1.000000
0.455000,0.184078,-0.581590,1.000000
0.456000,0.187146,-0.581590,1.000000
0.457000,0.187146,-0.581590,1.000000
0.458000,0.187146,-0.581590,1.000000
0.459000,0.190214,0.475761,1.000000
0.460000,0.190214,0.475761,1.000000
0.461000,0.190214,0.475761,1.000000
0.462000,0.190214,0.475761,1.000000
0.463000,0.193282,0.475761,1.000000
0.464000,0.193282,0.475761,1.000000
0.465000,0.193282,0.475761,1.000000
0.466000,0.196350,0.475761,1.000000
0.467000,0.196350,0.475761,1.000000
0.468000,0.196350,0.475761,1.000000
0.469000,0.199418,0.475761,1.000000
0.470000,0.199418,0.475761,1.000000
0.471000,0.202485,0.880879,1.000000
0.472000,0.202485,0.880879,1.000000
0.473000,0.202485,0.880879,1.000000
0.474000,0.205553,0.880879,1.000000
0.475000,0.205553,0.880879,1.000000
0.476000,0.208621,0.880879,1.000000
0.477000,0.208621,0.880879,1.000000
0.478000,0.211689,0.880879,1.000000
0.479000,0.211689,0.880879,1.000000
0.480000,0.214757,1.201094,1.000000
0.481000,0.214757,1.201094,1.000000
0.482000,0.214757,1.201094,1.000000
0.483000,0.217825,1.201094,1.000000
0.484000,0.217825,1.201094,1.000000
0.485000,0.220893,1.201094,1.000000
0.486000,0.220893,1.201094,1.000000
0.487000,0.223961,1.201094,1.000000
0.488000,0.227029,1.426302,1.000000
0.489000,0.227029,1.426302,1.000000
0.490000,0.230097,1.426302,1.000000
0.491000,0.230097,1.426302,1.000000
0.492000,0.233165,1.426302,1.000000
0.493000,0.233165,1.426302,1.000000
0.494000,0.236233,1.426302,1.000000
0.495000,0.236233,1.426302,1.000000
0.496000,0.239301,1.586230,1.000000
0.497000,0.239301,1.586230,1.000000
0.498000,0.242369,1.586230,1.000000
0.499000,0.245437,1.586230,1.000000
0.500000,0.245437,1.586230,1.000000
0.501000,0.248505,1.586230,-1.000000
0.502000,0.248505,1.586230,-1.000000
0.503000,0.251573,1.712089,-1.000000
0.504000,0.251573,1.712089,-1.000000
0.505000,0.254641,1.712089,-1.000000
0.506000,0.254641,1.712089,-1.000000
0.507000,0.257709,1.712089,-1.000000
0.508000,0.257709,1.712089,-1.000000
0.509000,0.260777,1.712089,-1.000000
0.510000,0.260777,1.592230,-1.000000
0.511000,0.263845,1.711800,-1.000000
0.512000,0.263845,1.711800,-1.000000
0.513000,0.266913,1.711800,-1.000000
0.514000,0.266913,1.711800,-1.000000
0.515000,0.266913,1.711800,-1.000000
0.516000,0.269981,1.711800,-1.000000
0.517000,0.269981,1.711800,-1.000000
0.518000,0.269981,1.573611,-1.000000
0.519000,0.273049,1.395753,-1.000000
0.520000,0.273049,1.253412,-1.000000
0.521000,0.273049,1.136677,-1.000000
0.522000,0.273049,1.040617,-1.000000
0.523000,0.276117,1.339843,-1.000000
0.524000,0.276117,1.339843,-1.000000
0.525000,0.276117,1.339843,-1.000000
0.526000,0.276117,1.339843,-1.000000
0.527000,0.276117,1.339843,-1.000000
0.528000,0.276117,1.339843,-1.000000
0.529000,0.279185,1.339843,-1.000000
0.530000,0.279185,1.339843,-1.000000
0.531000,0.279185,1.339843,-1.000000
0.532000,0.279185,1.239467,-1.000000
0.533000,0.279185,1.125255,-1.000000
0.534000,0.279185,1.030655,-1.000000
0.535000,0.279185,0.950756,-1.000000
0.536000,0.279185,0.882656,-1.000000
0.537000,0.279185,0.823357,-1.000000
0.538000,0.279185,0.771819,-1.000000
0.539000,0.279185,0.726106,-1.000000
0.540000,0.279185,0.685433,-1.000000
0.541000,0.276117,-0.649161,-1.000000
0.542000,0.276117,-0.616547,-1.000000
0.543000,0.276117,-0.587174,-1.000000
0.544000,0.276117,-0.560162,-1.000000
0.545000,0.276117,-0.535813,-1.000000
0.546000,0.276117,-0.513296,-1.000000
0.547000,0.276117,-0.492714,-1.000000
0.548000,0.273049,-0.473727,-1.000000
0.549000,0.273049,-0.456091,-1.000000
0.550000,0.273049,-0.439846,-1.000000
0.551000,0.269981,-0.424637,-1.000000
0.552000,0.269981,-0.410386,-1.000000
0.553000,0.269981,-0.397108,-1.000000
0.554000,0.266913,-0.386468,-1.000000
0.555000,0.266913,-0.386468,-1.000000
0.556000,0.266913,-0.386468,-1.000000
0.557000,0.263845,-0.386468,-1.000000
0.558000,0.263845,-0.386468,-1.000000
0.559000,0.263845,-0.386468,-1.000000
0.560000,0.260777,-0.386468,-1.000000
0.561000,0.260777,-0.386468,-1.000000
0.562000,0.257709,-0.386468,-1.000000
0.563000,0.257709,-0.386468,-1.000000
0.564000,0.254641,-1.007797,-1.000000
0.565000,0.254641,-1.007797,-1.000000
0.566000,0.251573,-1.007797,-1.000000
0.567000,0.251573,-1.007797,-1.000000
0.568000,0.248505,-1.007797,-1.000000
0.569000,0.248505,-1.007797,-1.000000
0.570000,0.245437,-1.007797,-1.000000
0.571000,0.242369,-1.501845,-1.000000
0.572000,0.242369,-1.501845,-1.000000
0.573000,0.239301,-1.501845,-1.000000
0.574000,0.239301,-1.501845,-1.000000
0.575000,0.236233,-1.501845,-1.000000
0.576000,0.233165,-1.501845,-1.000000
0.577000,0.230097,-1.850058,-1.000000
0.578000,0.230097,-1.850058,-1.000000
0.579000,0.227029,-1.850058,-1.000000
0.580000,0.223961,-1.850058,-1.000000
0.581000,0.223961,-1.850058,-1.000000
0.582000,0.220893,-1.850058,-1.000000
0.583000,0.217825,-2.121826,-1.000000
0.584000,0.214757,-2.121826,-1.000000
0.585000,0.214757,-2.121826,-1.000000
0.586000,0.211689,-2.121826,-1.000000
0.587000,0.208621,-2.121826,-1.000000
0.588000,0.205553,-2.339686,-1.000000
0.589000,0.202485,-2.339686,-1.000000
0.590000,0.199418,-2.339686,-1.000000
0.591000,0.196350,-2.339686,-1.000000
0.592000,0.196350,-2.339686,-1.000000
0.593000,0.193282,-2.534654,-1.000000
0.594000,0.190214,-2.534654,-1.000000
0.595000,0.187146,-2.534654,-1.000000
0.596000,0.184078,-2.534654,-1.000000
0.597000,0.181010,-2.702405,-1.000000
0.598000,0.177942,-2.702405,-1.000000
0.599000,0.174874,-2.702405,-1.000000
0.600000,0.171806,-2.702405,-1.000000
0.601000,0.168738,-2.842240,1.000000
0.602000,0.165670,-2.842240,1.000000
0.603000,0.165670,-2.842240,1.000000
0.604000,0.159534,-2.842240,1.000000
0.605000,0.159534,-2.842240,1.000000
0.606000,0.156466,-2.891301,1.000000
0.607000,0.153398,-2.891301,1.000000
0.608000,0.150330,-2.891301,1.000000
0.609000,0.147262,-2.891301,1.000000
0.610000,0.144194,-2.907140,1.000000
0.611000,0.141126,-2.907140,1.000000
0.612000,0.138058,-2.907140,1.000000
0.613000,0.134990,-2.907140,1.000000
0.614000,0.134990,-2.683438,1.000000
0.615000,0.131922,-2.673678,1.000000
0.616000,0.128854,-2.673678,1.000000
0.617000,0.125786,-2.673678,1.000000
0.618000,0.125786,-2.673678,1.000000
0.619000,0.122718,-2.557093,1.000000
0.620000,0.119651,-2.451135,1.000000
0.621000,0.116583,-2.451135,1.000000
0.622000,0.116583,-2.451135,1.000000
0.623000,0.113515,-2.451135,1.000000
0.624000,0.110447,-2.451135,1.000000
0.625000,0.110447,-2.214957,1.000000
0.626000,0.107379,-2.197500,1.000000
0.627000,0.107379,-2.197500,1.000000
0.628000,0.104311,-2.197500,1.000000
0.629000,0.101243,-2.197500,1.000000
0.630000,0.101243,-2.197500,1.000000
0.631000,0.098175,-2.197500,1.000000
0.632000,0.098175,-1.871307,1.000000
0.633000,0.095107,-1.887363,1.000000
0.634000,0.095107,-1.887363,1.000000
0.635000,0.092039,-1.887363,1.000000
0.636000,0.092039,-1.887363,1.000000
0.637000,0.092039,-1.887363,1.000000
0.638000,0.088971,-1.887363,1.000000
0.639000,0.088971,-1.887363,1.000000
0.640000,0.085903,-1.667915,1.000000
0.641000,0.085903,-1.468244,1.000000
0.642000,0.085903,-1.310498,1.000000
0.643000,0.082835,-1.496227,1.000000
0.644000,0.082835,-1.496227,1.000000
0.645000,0.082835,-1.496227,1.000000
0.646000,0.079767,-1.496227,1.000000
0.647000,0.079767,-1.496227,1.000000
0.648000,0.079767,-1.496227,1.000000
0.649000,0.079767,-1.496227,1.000000
0.650000,0.079767,-1.496227,1.000000
0.651000,0.076699,-1.413344,1.000000
0.652000,0.076699,-1.267220,1.000000
0.653000,0.076699,-1.148907,1.000000
0.654000,0.076699,-1.050526,1.000000
0.655000,0.076699,-0.967853,1.000000
0.656000,0.076699,-0.897175,1.000000
0.657000,0.076699,-0.835801,1.000000
0.658000,0.073631,-0.782742,1.000000
0.659000,0.073631,-0.735842,1.000000
0.660000,0.073631,-0.694210,1.000000
0.661000,0.073631,-0.656877,1.000000
0.662000,0.073631,-0.623823,1.000000
0.663000,0.073631,-0.593510,1.000000
0.664000,0.073631,-0.566012,1.000000
0.665000,0.073631,-0.541078,1.000000
0.666000,0.076699,0.518171,1.000000
0.667000,0.076699,0.497338,1.000000
