t,theta,theta_dot,voltage
0.881,37.8372,49.2461,2
0.882,37.8893,49.279,2
0.883,37.9384,49.268,2
0.884,37.9875,49.2461,2
0.885,38.0366,49.1748,2
0.886,38.0857,49.2763,2
0.887,38.1348,49.2516,2
0.888,38.1838,49.2625,2
0.889,38.2329,49.194,2
0.89,38.282,49.3093,2
0.891,38.3311,49.2132,2
0.892,38.3802,49.2406,2
0.893,38.4293,49.2323,2
0.894,38.4784,49.29,2
0.895,38.5275,49.257,2
0.896,38.5765,49.2077,2
0.897,38.6256,49.2625,2
0.898,38.6747,49.2543,2
0.899,38.7238,49.1693,2
0.9,38.7729,49.3864,2
0.901,38.8251,49.2461,2
0.902,38.8741,49.2845,2
0.903,38.9232,49.3093,2
0.904,38.9723,49.29,2
0.905,39.0214,49.3368,2
0.906,39.0705,49.3478,2
0.907,39.1196,49.3451,2
0.908,39.1687,49.2461,2
0.909,39.2178,49.3451,2
0.91,39.2668,49.3065,2
0.911,39.3159,49.3368,2
0.912,39.365,49.3285,2
0.913,39.4141,49.3837,2
0.914,39.4632,49.3589,2
0.915,39.5123,49.29,2
0.916,39.5644,49.4141,2
0.917,39.6135,49.3285,2
0.918,39.6626,49.3285,2
0.919,39.7117,49.3726,2
0.92,39.7608,49.3864,2
0.921,39.8099,49.3644,2
0.922,39.859,49.4307,2
0.923,39.908,49.3506,2
0.924,39.9571,49.3368,2
0.925,40.0062,49.4003,2
0.926,40.0553,49.4141,2
0.927,40.1075,49.3726,2
0.928,40.1565,49.3809,2
0.929,40.2056,49.403,2
0.93,40.2547,49.3561,2
0.931,40.3038,49.4168,2
0.932,40.3529,49.3506,2
0.933,40.402,49.3699,2
0.934,40.4511,49.4445,2
0.935,40.5002,49.3726,2
0.936,40.5492,49.4113,2
0.937,40.6014,49.3616,2
0.938,40.6505,49.392,2
0.939,40.6996,49.4003,2
0.94,40.7487,49.3864,2
0.941,40.7978,49.4224,2
0.942,40.8468,49.3561,2
0.943,40.8959,49.4279,2
0.944,40.945,49.3258,2
0.945,40.9941,49.4085,2
0.946,41.0432,49.3754,2
0.947,41.0953,49.2955,2
0.948,41.1444,49.3726,2
0.949,41.1935,49.3864,2
0.95,41.2426,49.3616,2
0.951,41.2917,49.3699,2
0.952,41.3408,49.3451,2
0.953,41.3899,49.3313,2
0.954,41.439,49.2818,2
0.955,41.488,49.3313,2
0.956,41.5371,49.3175,2
0.957,41.5862,49.2598,2
0.958,41.6353,49.2241,2
0.959,41.6844,49.3396,2
0.96,41.7335,49.3423,2
0.961,41.7826,49.2132,2
0.962,41.8317,49.2928,2
0.963,41.8838,49.3038,2
0.964,41.9329,49.1967,2
0.965,41.982,49.2818,2
0.966,42.0311,49.3285,2
0.967,42.0802,49.2323,2
0.968,42.1292,49.2104,2
0.969,42.1783,49.2708,2
0.97,42.2274,49.2296,2
0.971,42.2765,49.268,2
0.972,42.3256,49.2928,2
0.973,42.3747,49.1995,2
0.974,42.4238,49.3065,2
0.975,42.4729,49.2461,2
0.976,42.5219,49.2077,2
0.977,42.571,49.1912,2
0.978,42.6201,49.3148,2
0.979,42.6692,49.2077,2
0.98,42.7183,49.2323,2
0.981,42.7674,49.2433,2
0.982,42.8165,49.1065,2
0.983,42.8656,49.2983,2
0.984,42.9146,49.2159,2
0.985,42.9668,49.1557,2
0.986,43.0159,49.2022,2
0.987,43.065,49.1256,2
0.988,43.1141,49.268,2
0.989,43.1632,49.2049,2
0.99,43.2122,49.1912,2
0.991,43.2613,49.1885,2
0.992,43.3104,49.268,2
0.993,43.3595,49.2186,2
0.994,43.4086,49.183,2
0.995,43.4577,49.2132,2
0.996,43.5068,49.2351,2
0.997,43.5559,49.2653,2
0.998,43.6049,49.1447,2
0.999,43.654,49.2735,2
1,43.7031,49.257,2
1.001,43.7522,49.1858,2
1.002,43.8013,49.1803,2
1.003,43.8504,49.29,2
1.004,43.8995,49.3175,2
1.005,43.9485,49.2104,2
1.006,43.9976,49.2461,2
1.007,44.0467,49.1748,2
1.008,44.0989,49.2461,2
1.009,44.148,49.1693,2
1.01,44.1971,49.2653,2
1.011,44.2461,49.2269,2
1.012,44.2952,49.312,2
1.013,44.3443,49.2625,2
1.014,44.3934,49.2378,2
1.015,44.4425,49.3065,2
1.016,44.4916,49.2132,2
1.017,44.5407,49.2735,2
1.018,44.5898,49.29,2
1.019,44.6388,49.268,2
1.02,44.6879,49.2598,2
1.021,44.737,49.194,2
1.022,44.7861,49.1858,2
1.023,44.8352,49.2873,2
1.024,44.8843,49.2763,2
1.025,44.9334,49.2653,2
1.026,44.9855,49.3203,2
1.027,45.0346,49.2598,2
1.028,45.0837,49.3451,2
1.029,45.1328,49.2625,2
1.03,45.1819,49.301,2
1.031,45.231,49.301,2
1.032,45.28,49.279,2
1.033,45.3291,49.312,2
1.034,45.3782,49.2708,2
1.035,45.4273,49.3726,2
1.036,45.4764,49.3065,2
1.037,45.5255,49.323,2
1.038,45.5746,49.2983,2
1.039,45.6237,49.3038,2
1.04,45.6727,49.3754,2
1.041,45.7218,49.2983,2
1.042,45.774,49.3754,2
1.043,45.8231,49.2818,2
1.044,45.8722,49.4003,2
1.045,45.9212,49.3616,2
1.046,45.9703,49.403,2
1.047,46.0194,49.257,2
1.048,46.0685,49.3506,2
1.049,46.1176,49.3506,2
1.05,46.1667,49.2983,2
1.051,46.2158,49.4168,2
1.052,46.2649,49.3313,2
1.053,46.3139,49.3396,2
1.054,46.3661,49.3506,2
1.055,46.4152,49.4224,2
1.056,46.4643,49.3423,2
1.057,46.5134,49.3975,2
1.058,46.5625,49.4003,2
1.059,46.6115,49.4168,2
1.06,46.6606,49.4003,2
1.061,46.7097,49.3589,2
1.062,46.7588,49.3451,2
1.063,46.8079,49.4141,2
1.064,46.857,49.3892,2
1.065,46.9091,49.4141,2
1.066,46.9582,49.3368,2
1.067,47.0073,49.4334,2
1.068,47.0564,49.3148,2
1.069,47.1055,49.4168,2
1.07,47.1546,49.3699,2
1.071,47.2037,49.3671,2
1.072,47.2527,49.3671,2
1.073,47.3018,49.3478,2
1.074,47.3509,49.3782,2
1.075,47.4031,49.3506,2
1.076,47.4522,49.3754,2
1.077,47.5043,49.3038,2
1.078,47.5534,49.2625,2
1.079,47.6025,49.3368,2
1.08,47.6516,49.3258,2
1.081,47.7007,49.3423,2
1.082,47.7498,49.3423,2
1.083,47.7988,49.2461,2
1.084,47.8479,49.2516,2
1.085,47.897,49.323,2
1.086,47.9461,49.2983,2
1.087,47.9952,49.1995,2
1.088,48.0443,49.2653,2
1.089,48.0934,49.301,2
1.09,48.1425,49.1393,2
1.091,48.1946,49.3644,2
1.092,48.2406,49.2269,2
1.093,48.2928,49.1885,2
1.094,48.3419,49.2488,2
1.095,48.391,49.2488,2
1.096,48.44,49.2625,2
1.097,48.4891,49.257,2
1.098,48.5382,49.2763,2
1.099,48.5873,49.2159,2
1.1,48.6364,49.2159,2
1.101,48.6855,49.2378,2
1.102,48.7346,49.2351,2
1.103,48.7837,49.2543,2
1.104,48.8327,49.2433,2
1.105,48.8818,49.2351,2
1.106,48.9309,49.1584,2
1.107,48.98,49.2406,2
1.108,49.0291,49.2296,2
1.109,49.0782,49.2351,2
1.11,49.1273,49.2406,2
1.111,49.1764,49.1365,2
1.112,49.2254,49.2433,2
1.113,49.2745,49.1775,2
1.114,49.3267,49.2763,2
1.115,49.3727,49.1885,2
1.116,49.4249,49.2049,2
1.117,49.4739,49.194,2
1.118,49.5261,49.2159,2
1.119,49.5752,49.2543,2
1.12,49.6243,49.2077,2
1.121,49.6734,49.2104,2
1.122,49.7225,49.2598,2
1.123,49.7715,49.1912,2
1.124,49.8206,49.1803,2
1.125,49.8697,49.2763,2
1.126,49.9188,49.1693,2
1.127,49.9679,49.1721,2
1.128,50.017,49.2241,2
1.129,50.0661,49.2845,2
1.13,50.1152,49.2186,2
1.131,50.1642,49.1584,2
1.132,50.2133,49.2433,2
1.133,50.2624,49.3478,2
1.134,50.3115,49.2378,2
1.135,50.3637,49.2928,2
1.136,50.4127,49.2763,2
1.137,50.4588,49.2955,2
1.138,50.5109,49.2928,2
1.139,50.56,49.2735,2
1.14,50.6091,49.194,2
1.141,50.6582,49.2983,2
1.142,50.7073,49.2735,2
1.143,50.7564,49.279,2
1.144,50.8054,49.2104,2
1.145,50.8545,49.3313,2
1.146,50.9036,49.2433,2
1.147,50.9527,49.2653,2
1.148,51.0018,49.257,2
1.149,51.0509,49.3093,2
1.15,51.1,49.2845,2
1.151,51.1491,49.2378,2
1.152,51.2012,49.2845,2
1.153,51.2503,49.2543,2
1.154,51.2994,49.3754,2
1.155,51.3485,49.4113,2
1.156,51.3976,49.301,2
1.157,51.4466,49.3093,2
1.158,51.4957,49.3313,2
1.159,51.5448,49.3093,2
1.16,51.5939,49.3589,2
1.161,51.643,49.3589,2
1.162,51.6921,49.3561,2
1.163,51.7412,49.2735,2
1.164,51.7903,49.3644,2
1.165,51.8393,49.3258,2
1.166,51.8915,49.3561,2
1.167,51.9406,49.3506,2
1.168,51.9897,49.403,2
1.169,52.0388,49.3726,2
1.17,52.0879,49.3203,2
1.171,52.1369,49.439,2
1.172,52.186,49.3506,2
1.173,52.2351,49.3423,2
1.174,52.2842,49.3947,2
1.175,52.3333,49.4003,2
1.176,52.3824,49.3809,2
1.177,52.4315,49.4445,2
1.178,52.4836,49.3671,2
1.179,52.5327,49.3506,2
1.18,52.5818,49.4168,2
1.181,52.6309,49.4334,2
1.182,52.68,49.403,2
1.183,52.7291,49.4058,2
1.184,52.7781,49.4224,2
1.185,52.8272,49.3699,2
1.186,52.8763,49.4334,2
1.187,52.9254,49.3699,2
1.188,52.9776,49.392,2
1.189,53.0266,49.4556,2
1.19,53.0757,49.3782,2
1.191,53.1248,49.4279,2
1.192,53.1739,49.3671,2
1.193,53.223,49.4168,2
1.194,53.2721,49.4196,2
1.195,53.3212,49.403,2
1.196,53.3703,49.4528,2
1.197,53.4224,49.3754,2
1.198,53.4715,49.4473,2
1.199,53.5206,49.4141,2
1.2,53.5697,49.3561,2
1.201,53.6188,49.3589,2
1.202,53.6679,49.4362,2
1.203,53.7169,49.3754,2
1.204,53.766,49.3947,2
1.205,53.8151,49.3809,2
1.206,53.8642,49.3809,2
1.207,53.9133,49.3699,2
1.208,53.9654,49.3478,2
1.209,54.0145,49.2983,2
1.21,54.0636,49.3589,2
1.211,54.1127,49.3478,2
1.212,54.1618,49.2818,2
1.213,54.2109,49.2433,2
1.214,54.26,49.3644,2
1.215,54.3091,49.3644,2
1.216,54.3581,49.2378,2
1.217,54.4072,49.3148,2
1.218,54.4563,49.3313,2
1.219,54.5054,49.2159,2
1.22,54.5545,49.3065,2
1.221,54.6036,49.3423,2
1.222,54.6527,49.2516,2
1.223,54.7048,49.2241,2
1.224,54.7539,49.2983,2
1.225,54.803,49.2625,2
1.226,54.8521,49.2818,2
1.227,54.9012,49.3148,2
1.228,54.9503,49.2323,2
1.229,54.9993,49.3313,2
1.23,55.0484,49.268,2
1.231,55.0975,49.2241,2
1.232,55.1466,49.2159,2
1.233,55.1957,49.3478,2
1.234,55.2448,49.2323,2
1.235,55.2939,49.268,2
1.236,55.343,49.2845,2
1.237,55.392,49.1365,2
1.238,55.4411,49.323,2
1.239,55.4902,49.2516,2
1.24,55.5393,49.1885,2
1.241,55.5884,49.2323,2
1.242,55.6375,49.1611,2
1.243,55.6896,49.3093,2
1.244,55.7387,49.2461,2
1.245,55.7878,49.2378,2
1.246,55.8369,49.2241,2
1.247,55.886,49.3148,2
1.248,55.9351,49.2625,2
1.249,55.9842,49.2269,2
1.25,56.0333,49.2461,2
1.251,56.0823,49.2763,2
1.252,56.1314,49.2955,2
1.253,56.1805,49.1803,2
1.254,56.2296,49.3065,2
1.255,56.2787,49.2983,2
1.256,56.3278,49.2378,2
1.257,56.3769,49.2159,2
1.258,56.4259,49.323,2
1.259,56.475,49.3533,2
1.26,56.5272,49.2488,2
1.261,56.5763,49.29,2
1.262,56.6254,49.2159,2
1.263,56.6745,49.279,2
1.264,56.7235,49.2845,2
1.265,56.7726,49.279,2
1.266,56.8217,49.3478,2
1.267,56.8708,49.2873,2
1.268,56.9199,49.2461,2
1.269,56.969,49.3065,2
1.27,57.0181,49.2516,2
1.271,57.0672,49.3506,2
1.272,57.1162,49.2461,2
1.273,57.1653,49.2763,2
1.274,57.2144,49.2845,2
1.275,57.2635,49.2763,2
1.276,57.3126,49.2873,2
1.277,57.3647,49.3065,2
1.278,57.4138,49.2818,2
1.279,57.4629,49.257,2
1.28,57.512,49.29,2
1.281,57.5611,49.2818,2
1.282,57.6102,49.2104,2
1.283,57.6593,49.3782,2
1.284,57.7084,49.2955,2
1.285,57.7574,49.3313,2
1.286,57.8065,49.3341,2
1.287,57.8556,49.3175,2
1.288,57.9047,49.3478,2
1.289,57.9538,49.3175,2
1.29,58.0029,49.4058,2
1.291,58.055,49.3285,2
1.292,58.1041,49.3506,2
1.293,58.1532,49.3341,2
1.294,58.2023,49.3341,2
1.295,58.2514,49.403,2
1.296,58.3005,49.3258,2
1.297,58.3496,49.4113,2
1.298,58.3986,49.3175,2
1.299,58.4477,49.439,2
1.3,58.4968,49.4003,2
1.301,58.5459,49.4251,2
1.302,58.5981,49.2928,2
1.303,58.6472,49.3809,2
1.304,58.6962,49.3892,2
1.305,58.7453,49.3368,2
1.306,58.7944,49.4556,2
1.307,58.8435,49.3782,2
1.308,58.8926,49.3726,2
1.309,58.9417,49.3837,2
1.31,58.9908,49.4611,2
1.311,59.0399,49.3782,2
1.312,59.092,49.4417,2
1.313,59.1411,49.4141,2
1.314,59.1902,49.4003,2
1.315,59.2393,49.3782,2
1.316,59.2884,49.3837,2
1.317,59.3374,49.4694,2
1.318,59.3865,49.4058,2
1.319,59.4356,49.4196,2
1.32,59.4847,49.392,2
1.321,59.5338,49.4556,2
1.322,59.5859,49.4003,2
1.323,59.635,49.4473,2
1.324,59.6841,49.4556,2
1.325,59.7332,49.3754,2
1.326,59.7823,49.45,2
1.327,59.8314,49.3975,2
1.328,59.8805,49.4224,2
1.329,59.9296,49.4113,2
1.33,59.9786,49.3699,2
1.331,60.0277,49.3809,2
1.332,60.0799,49.3341,2
1.333,60.129,49.2928,2
1.334,60.1781,49.3644,2
1.335,60.2272,49.3396,2
1.336,60.2762,49.3589,2
1.337,60.3253,49.3726,2
1.338,60.3744,49.2818,2
1.339,60.4235,49.279,2
1.34,60.4726,49.3506,2
1.341,60.5217,49.3341,2
1.342,60.5708,49.2214,2
1.343,60.6199,49.301,2
1.344,60.6689,49.323,2
1.345,60.7211,49.1775,2
1.346,60.7702,49.403,2
1.347,60.8193,49.2598,2
1.348,60.8684,49.2186,2
1.349,60.9174,49.268,2
1.35,60.9665,49.2845,2
1.351,61.0156,49.2928,2
1.352,61.0647,49.2983,2
1.353,61.1138,49.3148,2
1.354,61.1629,49.2433,2
1.355,61.212,49.257,2
1.356,61.2611,49.2708,2
1.357,61.3101,49.279,2
1.358,61.3592,49.2845,2
1.359,61.4083,49.279,2
1.36,61.4574,49.2708,2
1.361,61.5096,49.183,2
1.362,61.5586,49.2763,2
1.363,61.6077,49.2708,2
1.364,61.6568,49.268,2
1.365,61.709,49.1584,2
1.366,61.7581,49.3148,2
1.367,61.8072,49.2378,2
1.368,61.8562,49.2351,2
1.369,61.9053,49.2022,2
1.37,61.9544,49.1775,2
1.371,62.0035,49.2296,2
1.372,62.0526,49.2378,2
1.373,62.1017,49.2488,2
1.374,62.1508,49.183,2
1.375,62.1999,49.2625,2
1.376,62.2489,49.2955,2
1.377,62.298,49.2433,2
1.378,62.3471,49.2269,2
1.379,62.3962,49.268,2
1.38,62.4453,49.29,2
1.381,62.4944,49.2159,2
1.382,62.5435,49.3065,2
1.383,62.5956,49.2983,2
1.384,62.6447,49.2351,2
1.385,62.6969,49.1967,2
1.386,62.746,49.2763,2
1.387,62.795,49.3506,2
1.388,62.8441,49.2241,2
1.389,62.8932,49.3561,2
1.39,62.9423,49.2378,2
1.391,62.9914,49.3423,2
1.392,63.0405,49.2653,2
1.393,63.0896,49.2406,2
1.394,63.1386,49.2186,2
1.395,63.1877,49.3175,2
1.396,63.2368,49.2543,2
1.397,63.2859,49.268,2
1.398,63.335,49.29,2
1.399,63.3841,49.3506,2
1.4,63.4362,49.2488,2
1.401,63.4823,49.29,2
1.402,63.5313,49.279,2
1.403,63.5804,49.3313,2
1.404,63.6295,49.2928,2
1.405,63.6786,49.268,2
1.406,63.7277,49.3148,2
1.407,63.7768,49.3175,2
1.408,63.8259,49.268,2
1.409,63.875,49.3892,2
1.41,63.924,49.268,2
1.411,63.9731,49.3065,2
1.412,64.0222,49.312,2
1.413,64.0713,49.3258,2
1.414,64.1235,49.3175,2
1.415,64.1726,49.3589,2
1.416,64.2216,49.3671,2
1.417,64.2707,49.3644,2
1.418,64.3198,49.279,2
1.419,64.3689,49.3754,2
1.42,64.418,49.3313,2
1.421,64.4671,49.3616,2
1.422,64.5162,49.3478,2
1.423,64.5653,49.4058,2
1.424,64.6143,49.3809,2
1.425,64.6634,49.3038,2
1.426,64.7156,49.4362,2
1.427,64.7647,49.3396,2
1.428,64.8138,49.3671,2
1.429,64.8628,49.3837,2
1.43,64.9119,49.29,2
1.431,64.961,49.3506,2
1.432,65.0101,49.3093,2
1.433,65.0592,49.3065,2
1.434,65.1083,49.4334,2
1.435,65.1574,49.3892,2
1.436,65.2065,49.3809,2
1.437,65.2555,49.3451,2
1.438,65.3077,49.403,2
1.439,65.3568,49.3175,2
1.44,65.4059,49.4168,2
1.441,65.455,49.3478,2
1.442,65.504,49.403,2
1.443,65.5531,49.4556,2
1.444,65.6022,49.3671,2
1.445,65.6513,49.3864,2
1.446,65.7004,49.3837,2
1.447,65.7495,49.4085,2
1.448,65.8016,49.4196,2
1.449,65.8507,49.3809,2
1.45,65.8998,49.4445,2
1.451,65.9489,49.3341,2
1.452,65.998,49.4113,2
1.453,66.0471,49.3313,2
1.454,66.0962,49.4113,2
1.455,66.1453,49.3451,2
1.456,66.1943,49.3561,2
1.457,66.2434,49.4307,2
1.458,66.2956,49.3671,2
1.459,66.3447,49.3837,2
1.46,66.3938,49.3699,2
1.461,66.4428,49.3837,2
1.462,66.4919,49.3478,2
1.463,66.541,49.3313,2
1.464,66.5901,49.2928,2
1.465,66.6392,49.3423,2
1.466,66.6883,49.3258,2
1.467,66.7374,49.2763,2
1.468,66.7865,49.2323,2
1.469,66.8355,49.3423,2
1.47,66.8877,49.3506,2
1.471,66.9368,49.2214,2
1.472,66.9859,49.2928,2
1.473,67.035,49.1611,2
1.474,67.084,49.403,2
1.475,67.1331,49.3203,2
1.476,67.1822,49.2323,2
1.477,67.2313,49.2516,2
1.478,67.2804,49.29,2
1.479,67.3295,49.2708,2
1.48,67.3786,49.2873,2
1.481,67.4277,49.3313,2
1.482,67.4767,49.2214,2
1.483,67.5258,49.257,2
1.484,67.5749,49.1639,2
1.485,67.624,49.1912,2
1.486,67.6731,49.2488,2
1.487,67.7222,49.2488,2
1.488,67.7713,49.1995,2
1.489,67.8204,49.183,2
1.49,67.8725,49.2159,2
1.491,67.9216,49.2104,2
1.492,67.9707,49.3175,2
1.493,68.0198,49.2269,2
1.494,68.0689,49.1666,2
1.495,68.118,49.2543,2
1.496,68.167,49.1256,2
1.497,68.2161,49.2818,2
1.498,68.2652,49.1775,2
1.499,68.3143,49.1967,2
1.5,68.3634,49.1912,2
1.501,68.4125,49.257,2
1.502,68.4616,49.2214,2
1.503,68.5106,49.2159,2
1.504,68.5597,49.2351,2
1.505,68.6088,49.2955,2
1.506,68.6579,49.2653,2
1.507,68.707,49.1721,2
1.508,68.7561,49.3451,2
1.509,68.8052,49.2955,2
1.51,68.8543,49.194,2
1.511,68.9033,49.2159,2
1.512,68.9555,49.3396,2
1.513,69.0046,49.3065,2
1.514,69.0537,49.1967,2
1.515,69.1058,49.2488,2
1.516,69.1549,49.2845,2
1.517,69.204,49.279,2
1.518,69.2531,49.2653,2
1.519,69.3022,49.2653,2
1.52,69.3513,49.2598,2
1.521,69.4004,49.3368,2
1.522,69.4494,49.2818,2
1.523,69.4985,49.2433,2
1.524,69.5476,49.2928,2
1.525,69.5967,49.2461,2
1.526,69.6458,49.3478,2
1.527,69.6949,49.2406,2
1.528,69.747,49.279,2
1.529,69.7961,49.2873,2
1.53,69.8452,49.2818,2
1.531,69.8943,49.2873,2
1.532,69.9434,49.3175,2
1.533,69.9925,49.2873,2
1.534,70.0416,49.257,2
1.535,70.0907,49.301,2
1.536,70.1397,49.29,2
1.537,70.1888,49.2269,2
1.538,70.2379,49.3837,2
1.539,70.287,49.2983,2
1.54,70.3361,49.3423,2
1.541,70.3852,49.3368,2
1.542,70.4373,49.3203,2
1.543,70.4864,49.3478,2
1.544,70.5355,49.4003,2
1.545,70.5846,49.3671,2
1.546,70.6337,49.3561,2
1.547,70.6828,49.3478,2
1.548,70.7319,49.3093,2
1.549,70.7809,49.3561,2
1.55,70.83,49.2955,2
1.551,70.8791,49.3837,2
1.552,70.9282,49.3782,2
1.553,70.9773,49.4085,2
1.554,71.0264,49.403,2
1.555,71.0785,49.3782,2
1.556,71.1307,49.3423,2
1.557,71.1798,49.4003,2
1.558,71.2289,49.3892,2
1.559,71.278,49.392,2
1.56,71.327,49.4417,2
1.561,71.3761,49.3671,2
1.562,71.4252,49.3754,2
1.563,71.4743,49.3754,2
1.564,71.5234,49.4307,2
1.565,71.5755,49.3726,2
1.566,71.6246,49.4362,2
1.567,71.6737,49.4334,2
1.568,71.7228,49.4113,2
1.569,71.7719,49.3975,2
1.57,71.821,49.3782,2
1.571,71.8701,49.3782,2
1.572,71.9192,49.4694,2
1.573,71.9682,49.4085,2
1.574,72.0173,49.4251,2
1.575,72.0695,49.3837,2
1.576,72.1186,49.4445,2
1.577,72.1677,49.3837,2
1.578,72.2167,49.4362,2
1.579,72.2658,49.4473,2
1.58,72.3149,49.3837,2
1.581,72.364,49.45,2
1.582,72.4131,49.3947,2
1.583,72.4622,49.4251,2
1.584,72.5143,49.4141,2
1.585,72.5634,49.3864,2
1.586,72.6125,49.3644,2
1.587,72.6616,49.3506,2
1.588,72.7107,49.3947,2
1.589,72.7598,49.3699,2
1.59,72.8089,49.3837,2
1.591,72.858,49.3396,2
1.592,72.907,49.2708,2
1.593,72.9561,49.312,2
1.594,73.0052,49.3589,2
1.595,73.0543,49.3093,2
1.596,73.1034,49.2159,2
1.597,73.1555,49.3368,2
1.598,73.2016,49.3589,2
1.599,73.2537,49.2077,2
1.6,73.3028,49.3561,2
1.601,73.3519,49.2873,2
1.602,73.401,49.2351,2
1.603,73.4501,49.279,2
1.604,73.4992,49.3285,2
1.605,73.5482,49.2845,2
1.606,73.5973,49.2598,2
1.607,73.6464,49.2378,2
1.608,73.6955,49.2625,2
1.609,73.7446,49.2241,2
1.61,73.7937,49.2818,2
1.611,73.8428,49.2022,2
1.612,73.8919,49.268,2
1.613,73.9409,49.2406,2
1.614,73.99,49.2132,2
1.615,74.0422,49.1529,2
1.616,74.0913,49.2461,2
1.617,74.1404,49.1912,2
1.618,74.1894,49.2323,2
1.619,74.2385,49.257,2
1.62,74.2876,49.1475,2
1.621,74.3367,49.3065,2
1.622,74.3858,49.2323,2
1.623,74.4349,49.2296,2
1.624,74.484,49.1912,2
1.625,74.5331,49.1721,2
1.626,74.5821,49.2186,2
1.627,74.6312,49.2323,2
1.628,74.6803,49.2378,2
1.629,74.7294,49.1803,2
1.63,74.7785,49.257,2
1.631,74.8276,49.2845,2
1.632,74.8767,49.2378,2
1.633,74.9258,49.2241,2
1.634,74.9748,49.257,2
1.635,75.0239,49.2543,2
1.636,75.0761,49.2077,2
1.637,75.1252,49.3065,2
1.638,75.1743,49.29,2
1.639,75.2264,49.2323,2
1.64,75.2755,49.194,2
1.641,75.3246,49.268,2
1.642,75.3737,49.3313,2
1.643,75.4228,49.2186,2
1.644,75.4719,49.3396,2
1.645,75.5209,49.2378,2
1.646,75.57,49.3341,2
1.647,75.6191,49.2516,2
1.648,75.6682,49.2269,2
1.649,75.7173,49.2104,2
1.65,75.7664,49.3258,2
1.651,75.8155,49.2516,2
1.652,75.8646,49.2625,2
1.653,75.9167,49.2955,2
1.654,75.9658,49.3396,2
1.655,76.0149,49.2488,2
1.656,76.064,49.2845,2
1.657,76.1131,49.2845,2
1.658,76.1621,49.2186,2
1.659,76.2112,49.2214,2
1.66,76.2603,49.312,2
1.661,76.3094,49.2955,2
1.662,76.3585,49.2873,2
1.663,76.4076,49.3396,2
1.664,76.4567,49.29,2
1.665,76.5058,49.2543,2
1.666,76.5548,49.3313,2
1.667,76.6039,49.2983,2
1.668,76.653,49.3038,2
1.669,76.7021,49.3506,2
1.67,76.7543,49.2928,2
1.671,76.8034,49.3506,2
1.672,76.8524,49.2516,2
1.673,76.9015,49.3782,2
1.674,76.9506,49.3065,2
1.675,76.9997,49.3423,2
1.676,77.0488,49.3093,2
1.677,77.0979,49.3285,2
1.678,77.147,49.3396,2
1.679,77.196,49.312,2
1.68,77.2451,49.4445,2
1.681,77.2942,49.2433,2
1.682,77.3464,49.3671,2
1.683,77.3955,49.3478,2
1.684,77.4446,49.3837,2
1.685,77.4936,49.279,2
1.686,77.5427,49.3506,2
1.687,77.5918,49.2983,2
1.688,77.6409,49.29,2
1.689,77.69,49.4251,2
1.69,77.7391,49.3782,2
1.691,77.7882,49.3726,2
1.692,77.8403,49.3506,2
1.693,77.8894,49.4003,2
1.694,77.9385,49.312,2
1.695,77.9876,49.403,2
1.696,78.0367,49.3506,2
1.697,78.0858,49.4085,2
1.698,78.1348,49.4445,2
1.699,78.1839,49.3644,2
1.7,78.233,49.3837,2
1.701,78.2821,49.3892,2
1.702,78.3343,49.4141,2
1.703,78.3834,49.4196,2
1.704,78.4324,49.4611,2
1.705,78.4815,49.3451,2
1.706,78.5306,49.4417,2
1.707,78.5797,49.3975,2
1.708,78.6288,49.3864,2
1.709,78.6779,49.3809,2
1.71,78.727,49.3754,2
1.711,78.776,49.4003,2
1.712,78.8251,49.3616,2
1.713,78.8773,49.4003,2
1.714,78.9264,49.3782,2
1.715,78.9755,49.3782,2
1.716,79.0246,49.2928,2
1.717,79.0736,49.3258,2
1.718,79.1227,49.3203,2
1.719,79.1718,49.3396,2
1.72,79.2209,49.3644,2
1.721,79.27,49.323,2
1.722,79.3191,49.2983,2
1.723,79.3682,49.3561,2
1.724,79.4173,49.3285,2
1.725,79.4663,49.2186,2
1.726,79.5185,49.2955,2
1.727,79.5676,49.3589,2
1.728,79.6167,49.1584,2
1.729,79.6688,49.4058,2
1.73,79.7179,49.3175,2
1.731,79.767,49.2351,2
1.732,79.8161,49.2488,2
1.733,79.8652,49.2873,2
1.734,79.9143,49.268,2
1.735,79.9634,49.301,2
1.736,80.0124,49.3478,2
1.737,80.0615,49.2296,2
1.738,80.1106,49.2598,2
1.739,80.1597,49.1721,2
1.74,80.2088,49.2049,2
1.741,80.2579,49.257,2
1.742,80.307,49.2735,2
1.743,80.3591,49.2104,2
1.744,80.4082,49.1885,2
1.745,80.4573,49.2214,2
1.746,80.5064,49.2186,2
1.747,80.5555,49.3258,2
1.748,80.6046,49.2378,2
1.749,80.6536,49.1721,2
1.75,80.7027,49.2653,2
1.751,80.7518,49.1283,2
1.752,80.8009,49.29,2
1.753,80.85,49.1858,2
1.754,80.8991,49.2104,2
1.755,80.9482,49.2159,2
1.756,80.9973,49.2625,2
1.757,81.0463,49.2378,2
1.758,81.0954,49.2214,2
1.759,81.1445,49.2433,2
1.76,81.1936,49.312,2
1.761,81.2427,49.268,2
1.762,81.2918,49.1885,2
1.763,81.3439,49.3478,2
1.764,81.393,49.3038,2
1.765,81.4421,49.2104,2
1.766,81.4912,49.3065,2
