t,theta,alpha,theta_dot,alpha_dot,voltage,active
1.657000,0.331340,3.037282,-0.361244,1.847030,0.000000,0
1.658000,0.328272,3.037282,-0.361244,1.847030,0.000000,0
1.659000,0.328272,3.040350,-0.361244,1.847030,0.000000,0
1.660000,0.328272,3.043418,-0.361244,1.847030,0.000000,0
1.661000,0.325204,3.043418,-0.361244,1.847030,0.000000,0
1.662000,0.325204,3.046486,-0.361244,1.847030,0.000000,0
1.663000,0.325204,3.049554,-0.361244,2.029807,0.000000,0
1.664000,0.325204,3.049554,-0.361244,2.029807,0.000000,0
1.665000,0.322136,3.052622,-0.730587,2.029807,0.000000,0
1.666000,0.322136,3.055690,-0.730587,2.029807,0.000000,0
1.667000,0.322136,3.058758,-0.730587,2.029807,0.000000,0
1.668000,0.319068,3.058758,-0.730587,2.029807,0.000000,0
1.669000,0.319068,3.061826,-0.730587,2.184850,0.000000,0
1.670000,0.319068,3.064894,-0.730587,2.184850,0.000000,0
1.671000,0.316000,3.067962,-0.730587,2.184850,0.000000,0
1.672000,0.316000,3.067962,-0.730587,2.184850,0.000000,0
1.673000,0.316000,3.071030,-0.730587,2.184850,0.000000,0
1.674000,0.312932,3.074097,-0.730587,2.304236,0.000000,0
1.675000,0.312932,3.077165,-0.730587,2.304236,0.000000,0
1.676000,0.309864,3.077165,-0.962604,2.304236,0.000000,0
1.677000,0.309864,3.080233,-0.962604,2.304236,0.000000,0
1.678000,0.309864,3.083301,-0.962604,2.304236,0.000000,0
1.679000,0.306796,3.086369,-0.962604,2.400713,0.000000,0
1.680000,0.306796,3.089437,-0.962604,2.400713,0.000000,0
1.681000,0.306796,3.089437,-0.962604,2.400713,0.000000,0
1.682000,0.303728,3.092505,-0.962604,2.400713,0.000000,0
1.683000,0.303728,3.095573,-0.962604,2.400713,0.000000,0
1.684000,0.303728,3.098641,-0.962604,2.481612,0.000000,0
1.685000,0.300660,3.101709,-0.962604,2.481612,0.000000,0
1.686000,0.300660,3.101709,-0.962604,2.481612,0.000000,0
1.687000,0.297592,3.104777,-1.099537,2.481612,0.000000,0
1.688000,0.297592,3.107845,-1.099537,2.481612,0.000000,0
1.689000,0.297592,3.110913,-1.099537,2.540485,0.000000,0
1.690000,0.294524,3.113981,-1.099537,2.540485,0.000000,0
1.691000,0.294524,3.117049,-1.099537,2.540485,0.000000,0
1.692000,0.291456,3.117049,-1.099537,2.540485,0.000000,0
1.693000,0.291456,3.120117,-1.099537,2.540485,0.000000,0
1.694000,0.291456,3.123185,-1.099537,2.582497,0.000000,0
1.695000,0.288388,3.126253,-1.099537,2.582497,0.000000,0
1.696000,0.288388,3.129321,-1.099537,2.582497,0.000000,0
1.697000,0.285320,3.132389,-1.180480,2.582497,0.000000,0
1.698000,0.285320,3.135457,-1.180480,2.611486,0.000000,0
1.699000,0.285320,3.135457,-1.180480,2.611486,0.000000,0
1.700000,0.282252,3.138525,-1.180480,2.611486,0.000000,0
1.701000,0.282252,-3.141593,-1.180480,2.611486,0.000000,0
1.702000,0.282252,-3.138525,-1.180480,2.611486,0.000000,0
1.703000,0.279185,-3.135457,-1.180480,2.611950,0.000000,0
1.704000,0.279185,-3.132389,-1.180480,2.611950,0.000000,0
1.705000,0.276117,-3.129321,-1.180480,2.611950,0.000000,0
1.706000,0.276117,-3.129321,-1.180480,2.611950,0.000000,0
1.707000,0.273049,-3.126253,-1.216116,2.611950,0.000000,0
1.708000,0.273049,-3.123185,-1.216116,2.614670,0.000000,0
1.709000,0.273049,-3.120117,-1.216116,2.614670,0.000000,0
1.710000,0.269981,-3.117049,-1.216116,2.614670,0.000000,0
1.711000,0.269981,-3.113981,-1.216116,2.614670,0.000000,0
1.712000,0.269981,-3.113981,-1.216116,2.614670,0.000000,0
1.713000,0.266913,-3.110913,-1.216116,2.597094,0.000000,0
1.714000,0.266913,-3.107845,-1.216116,2.597094,0.000000,0
1.715000,0.263845,-3.104777,-1.216116,2.597094,0.000000,0
1.716000,0.263845,-3.101709,-1.216116,2.597094,0.000000,0
1.717000,0.263845,-3.098641,-1.216073,2.544479,0.000000,0
1.718000,0.260777,-3.098641,-1.209892,2.544479,0.000000,0
1.719000,0.260777,-3.095573,-1.209892,2.544479,0.000000,0
1.720000,0.257709,-3.092505,-1.209892,2.544479,0.000000,0
1.721000,0.257709,-3.089437,-1.209892,2.544479,0.000000,0
1.722000,0.257709,-3.086369,-1.209892,2.501714,0.000000,0
1.723000,0.254641,-3.083301,-1.209892,2.501714,0.000000,0
1.724000,0.254641,-3.083301,-1.209892,2.501714,0.000000,0
1.725000,0.254641,-3.080233,-1.209892,2.501714,0.000000,0
1.726000,0.251573,-3.077165,-1.209892,2.501714,0.000000,0
1.727000,0.251573,-3.074097,-1.209892,2.438808,0.000000,0
1.728000,0.251573,-3.074097,-1.133565,2.438808,0.000000,0
1.729000,0.248505,-3.071030,-1.168202,2.438808,0.000000,0
1.730000,0.248505,-3.067962,-1.168202,2.438808,0.000000,0
1.731000,0.245437,-3.064894,-1.168202,2.438808,0.000000,0
1.732000,0.245437,-3.064894,-1.168202,2.366671,0.000000,0
1.733000,0.245437,-3.061826,-1.168202,2.334672,0.000000,0
1.734000,0.245437,-3.058758,-1.168202,2.334672,0.000000,0
1.735000,0.242369,-3.055690,-1.168202,2.334672,0.000000,0
1.736000,0.242369,-3.055690,-1.168202,2.334672,0.000000,0
1.737000,0.239301,-3.052622,-1.168202,2.334672,0.000000,0
1.738000,0.239301,-3.049554,-1.168202,2.234591,0.000000,0
1.739000,0.239301,-3.046486,-1.118570,2.234591,0.000000,0
1.740000,0.236233,-3.046486,-1.083263,2.234591,0.000000,0
1.741000,0.236233,-3.043418,-1.083263,2.234591,0.000000,0
1.742000,0.236233,-3.040350,-1.083263,2.234591,0.000000,0
1.743000,0.236233,-3.040350,-1.083263,2.234591,0.000000,0
1.744000,0.233165,-3.037282,-1.083263,2.108826,0.000000,0
1.745000,0.233165,-3.034214,-1.083263,2.108826,0.000000,0
1.746000,0.233165,-3.034214,-1.083263,2.108826,0.000000,0
1.747000,0.230097,-3.031146,-1.083263,2.108826,0.000000,0
1.748000,0.230097,-3.031146,-1.083263,2.108826,0.000000,0
1.749000,0.230097,-3.028078,-1.083263,2.108826,0.000000,0
1.750000,0.230097,-3.025010,-1.083263,1.942307,0.000000,0
1.751000,0.227029,-3.025010,-1.083263,1.942307,0.000000,0
1.752000,0.227029,-3.021942,-1.021552,1.942307,0.000000,0
1.753000,0.227029,-3.021942,-0.943029,1.942307,0.000000,0
1.754000,0.227029,-3.018874,-0.875654,1.942307,0.000000,0
1.755000,0.223961,-3.015806,-0.948481,1.942307,0.000000,0
1.756000,0.223961,-3.015806,-0.948481,1.942307,0.000000,0
1.757000,0.223961,-3.012738,-0.948481,1.756543,0.000000,0
1.758000,0.223961,-3.012738,-0.948481,1.756543,0.000000,0
1.759000,0.220893,-3.009670,-0.948481,1.756543,0.000000,0
1.760000,0.220893,-3.009670,-0.948481,1.756543,0.000000,0
1.761000,0.220893,-3.006602,-0.948481,1.756543,0.000000,0
1.762000,0.220893,-3.006602,-0.948481,1.756543,0.000000,0
1.763000,0.220893,-3.003534,-0.948481,1.756543,0.000000,0
1.764000,0.217825,-3.003534,-0.948481,1.675820,0.000000,0
1.765000,0.217825,-3.000466,-0.948481,1.525285,0.000000,0
1.766000,0.217825,-3.000466,-0.948481,1.525285,0.000000,0
1.767000,0.217825,-3.000466,-0.948481,1.525285,0.000000,0
1.768000,0.217825,-2.997398,-0.890079,1.525285,0.000000,0
1.769000,0.214757,-2.997398,-0.829801,1.525285,0.000000,0
1.770000,0.214757,-2.994330,-0.777380,1.525285,0.000000,0
1.771000,0.214757,-2.994330,-0.731038,1.525285,0.000000,0
1.772000,0.214757,-2.991263,-0.689870,1.525285,0.000000,0
1.773000,0.214757,-2.991263,-0.653159,1.482694,0.000000,0
1.774000,0.214757,-2.991263,-0.620168,1.322940,0.000000,0
1.775000,0.211689,-2.988195,-0.746166,1.212598,0.000000,0
1.776000,0.211689,-2.988195,-0.746166,1.212598,0.000000,0
1.777000,0.211689,-2.988195,-0.746166,1.212598,0.000000,0
1.778000,0.211689,-2.985127,-0.746166,1.212598,0.000000,0
1.779000,0.211689,-2.985127,-0.746166,1.212598,0.000000,0
1.780000,0.211689,-2.985127,-0.746166,1.212598,0.000000,0
1.781000,0.211689,-2.985127,-0.746166,1.212598,0.000000,0
1.782000,0.211689,-2.982059,-0.746166,1.212598,0.000000,0
1.783000,0.211689,-2.982059,-0.746166,1.212598,0.000000,0
1.784000,0.208621,-2.982059,-0.746166,1.212598,0.000000,0
1.785000,0.208621,-2.982059,-0.746166,1.207819,0.000000,0
1.786000,0.208621,-2.978991,-0.746166,1.099524,0.000000,0
1.787000,0.208621,-2.978991,-0.746166,1.009369,0.000000,0
1.788000,0.208621,-2.978991,-0.746166,0.933243,0.000000,0
1.789000,0.208621,-2.978991,-0.746166,0.866962,0.000000,0
1.790000,0.208621,-2.978991,-0.746166,0.809693,0.000000,0
1.791000,0.208621,-2.978991,-0.746166,0.759549,0.000000,0
1.792000,0.208621,-2.975923,-0.708164,0.728083,0.000000,0
1.793000,0.208621,-2.975923,-0.669615,0.728083,0.000000,0
1.794000,0.208621,-2.975923,-0.635039,0.728083,0.000000,0
1.795000,0.208621,-2.975923,-0.603435,0.728083,0.000000,0
1.796000,0.208621,-2.975923,-0.575305,0.728083,0.000000,0
1.797000,0.208621,-2.975923,-0.549592,0.728083,0.000000,0
1.798000,0.208621,-2.975923,-0.525884,0.728083,0.000000,0
1.799000,0.208621,-2.975923,-0.504488,0.728083,0.000000,0
1.800000,0.208621,-2.975923,-0.484507,0.728083,0.000000,0
1.801000,0.208621,-2.975923,-0.466049,0.728083,0.000000,0
1.802000,0.208621,-2.975923,-0.449035,0.728083,0.000000,0
1.803000,0.208621,-2.975923,-0.433082,0.728083,0.000000,0
1.804000,0.208621,-2.975923,-0.418395,0.728083,0.000000,0
1.805000,0.208621,-2.975923,-0.404566,0.728083,0.000000,0
1.806000,0.208621,-2.975923,-0.391673,0.728083,0.000000,0
1.807000,0.208621,-2.975923,-0.379520,0.728083,0.000000,0
1.808000,0.208621,-2.975923,-0.368160,0.728083,0.000000,0
1.809000,0.208621,-2.975923,-0.357467,0.709377,0.000000,0
1.810000,0.208621,-2.975923,-0.347337,0.670565,0.000000,0
1.811000,0.208621,-2.975923,-0.337806,0.635630,0.000000,0
1.812000,0.208621,-2.975923,-0.328740,0.604542,0.000000,0
1.813000,0.208621,-2.975923,-0.320119,0.576016,0.000000,0
1.814000,0.208621,-2.975923,-0.312011,0.550284,0.000000,0
1.815000,0.208621,-2.978991,-0.304260,-0.526622,0.000000,0
1.816000,0.208621,-2.978991,-0.296903,-0.504966,0.000000,0
1.817000,0.211689,-2.978991,0.289921,-0.485097,0.000000,0
1.818000,0.211689,-2.978991,0.283215,-0.466612,0.000000,0
1.819000,0.211689,-2.978991,0.276807,-0.449467,0.000000,0
1.820000,0.211689,-2.982059,0.270745,-0.433701,0.000000,0
1.821000,0.211689,-2.982059,0.264856,-0.418785,0.000000,0
1.822000,0.211689,-2.982059,0.259268,-0.404984,0.000000,0
1.823000,0.211689,-2.982059,0.253895,-0.392023,0.000000,0
1.824000,0.211689,-2.982059,0.248782,-0.379858,0.000000,0
1.825000,0.211689,-2.985127,0.243851,-0.377598,0.000000,0
1.826000,0.214757,-2.985127,0.239069,-0.377598,0.000000,0
1.827000,0.214757,-2.985127,0.234498,-0.377598,0.000000,0
1.828000,0.214757,-2.988195,0.230087,-0.377598,0.000000,0
1.829000,0.214757,-2.988195,0.225855,-0.377598,0.000000,0
1.830000,0.214757,-2.988195,0.221795,-0.377598,0.000000,0
1.831000,0.214757,-2.988195,0.217880,-0.377598,0.000000,0
1.832000,0.217825,-2.991263,0.214049,-0.377598,0.000000,0
1.833000,0.217825,-2.991263,0.210366,-0.377598,0.000000,0
1.834000,0.217825,-2.991263,0.206840,-0.377598,0.000000,0
1.835000,0.217825,-2.994330,0.203402,-0.377598,0.000000,0
1.836000,0.217825,-2.994330,0.200104,-0.377598,0.000000,0
1.837000,0.217825,-2.997398,0.196889,-0.983966,0.000000,0
1.838000,0.220893,-2.997398,0.197185,-0.983966,0.000000,0
1.839000,0.220893,-2.997398,0.197185,-0.983966,0.000000,0
1.840000,0.220893,-3.000466,0.197185,-0.983966,0.000000,0
1.841000,0.220893,-3.000466,0.197185,-0.983966,0.000000,0
1.842000,0.220893,-3.003534,0.197185,-0.983966,0.000000,0
1.843000,0.223961,-3.003534,0.197185,-0.983966,0.000000,0
1.844000,0.223961,-3.006602,0.197185,-0.983966,0.000000,0
1.845000,0.223961,-3.006602,0.197185,-0.983966,0.000000,0
1.846000,0.223961,-3.006602,0.197185,-0.983966,0.000000,0
1.847000,0.223961,-3.009670,0.197185,-1.310939,0.000000,0
1.848000,0.227029,-3.009670,0.197185,-1.310939,0.000000,0
1.849000,0.227029,-3.012738,0.197185,-1.310939,0.000000,0
1.850000,0.227029,-3.012738,0.197185,-1.310939,0.000000,0
1.851000,0.227029,-3.015806,0.197185,-1.310939,0.000000,0
1.852000,0.230097,-3.015806,0.197185,-1.310939,0.000000,0
1.853000,0.230097,-3.018874,0.197185,-1.310939,0.000000,0
1.854000,0.230097,-3.018874,0.197185,-1.310939,0.000000,0
1.855000,0.230097,-3.021942,0.197185,-1.537389,0.000000,0
1.856000,0.233165,-3.025010,0.560614,-1.537389,0.000000,0
1.857000,0.233165,-3.025010,0.560614,-1.537389,0.000000,0
1.858000,0.233165,-3.028078,0.560614,-1.537389,0.000000,0
1.859000,0.233165,-3.028078,0.560614,-1.537389,0.000000,0
1.860000,0.236233,-3.031146,0.560614,-1.537389,0.000000,0
1.861000,0.236233,-3.031146,0.560614,-1.537389,0.000000,0
1.862000,0.236233,-3.034214,0.560614,-1.717416,0.000000,0
1.863000,0.236233,-3.037282,0.560614,-1.717416,0.000000,0
1.864000,0.239301,-3.037282,0.560614,-1.717416,0.000000,0
1.865000,0.239301,-3.040350,0.560614,-1.717416,0.000000,0
1.866000,0.239301,-3.040350,0.560614,-1.717416,0.000000,0
1.867000,0.239301,-3.043418,0.560614,-1.717416,0.000000,0
1.868000,0.242369,-3.046486,0.560614,-1.851842,0.000000,0
1.869000,0.242369,-3.046486,0.560614,-1.851842,0.000000,0
1.870000,0.242369,-3.049554,0.560614,-1.851842,0.000000,0
1.871000,0.245437,-3.052622,0.753731,-1.851842,0.000000,0
1.872000,0.245437,-3.052622,0.753731,-1.851842,0.000000,0
1.873000,0.245437,-3.055690,0.753731,-1.851842,0.000000,0
1.874000,0.245437,-3.055690,0.753731,-1.851842,0.000000,0
1.875000,0.248505,-3.058758,0.753731,-1.953848,0.000000,0
1.876000,0.248505,-3.061826,0.753731,-1.953848,0.000000,0
1.877000,0.248505,-3.061826,0.753731,-1.953848,0.000000,0
1.878000,0.248505,-3.064894,0.753731,-1.953848,0.000000,0
1.879000,0.251573,-3.067962,0.753731,-1.953848,0.000000,0
1.880000,0.251573,-3.067962,0.753731,-1.953848,0.000000,0
1.881000,0.251573,-3.071030,0.753731,-2.049197,0.000000,0
1.882000,0.254641,-3.074097,0.753731,-2.049197,0.000000,0
1.883000,0.254641,-3.074097,0.753731,-2.049197,0.000000,0
1.884000,0.254641,-3.077165,0.753731,-2.049197,0.000000,0
1.885000,0.257709,-3.080233,0.849073,-2.049197,0.000000,0
1.886000,0.257709,-3.083301,0.849073,-2.103635,0.000000,0
1.887000,0.257709,-3.083301,0.849073,-2.103635,0.000000,0
1.888000,0.257709,-3.086369,0.849073,-2.103635,0.000000,0
1.889000,0.260777,-3.089437,0.849073,-2.103635,0.000000,0
1.890000,0.260777,-3.089437,0.849073,-2.103635,0.000000,0
1.891000,0.260777,-3.092505,0.849073,-2.103635,0.000000,0
1.892000,0.260777,-3.095573,0.849073,-2.138273,0.000000,0
1.893000,0.263845,-3.095573,0.849073,-2.138273,0.000000,0
1.894000,0.263845,-3.098641,0.849073,-2.138273,0.000000,0
1.895000,0.263845,-3.101709,0.849073,-2.138273,0.000000,0
1.896000,0.266913,-3.104777,0.849073,-2.138273,0.000000,0
1.897000,0.266913,-3.104777,0.849073,-2.138273,0.000000,0
1.898000,0.266913,-3.107845,0.849073,-2.174622,0.000000,0
1.899000,0.269981,-3.110913,0.880103,-2.174622,0.000000,0
1.900000,0.269981,-3.110913,0.880103,-2.174622,0.000000,0
1.901000,0.269981,-3.113981,0.880103,-2.174622,0.000000,0
1.902000,0.269981,-3.117049,0.880103,-2.174622,0.000000,0
1.903000,0.273049,-3.120117,0.880103,-2.175752,0.000000,0
1.904000,0.273049,-3.120117,0.880103,-2.175752,0.000000,0
1.905000,0.273049,-3.123185,0.880103,-2.175752,0.000000,0
1.906000,0.273049,-3.126253,0.880103,-2.175752,0.000000,0
1.907000,0.276117,-3.126253,0.880103,-2.175752,0.000000,0
1.908000,0.276117,-3.129321,0.880103,-2.175752,0.000000,0
1.909000,0.276117,-3.132389,0.880103,-2.154247,0.000000,0
1.910000,0.276117,-3.132389,0.880103,-2.154247,0.000000,0
1.911000,0.279185,-3.135457,0.880103,-2.154247,0.000000,0
1.912000,0.279185,-3.138525,0.880103,-2.154247,0.000000,0
1.913000,0.279185,-3.141593,0.875092,-2.154247,0.000000,0
1.914000,0.282252,-3.141593,0.858325,-2.154247,0.000000,0
1.915000,0.282252,3.138525,0.858325,-2.135570,0.000000,0
1.916000,0.282252,3.135457,0.858325,-2.135570,0.000000,0
1.917000,0.282252,3.135457,0.858325,-2.135570,0.000000,0
1.918000,0.282252,3.132389,0.858325,-2.135570,0.000000,0
1.919000,0.285320,3.129321,0.858325,-2.135570,0.000000,0
1.920000,0.285320,3.129321,0.858325,-2.135570,0.000000,0
1.921000,0.285320,3.126253,0.858325,-2.083830,0.000000,0
1.922000,0.285320,3.123185,0.858325,-2.083830,0.000000,0
1.923000,0.288388,3.123185,0.858325,-2.083830,0.000000,0
1.924000,0.288388,3.120117,0.858325,-2.083830,0.000000,0
1.925000,0.288388,3.117049,0.858325,-2.083830,0.000000,0
1.926000,0.288388,3.117049,0.858325,-2.083830,0.000000,0
1.927000,0.291456,3.113981,0.858325,-2.011352,0.000000,0
1.928000,0.291456,3.110913,0.858325,-2.011352,0.000000,0
1.929000,0.291456,3.110913,0.810238,-2.011352,0.000000,0
1.930000,0.291456,3.107845,0.760025,-2.011352,0.000000,0
1.931000,0.291456,3.107845,0.715937,-2.011352,0.000000,0
1.932000,0.294524,3.104777,0.773407,-2.011352,0.000000,0
1.933000,0.294524,3.101709,0.773407,-1.925465,0.000000,0
1.934000,0.294524,3.101709,0.773407,-1.925465,0.000000,0
1.935000,0.294524,3.098641,0.773407,-1.925465,0.000000,0
1.936000,0.294524,3.098641,0.773407,-1.925465,0.000000,0
1.937000,0.297592,3.095573,0.773407,-1.925465,0.000000,0
1.938000,0.297592,3.092505,0.773407,-1.925465,0.000000,0
1.939000,0.297592,3.092505,0.773407,-1.925465,0.000000,0
1.940000,0.297592,3.089437,0.773407,-1.809777,0.000000,0
1.941000,0.297592,3.089437,0.773407,-1.809777,0.000000,0
1.942000,0.297592,3.086369,0.773407,-1.809777,0.000000,0
1.943000,0.297592,3.086369,0.773407,-1.809777,0.000000,0
1.944000,0.300660,3.083301,0.773407,-1.809777,0.000000,0
1.945000,0.300660,3.080233,0.773407,-1.809777,0.000000,0
1.946000,0.300660,3.080233,0.773407,-1.809777,0.000000,0
1.947000,0.300660,3.077165,0.773407,-1.668551,0.000000,0
1.948000,0.300660,3.077165,0.734623,-1.668551,0.000000,0
1.949000,0.300660,3.074097,0.693367,-1.668551,0.000000,0
1.950000,0.300660,3.074097,0.656156,-1.668551,0.000000,0
1.951000,0.303728,3.071030,0.622875,-1.668551,0.000000,0
1.952000,0.303728,3.071030,0.592942,-1.668551,0.000000,0
1.953000,0.303728,3.067962,0.565405,-1.668551,0.000000,0
1.954000,0.303728,3.067962,0.540628,-1.668551,0.000000,0
1.955000,0.303728,3.067962,0.517721,-1.506112,0.000000,0
1.956000,0.303728,3.064894,0.496786,-1.492638,0.000000,0
1.957000,0.303728,3.064894,0.477465,-1.492638,0.000000,0
1.958000,0.303728,3.061826,0.459689,-1.492638,0.000000,0
1.959000,0.303728,3.061826,0.442960,-1.492638,0.000000,0
1.960000,0.303728,3.058758,0.427613,-1.492638,0.000000,0
1.961000,0.306796,3.058758,0.592723,-1.492638,0.000000,0
1.962000,0.306796,3.058758,0.592723,-1.492638,0.000000,0
1.963000,0.306796,3.055690,0.592723,-1.492638,0.000000,0
1.964000,0.306796,3.055690,0.592723,-1.376833,0.000000,0
1.965000,0.306796,3.052622,0.592723,-1.260864,0.000000,0
1.966000,0.306796,3.052622,0.592723,-1.260864,0.000000,0
1.967000,0.306796,3.052622,0.592723,-1.260864,0.000000,0
1.968000,0.306796,3.049554,0.592723,-1.260864,0.000000,0
1.969000,0.306796,3.049554,0.592723,-1.260864,0.000000,0
1.970000,0.306796,3.049554,0.592723,-1.260864,0.000000,0
1.971000,0.306796,3.046486,0.592723,-1.260864,0.000000,0
1.972000,0.306796,3.046486,0.592723,-1.260864,0.000000,0
1.973000,0.306796,3.046486,0.592723,-1.260864,0.000000,0
1.974000,0.306796,3.046486,0.592723,-1.260864,0.000000,0
1.975000,0.306796,3.043418,0.592723,-1.204490,0.000000,0
1.976000,0.306796,3.043418,0.592723,-1.096467,0.000000,0
1.977000,0.306796,3.043418,0.592723,-1.007019,0.000000,0
1.978000,0.306796,3.040350,0.592723,-0.946124,0.000000,0
1.979000,0.306796,3.040350,0.592723,-0.946124,0.000000,0
1.980000,0.306796,3.040350,0.592723,-0.946124,0.000000,0
1.981000,0.306796,3.040350,0.592723,-0.946124,0.000000,0
1.982000,0.306796,3.040350,0.573699,-0.946124,0.000000,0
1.983000,0.306796,3.037282,0.548070,-0.946124,0.000000,0
1.984000,0.306796,3.037282,0.524710,-0.946124,0.000000,0
1.985000,0.306796,3.037282,0.503083,-0.946124,0.000000,0
1.986000,0.306796,3.037282,0.483232,-0.946124,0.000000,0
1.987000,0.303728,3.037282,-0.465021,-0.946124,0.000000,0
1.988000,0.303728,3.037282,-0.447945,-0.946124,0.000000,0
1.989000,0.303728,3.034214,-0.432165,-0.946124,0.000000,0
1.990000,0.303728,3.034214,-0.417585,-0.946124,0.000000,0
1.991000,0.303728,3.034214,-0.403800,-0.927952,0.000000,0
1.992000,0.303728,3.034214,-0.390964,-0.862853,0.000000,0
1.993000,0.303728,3.034214,-0.378878,-0.806101,0.000000,0
1.994000,0.303728,3.034214,-0.367555,-0.756518,0.000000,0
1.995000,0.303728,3.034214,-0.356854,-0.712538,0.000000,0
1.996000,0.303728,3.034214,-0.346699,-0.673168,0.000000,0
1.997000,0.300660,3.034214,-0.337241,-0.638405,0.000000,0
1.998000,0.300660,3.034214,-0.328159,-0.606625,0.000000,0
1.999000,0.300660,3.031146,-0.319678,-0.578264,0.000000,0
2.000000,0.300660,3.031146,-0.311507,-0.552068,0.000000,0
2.001000,0.300660,3.031146,-0.303818,-0.528371,0.000000,0
2.002000,0.300660,3.031146,-0.296465,-0.506522,0.000000,0
2.003000,0.297592,3.031146,-0.283788,-0.486439,0.000000,0
2.004000,0.297592,3.031146,-0.283788,-0.467899,0.000000,0
2.005000,0.297592,3.031146,-0.283788,-0.450809,0.000000,0
2.006000,0.297592,3.031146,-0.283788,-0.434824,0.000000,0
2.007000,0.297592,3.031146,-0.283788,-0.419959,0.000000,0
2.008000,0.297592,3.031146,-0.283788,-0.406009,0.000000,0
2.009000,0.294524,3.031146,-0.283788,-0.393011,0.000000,0
2.010000,0.294524,3.034214,-0.283788,0.380800,0.000000,0
2.011000,0.294524,3.034214,-0.283788,0.369432,0.000000,0
2.012000,0.294524,3.034214,-0.283788,0.358568,0.000000,0
2.013000,0.294524,3.034214,-0.283788,0.348424,0.000000,0
2.014000,0.291456,3.034214,-0.283788,0.338795,0.000000,0
2.015000,0.291456,3.034214,-0.283788,0.329696,0.000000,0
2.016000,0.291456,3.034214,-0.283788,0.321043,0.000000,0
2.017000,0.291456,3.034214,-0.283788,0.312858,0.000000,0
2.018000,0.291456,3.034214,-0.283788,0.305049,0.000000,0
2.019000,0.288388,3.034214,-0.283788,0.297691,0.000000,0
2.020000,0.288388,3.037282,-0.283788,0.296519,0.000000,0
2.021000,0.288388,3.037282,-0.283788,0.296519,0.000000,0
2.022000,0.288388,3.037282,-0.283788,0.296519,0.000000,0
2.023000,0.285320,3.037282,-0.443229,0.296519,0.000000,0
2.024000,0.285320,3.037282,-0.443229,0.296519,0.000000,0
2.025000,0.285320,3.037282,-0.443229,0.296519,0.000000,0
2.026000,0.285320,3.040350,-0.443229,0.296519,0.000000,0
2.027000,0.282252,3.040350,-0.443229,0.296519,0.000000,0
2.028000,0.282252,3.040350,-0.443229,0.296519,0.000000,0
2.029000,0.282252,3.040350,-0.443229,0.296519,0.000000,0
2.030000,0.282252,3.043418,-0.443229,0.296519,0.000000,0
2.031000,0.279185,3.043418,-0.443229,0.296519,0.000000,0
2.032000,0.279185,3.043418,-0.443229,0.296519,0.000000,0
2.033000,0.279185,3.043418,-0.443229,0.296519,0.000000,0
2.034000,0.276117,3.046486,-0.443229,0.296519,0.000000,0
2.035000,0.276117,3.046486,-0.443229,0.296519,0.000000,0
2.036000,0.276117,3.046486,-0.443229,0.296519,0.000000,0
2.037000,0.273049,3.046486,-0.755633,0.296519,0.000000,0
2.038000,0.273049,3.049554,-0.755633,0.673437,0.000000,0
2.039000,0.273049,3.049554,-0.755633,0.673437,0.000000,0
2.040000,0.273049,3.049554,-0.755633,0.673437,0.000000,0
2.041000,0.269981,3.052622,-0.755633,0.673437,0.000000,0
2.042000,0.269981,3.052622,-0.755633,0.673437,0.000000,0
2.043000,0.269981,3.052622,-0.755633,0.673437,0.000000,0
2.044000,0.266913,3.055690,-0.755633,0.673437,0.000000,0
2.045000,0.266913,3.055690,-0.755633,0.673437,0.000000,0
2.046000,0.266913,3.055690,-0.755633,0.673437,0.000000,0
2.047000,0.263845,3.058758,-0.755633,0.673437,0.000000,0
2.048000,0.263845,3.058758,-0.755633,0.673437,0.000000,0
2.049000,0.263845,3.058758,-0.755633,0.673437,0.000000,0
2.050000,0.260777,3.061826,-0.928795,1.021563,0.000000,0
2.051000,0.260777,3.061826,-0.928795,1.021563,0.000000,0
2.052000,0.260777,3.061826,-0.928795,1.021563,0.000000,0
2.053000,0.257709,3.064894,-0.928795,1.021563,0.000000,0
2.054000,0.257709,3.064894,-0.928795,1.021563,0.000000,0
2.055000,0.257709,3.067962,-0.928795,1.021563,0.000000,0
2.056000,0.254641,3.067962,-0.928795,1.021563,0.000000,0
2.057000,0.254641,3.071030,-0.928795,1.021563,0.000000,0
2.058000,0.251573,3.071030,-0.928795,1.021563,0.000000,0
2.059000,0.251573,3.071030,-0.928795,1.021563,0.000000,0
2.060000,0.251573,3.074097,-0.928795,1.229519,0.000000,0
2.061000,0.248505,3.074097,-1.051865,1.229519,0.000000,0
2.062000,0.248505,3.077165,-1.051865,1.229519,0.000000,0
2.063000,0.248505,3.077165,-1.051865,1.229519,0.000000,0
2.064000,0.245437,3.080233,-1.051865,1.229519,0.000000,0
2.065000,0.245437,3.080233,-1.051865,1.229519,0.000000,0
2.066000,0.242369,3.080233,-1.051865,1.229519,0.000000,0
2.067000,0.242369,3.083301,-1.051865,1.229519,0.000000,0
2.068000,0.242369,3.083301,-1.051865,1.229519,0.000000,0
2.069000,0.239301,3.086369,-1.051865,1.374618,0.000000,0
2.070000,0.239301,3.086369,-1.051865,1.374618,0.000000,0
2.071000,0.236233,3.089437,-1.137094,1.374618,0.000000,0
2.072000,0.236233,3.089437,-1.137094,1.374618,0.000000,0
