t,theta,theta_dot,voltage
0.159000,0.898913,2.256303,-4.000000
0.160000,0.898913,2.117078,-4.000000
0.161000,0.901981,1.805211,-4.000000
0.162000,0.901981,1.574370,-4.000000
0.163000,0.901981,1.395006,-4.000000
0.164000,0.901981,1.253034,-4.000000
0.165000,0.901981,1.136627,-4.000000
0.166000,0.901981,1.040059,-4.000000
0.167000,0.901981,0.958978,-4.000000
0.168000,0.901981,0.889638,-4.000000
0.169000,0.901981,0.829195,-4.000000
0.170000,0.901981,0.776625,-4.000000
0.171000,0.898913,1.262637,-4.000000
0.172000,0.898913,1.262637,-4.000000
0.173000,0.898913,1.262637,-4.000000
0.174000,0.895845,1.262637,-4.000000
0.175000,0.895845,1.262637,-4.000000
0.176000,0.895845,1.262637,-4.000000
0.177000,0.892777,1.262637,-4.000000
0.178000,0.889709,1.262637,-4.000000
0.179000,0.889709,1.262637,-4.000000
0.180000,0.886641,-0.777665,-4.000000
0.181000,0.883573,-0.777665,-4.000000
0.182000,0.883573,-0.777665,-4.000000
0.183000,0.880505,-0.777665,-4.000000
0.184000,0.877437,-0.777665,-4.000000
0.185000,0.874369,-1.990984,-4.000000
0.186000,0.871301,-1.990984,-4.000000
0.187000,0.868233,-1.990984,-4.000000
0.188000,0.865165,-1.990984,-4.000000
0.189000,0.862097,-2.802582,-4.000000
0.190000,0.859029,-2.802582,-4.000000
0.191000,0.852893,-2.802582,-4.000000
0.192000,0.849825,-3.464883,-4.000000
0.193000,0.846757,-3.464883,-4.000000
0.194000,0.840621,-3.464883,-4.000000
0.195000,0.837554,-4.046534,-4.000000
0.196000,0.831418,-4.046534,-4.000000
0.197000,0.828350,-4.046534,-4.000000
0.198000,0.822214,-4.572294,-4.000000
0.199000,0.816078,-4.572294,-4.000000
0.200000,0.809942,-5.054678,4.000000
0.201000,0.806874,-5.054678,4.000000
0.202000,0.800738,-5.525854,4.000000
0.203000,0.794602,-5.525854,4.000000
0.204000,0.788466,-5.270468,4.000000
0.205000,0.785398,-5.270468,4.000000
0.206000,0.779262,-5.270468,4.000000
0.207000,0.773126,-5.649082,4.000000
0.208000,0.766990,-5.649082,4.000000
0.209000,0.760854,-5.430388,4.000000
0.210000,0.754719,-5.430388,4.000000
0.211000,0.751651,-5.576352,4.000000
0.212000,0.745515,-5.576352,4.000000
0.213000,0.739379,-5.558006,4.000000
0.214000,0.733243,-5.558006,4.000000
0.215000,0.730175,-5.526579,4.000000
0.216000,0.724039,-5.461942,4.000000
0.217000,0.717903,-5.461942,4.000000
0.218000,0.714835,-5.152690,4.000000
0.219000,0.708699,-5.152690,4.000000
0.220000,0.702563,-5.125074,4.000000
0.221000,0.699495,-5.125074,4.000000
0.222000,0.693359,-5.125074,4.000000
0.223000,0.690291,-4.858774,4.000000
0.224000,0.684155,-4.858774,4.000000
0.225000,0.681087,-4.852370,4.000000
0.226000,0.674952,-4.768132,4.000000
0.227000,0.671884,-4.768132,4.000000
0.228000,0.665748,-4.476484,4.000000
0.229000,0.662680,-4.476484,4.000000
0.230000,0.659612,-4.476484,4.000000
0.231000,0.656544,-4.017866,4.000000
0.232000,0.650408,-4.148697,4.000000
0.233000,0.647340,-4.148697,4.000000
0.234000,0.644272,-4.134139,4.000000
0.235000,0.641204,-3.802898,4.000000
0.236000,0.638136,-3.802898,4.000000
0.237000,0.635068,-3.802898,4.000000
0.238000,0.632000,-3.461463,4.000000
0.239000,0.628932,-3.382292,4.000000
0.240000,0.625864,-3.382292,4.000000
0.241000,0.622796,-3.382292,4.000000
0.242000,0.619728,-3.360296,4.000000
0.243000,0.619728,-2.634480,4.000000
0.244000,0.616660,-2.880199,4.000000
0.245000,0.613592,-2.880199,4.000000
0.246000,0.613592,-2.880199,4.000000
0.247000,0.610524,-2.880199,4.000000
0.248000,0.610524,-2.527722,4.000000
0.249000,0.607456,-2.093948,4.000000
0.250000,0.607456,-1.788121,4.000000
0.251000,0.604388,-2.142421,4.000000
0.252000,0.604388,-2.142421,4.000000
0.253000,0.604388,-2.142421,4.000000
0.254000,0.604388,-2.142421,4.000000
0.255000,0.604388,-2.142421,4.000000
0.256000,0.604388,-2.142421,4.000000
0.257000,0.604388,-1.975467,4.000000
0.258000,0.604388,-1.702076,4.000000
0.259000,0.604388,-1.495232,4.000000
0.260000,0.604388,-1.332450,4.000000
0.261000,0.604388,-1.202171,4.000000
0.262000,0.604388,-1.094291,4.000000
0.263000,0.607456,1.005268,4.000000
0.264000,0.607456,0.928924,4.000000
0.265000,0.607456,0.863925,4.000000
0.266000,0.610524,0.806646,4.000000
0.267000,0.610524,0.756943,4.000000
0.268000,0.613592,0.747818,4.000000
0.269000,0.616660,0.747818,4.000000
0.270000,0.616660,0.747818,4.000000
0.271000,0.619728,0.747818,4.000000
0.272000,0.622796,0.747818,4.000000
0.273000,0.625864,1.624113,4.000000
0.274000,0.628932,1.624113,4.000000
0.275000,0.632000,1.624113,4.000000
0.276000,0.635068,1.624113,4.000000
0.277000,0.638136,2.642572,4.000000
0.278000,0.641204,2.642572,4.000000
0.279000,0.644272,2.642572,4.000000
0.280000,0.647340,2.642572,4.000000
0.281000,0.650408,3.313171,4.000000
0.282000,0.656544,3.313171,4.000000
0.283000,0.659612,3.313171,4.000000
0.284000,0.665748,3.849790,4.000000
0.285000,0.668816,3.849790,4.000000
0.286000,0.674952,4.324245,4.000000
0.287000,0.678020,4.324245,4.000000
0.288000,0.684155,4.324245,4.000000
0.289000,0.687223,4.741114,4.000000
0.290000,0.693359,4.741114,4.000000
0.291000,0.699495,5.130519,4.000000
0.292000,0.705631,5.130519,4.000000
0.293000,0.711767,5.495916,4.000000
0.294000,0.714835,5.495916,4.000000
0.295000,0.724039,5.805265,4.000000
0.296000,0.727107,5.805265,4.000000
0.297000,0.736311,6.112746,4.000000
0.298000,0.742447,6.112746,4.000000
0.299000,0.748583,6.410553,4.000000
0.300000,0.754719,6.410553,4.000000
0.301000,0.760854,6.692670,-4.000000
0.302000,0.770058,6.692670,-4.000000
0.303000,0.773126,6.964780,-4.000000
0.304000,0.782330,6.964780,-4.000000
0.305000,0.788466,6.178443,-4.000000
0.306000,0.794602,6.178443,-4.000000
0.307000,0.800738,6.672252,-4.000000
0.308000,0.806874,6.672252,-4.000000
0.309000,0.813010,6.303041,-4.000000
0.310000,0.819146,6.303041,-4.000000
0.311000,0.825282,5.901621,-4.000000
0.312000,0.828350,5.901621,-4.000000
0.313000,0.834486,5.710122,-4.000000
0.314000,0.840621,5.710122,-4.000000
0.315000,0.843689,5.284369,-4.000000
0.316000,0.849825,5.207290,-4.000000
0.317000,0.852893,5.207290,-4.000000
0.318000,0.859029,4.822549,-4.000000
0.319000,0.862097,4.822549,-4.000000
0.320000,0.865165,4.822549,-4.000000
0.321000,0.871301,4.328651,-4.000000
0.322000,0.874369,4.328651,-4.000000
0.323000,0.877437,4.328651,-4.000000
0.324000,0.880505,3.826498,-4.000000
0.325000,0.883573,3.771247,-4.000000
0.326000,0.886641,3.771247,-4.000000
0.327000,0.889709,3.771247,-4.000000
0.328000,0.892777,3.315446,-4.000000
0.329000,0.895845,3.160731,-4.000000
0.330000,0.895845,3.160731,-4.000000
0.331000,0.898913,3.160731,-4.000000
0.332000,0.901981,3.160731,-4.000000
0.333000,0.901981,2.838351,-4.000000
0.334000,0.905049,2.306630,-4.000000
0.335000,0.905049,1.943311,-4.000000
0.336000,0.908117,2.332952,-4.000000
0.337000,0.908117,2.332952,-4.000000
0.338000,0.908117,2.332952,-4.000000
0.339000,0.911185,2.332952,-4.000000
0.340000,0.911185,2.332952,-4.000000
0.341000,0.911185,2.265322,-4.000000
0.342000,0.911185,1.911391,-4.000000
0.343000,0.911185,1.655025,-4.000000
0.344000,0.911185,1.459349,-4.000000
0.345000,0.911185,1.303045,-4.000000
0.346000,0.911185,1.178462,-4.000000
0.347000,0.911185,1.075250,-4.000000
0.348000,0.911185,0.988327,-4.000000
0.349000,0.908117,-0.914413,-4.000000
0.350000,0.908117,-0.851401,-4.000000
0.351000,0.908117,-0.796155,-4.000000
0.352000,0.905049,-0.747684,-4.000000
0.353000,0.905049,-0.704635,-4.000000
0.354000,0.901981,-0.666303,-4.000000
0.355000,0.901981,-0.632186,-4.000000
0.356000,0.898913,-0.607500,-4.000000
0.357000,0.898913,-0.607500,-4.000000
0.358000,0.895845,-0.607500,-4.000000
0.359000,0.895845,-0.607500,-4.000000
0.360000,0.892777,-0.607500,-4.000000
0.361000,0.889709,-0.607500,-4.000000
0.362000,0.886641,-1.674896,-4.000000
0.363000,0.886641,-1.674896,-4.000000
0.364000,0.883573,-1.674896,-4.000000
0.365000,0.880505,-1.674896,-4.000000
0.366000,0.877437,-1.674896,-4.000000
0.367000,0.874369,-2.389721,-4.000000
0.368000,0.871301,-2.389721,-4.000000
0.369000,0.868233,-2.389721,-4.000000
0.370000,0.865165,-2.389721,-4.000000
0.371000,0.862097,-2.866101,-4.000000
0.372000,0.859029,-2.866101,-4.000000
0.373000,0.855961,-2.866101,-4.000000
0.374000,0.852893,-2.866101,-4.000000
0.375000,0.846757,-3.220147,-4.000000
0.376000,0.843689,-3.220147,-4.000000
0.377000,0.840621,-3.220147,-4.000000
0.378000,0.837554,-3.537575,-4.000000
0.379000,0.834486,-3.537575,-4.000000
0.380000,0.828350,-3.537575,-4.000000
0.381000,0.825282,-3.803929,-4.000000
0.382000,0.822214,-3.803929,-4.000000
0.383000,0.816078,-3.803929,-4.000000
0.384000,0.813010,-4.007588,-4.000000
0.385000,0.809942,-4.007588,-4.000000
0.386000,0.803806,-4.007588,-4.000000
0.387000,0.800738,-4.186220,-4.000000
0.388000,0.794602,-4.186220,-4.000000
0.389000,0.791534,-4.186220,-4.000000
0.390000,0.785398,-4.343184,-4.000000
0.391000,0.782330,-4.343184,-4.000000
0.392000,0.776194,-4.478731,-4.000000
0.393000,0.773126,-4.478731,-4.000000
0.394000,0.766990,-4.478731,-4.000000
0.395000,0.763922,-4.622043,-4.000000
0.396000,0.757787,-4.622043,-4.000000
0.397000,0.754719,-4.622043,-4.000000
0.398000,0.748583,-4.749728,-4.000000
0.399000,0.745515,-4.749728,-4.000000
0.400000,0.739379,-4.837440,4.000000
0.401000,0.733243,-4.837440,4.000000
0.402000,0.730175,-4.837440,4.000000
0.403000,0.727107,-4.801922,4.000000
0.404000,0.720971,-4.801922,4.000000
0.405000,0.717903,-4.801922,4.000000
0.406000,0.711767,-4.312889,4.000000
0.407000,0.708699,-4.312889,4.000000
0.408000,0.705631,-4.312889,4.000000
0.409000,0.702563,-4.091259,4.000000
0.410000,0.699495,-4.091259,4.000000
0.411000,0.693359,-4.091259,4.000000
0.412000,0.690291,-3.784865,4.000000
0.413000,0.687223,-3.784865,4.000000
0.414000,0.684155,-3.784865,4.000000
0.415000,0.681087,-3.784865,4.000000
0.416000,0.681087,-2.958240,4.000000
0.417000,0.678020,-3.269997,4.000000
0.418000,0.674952,-3.269997,4.000000
0.419000,0.671884,-3.269997,4.000000
0.420000,0.668816,-3.106567,4.000000
0.421000,0.668816,-2.476125,4.000000
0.422000,0.665748,-2.548773,4.000000
0.423000,0.665748,-2.548773,4.000000
0.424000,0.662680,-2.548773,4.000000
0.425000,0.662680,-2.548773,4.000000
0.426000,0.659612,-2.548773,4.000000
0.427000,0.659612,-2.260963,4.000000
0.428000,0.656544,-1.909623,4.000000
0.429000,0.656544,-1.652925,4.000000
0.430000,0.656544,-1.456604,4.000000
0.431000,0.656544,-1.302001,4.000000
0.432000,0.653476,-1.863245,4.000000
0.433000,0.653476,-1.863245,4.000000
0.434000,0.653476,-1.863245,4.000000
0.435000,0.653476,-1.863245,4.000000
0.436000,0.653476,-1.863245,4.000000
0.437000,0.653476,-1.863245,4.000000
0.438000,0.653476,-1.863245,4.000000
0.439000,0.653476,-1.647596,4.000000
0.440000,0.653476,-1.452755,4.000000
0.441000,0.653476,-1.299886,4.000000
0.442000,0.653476,-1.174591,4.000000
0.443000,0.656544,1.072528,4.000000
0.444000,0.656544,0.986211,4.000000
0.445000,0.656544,0.913022,4.000000
0.446000,0.659612,0.849445,4.000000
0.447000,0.659612,0.794658,4.000000
0.448000,0.659612,0.746103,4.000000
0.449000,0.662680,0.731474,4.000000
0.450000,0.662680,0.731474,4.000000
0.451000,0.665748,0.731474,4.000000
0.452000,0.668816,0.731474,4.000000
0.453000,0.668816,0.731474,4.000000
0.454000,0.671884,0.731474,4.000000
0.455000,0.674952,1.230994,4.000000
0.456000,0.674952,1.230994,4.000000
0.457000,0.678020,1.230994,4.000000
0.458000,0.681087,1.230994,4.000000
0.459000,0.684155,1.230994,4.000000
0.460000,0.687223,2.177243,4.000000
0.461000,0.687223,2.177243,4.000000
0.462000,0.690291,2.177243,4.000000
0.463000,0.693359,2.177243,4.000000
0.464000,0.699495,2.754864,4.000000
0.465000,0.702563,2.754864,4.000000
0.466000,0.705631,2.754864,4.000000
0.467000,0.708699,2.754864,4.000000
0.468000,0.711767,3.287554,4.000000
0.469000,0.714835,3.287554,4.000000
0.470000,0.720971,3.287554,4.000000
0.471000,0.724039,3.715504,4.000000
0.472000,0.727107,3.715504,4.000000
0.473000,0.733243,3.715504,4.000000
0.474000,0.736311,4.109546,4.000000
0.475000,0.742447,4.109546,4.000000
0.476000,0.745515,4.109546,4.000000
0.477000,0.751651,4.515605,4.000000
0.478000,0.757787,4.515605,4.000000
0.479000,0.760854,4.906585,4.000000
0.480000,0.766990,4.906585,4.000000
0.481000,0.773126,5.243570,4.000000
0.482000,0.779262,5.243570,4.000000
0.483000,0.785398,5.582800,4.000000
0.484000,0.791534,5.582800,4.000000
0.485000,0.797670,5.890447,4.000000
0.486000,0.803806,5.890447,4.000000
0.487000,0.809942,6.201252,4.000000
0.488000,0.816078,6.201252,4.000000
0.489000,0.822214,6.497911,4.000000
0.490000,0.828350,6.497911,4.000000
0.491000,0.837554,6.836524,4.000000
0.492000,0.843689,6.836524,4.000000
0.493000,0.852893,7.105189,4.000000
0.494000,0.859029,7.399303,4.000000
0.495000,0.868233,7.399303,4.000000
0.496000,0.874369,7.688324,4.000000
0.497000,0.883573,7.954957,4.000000
0.498000,0.892777,7.954957,4.000000
0.499000,0.898913,8.221195,4.000000
0.500000,0.908117,8.497201,4.000000
0.501000,0.917321,8.497201,-4.000000
0.502000,0.926524,8.759608,-4.000000
0.503000,0.935728,9.025905,-4.000000
0.504000,0.941864,9.025905,-4.000000
0.505000,0.951068,7.899059,-4.000000
0.506000,0.960272,8.927143,-4.000000
0.507000,0.969476,8.787836,-4.000000
0.508000,0.978680,8.787836,-4.000000
0.509000,0.987884,8.753707,-4.000000
0.510000,0.994020,8.756657,-4.000000
0.511000,1.003223,8.756657,-4.000000
0.512000,1.012427,8.678987,-4.000000
0.513000,1.021631,8.629569,-4.000000
0.514000,1.030835,8.393955,-4.000000
0.515000,1.036971,8.393955,-4.000000
0.516000,1.046175,8.287122,-4.000000
0.517000,1.055379,8.073436,-4.000000
0.518000,1.061515,8.073436,-4.000000
0.519000,1.070719,7.903581,-4.000000
0.520000,1.076855,7.903581,-4.000000
0.521000,1.082990,7.670969,-4.000000
0.522000,1.092194,7.501065,-4.000000
0.523000,1.098330,7.501065,-4.000000
0.524000,1.104466,7.293515,-4.000000
0.525000,1.113670,7.293515,-4.000000
0.526000,1.119806,7.156291,-4.000000
0.527000,1.125942,7.156291,-4.000000
0.528000,1.132078,6.870387,-4.000000
0.529000,1.138214,6.572883,-4.000000
0.530000,1.144350,6.629399,-4.000000
0.531000,1.150486,6.242788,-4.000000
0.532000,1.156622,6.295721,-4.000000
0.533000,1.162757,6.233011,-4.000000
0.534000,1.168893,5.921118,-4.000000
0.535000,1.175029,5.921118,-4.000000
0.536000,1.178097,5.570762,-4.000000
0.537000,1.184233,5.570762,-4.000000
0.538000,1.190369,5.196907,-4.000000
0.539000,1.193437,5.196907,-4.000000
0.540000,1.199573,5.196907,-4.000000
0.541000,1.202641,4.787923,-4.000000
0.542000,1.205709,4.787923,-4.000000
0.543000,1.211845,4.787923,-4.000000
0.544000,1.214913,4.339707,-4.000000
0.545000,1.217981,4.339707,-4.000000
0.546000,1.221049,4.339707,-4.000000
0.547000,1.224117,3.598181,-4.000000
0.548000,1.227185,3.765589,-4.000000
0.549000,1.230253,3.765589,-4.000000
0.550000,1.233321,3.765589,-4.000000
0.551000,1.236389,3.178812,-4.000000
0.552000,1.239456,3.062273,-4.000000
0.553000,1.239456,3.062273,-4.000000
0.554000,1.242524,3.062273,-4.000000
0.555000,1.242524,3.062273,-4.000000
0.556000,1.245592,2.901613,-4.000000
0.557000,1.245592,2.346514,-4.000000
0.558000,1.248660,1.970831,-4.000000
0.559000,1.248660,1.696833,-4.000000
0.560000,1.248660,1.491345,-4.000000
0.561000,1.248660,1.329987,-4.000000
0.562000,1.251728,2.113912,-4.000000
0.563000,1.251728,2.113912,-4.000000
0.564000,1.251728,2.113912,-4.000000
0.565000,1.251728,2.113912,-4.000000
0.566000,1.248660,2.113912,-4.000000
0.567000,1.248660,2.113912,-4.000000
0.568000,1.248660,-1.997651,-4.000000
0.569000,1.248660,-1.717119,-4.000000
0.570000,1.245592,-1.506141,-4.000000
0.571000,1.245592,-1.342337,-4.000000
0.572000,1.242524,-1.216766,-4.000000
0.573000,1.242524,-1.216766,-4.000000
0.574000,1.239456,-1.216766,-4.000000
0.575000,1.236389,-1.216766,-4.000000
0.576000,1.233321,-1.216766,-4.000000
0.577000,1.233321,-1.216766,-4.000000
0.578000,1.230253,-1.293258,-4.000000
0.579000,1.227185,-1.293258,-4.000000
0.580000,1.224117,-1.293258,-4.000000
0.581000,1.221049,-1.293258,-4.000000
0.582000,1.217981,-2.630331,-4.000000
0.583000,1.211845,-2.630331,-4.000000
0.584000,1.208777,-2.630331,-4.000000
0.585000,1.205709,-3.387050,-4.000000
0.586000,1.202641,-3.387050,-4.000000
0.587000,1.196505,-3.387050,-4.000000
0.588000,1.193437,-3.974651,-4.000000
0.589000,1.187301,-3.974651,-4.000000
0.590000,1.184233,-3.974651,-4.000000
0.591000,1.178097,-4.482821,-4.000000
0.592000,1.171961,-4.482821,-4.000000
0.593000,1.168893,-4.927051,-4.000000
0.594000,1.162757,-4.927051,-4.000000
0.595000,1.156622,-5.335650,-4.000000
0.596000,1.150486,-5.335650,-4.000000
0.597000,1.144350,-5.722586,-4.000000
0.598000,1.138214,-5.722586,-4.000000
0.599000,1.132078,-6.067329,-4.000000
0.600000,1.125942,-6.067329,-4.000000
0.601000,1.119806,-6.363094,4.000000
0.602000,1.110602,-6.363094,4.000000
0.603000,1.107534,-6.688161,4.000000
0.604000,1.098330,-6.688161,4.000000
0.605000,1.092194,-5.912837,4.000000
0.606000,1.086058,-5.912837,4.000000
0.607000,1.079922,-6.310604,4.000000
0.608000,1.076855,-6.310604,4.000000
0.609000,1.070719,-6.011436,4.000000
0.610000,1.064583,-6.011436,4.000000
0.611000,1.058447,-5.680753,4.000000
0.612000,1.055379,-5.680753,4.000000
0.613000,1.049243,-5.680753,4.000000
0.614000,1.043107,-5.297772,4.000000
0.615000,1.040039,-5.297772,4.000000
0.616000,1.033903,-4.801218,4.000000
0.617000,1.030835,-4.801218,4.000000
0.618000,1.027767,-4.801218,4.000000
0.619000,1.021631,-4.358781,4.000000
0.620000,1.018563,-4.358781,4.000000
0.621000,1.015495,-4.358781,4.000000
0.622000,1.012427,-4.004791,4.000000
0.623000,1.009359,-3.829799,4.000000
0.624000,1.006291,-3.829799,4.000000
0.625000,1.003223,-3.829799,4.000000
0.626000,1.000155,-3.460690,4.000000
0.627000,0.997088,-3.189472,4.000000
0.628000,0.997088,-3.189472,4.000000
0.629000,0.994020,-3.189472,4.000000
0.630000,0.990952,-3.189472,4.000000
0.631000,0.990952,-2.889949,4.000000
0.632000,0.987884,-2.339438,4.000000
0.633000,0.987884,-1.966327,4.000000
0.634000,0.984816,-2.424687,4.000000
0.635000,0.984816,-2.424687,4.000000
0.636000,0.984816,-2.424687,4.000000
0.637000,0.981748,-2.424687,4.000000
0.638000,0.981748,-2.424687,4.000000
0.639000,0.981748,-2.128666,4.000000
0.640000,0.981748,-1.814650,4.000000
0.641000,0.981748,-1.581670,4.000000
0.642000,0.981748,-1.400645,4.000000
0.643000,0.981748,-1.257374,4.000000
0.644000,0.981748,-1.140184,4.000000
0.645000,0.981748,-1.043464,4.000000
0.646000,0.981748,-0.961380,4.000000
0.647000,0.984816,0.891616,4.000000
0.648000,0.984816,0.831172,4.000000
0.649000,0.984816,0.778618,4.000000
0.650000,0.987884,0.731961,4.000000
0.651000,0.987884,0.690788,4.000000
0.652000,0.990952,0.654181,4.000000
0.653000,0.994020,0.624809,4.000000
0.654000,0.994020,0.624809,4.000000
0.655000,0.997088,0.624809,4.000000
0.656000,1.000155,0.624809,4.000000
0.657000,1.003223,0.624809,4.000000
0.658000,1.006291,1.896621,4.000000
0.659000,1.006291,1.896621,4.000000
0.660000,1.009359,1.896621,4.000000
0.661000,1.012427,1.896621,4.000000
0.662000,1.018563,2.781137,4.000000
0.663000,1.021631,2.781137,4.000000
0.664000,1.024699,2.781137,4.000000
0.665000,1.027767,2.781137,4.000000
0.666000,1.030835,3.397822,4.000000
0.667000,1.036971,3.397822,4.000000
0.668000,1.040039,3.397822,4.000000
0.669000,1.046175,3.909563,4.000000
