t,theta,alpha,theta_dot,alpha_dot,voltage,mode
0.085000,-0.736311,0.214757,-5.603298,-3.285488,-5.107873,1
0.086000,-0.736311,0.214757,-5.603298,-3.285488,-5.107937,1
0.087000,-0.736311,0.214757,-5.603298,-3.285488,-5.108001,1
0.088000,-0.776194,0.187146,-5.931851,-3.643585,-4.247951,1
0.089000,-0.776194,0.187146,-5.931851,-3.643585,-4.248007,1
0.090000,-0.776194,0.187146,-5.931851,-3.643585,-4.248063,1
0.091000,-0.797670,0.174874,-6.276892,-3.796297,-4.085247,1
0.092000,-0.797670,0.174874,-6.276892,-3.796297,-4.085299,1
0.093000,-0.797670,0.174874,-6.276892,-3.796297,-4.085351,1
0.094000,-0.843689,0.147262,-6.686794,-4.180793,-3.266112,1
0.095000,-0.849825,0.141126,-6.686794,-4.214675,-3.087943,1
0.096000,-0.855961,0.138058,-6.788412,-4.214675,-3.140515,1
0.097000,-0.865165,0.134990,-6.780390,-4.214675,-3.089582,1
0.098000,-0.871301,0.128854,-6.780390,-4.272576,-2.863373,1
0.099000,-0.871301,0.128854,-6.780390,-4.272576,-2.863411,1
0.100000,-0.871301,0.128854,-6.780390,-4.272576,-2.863450,1
0.101000,-0.871301,0.128854,-6.780390,-4.272576,-2.863489,1
0.102000,-0.871301,0.128854,-6.780390,-4.272576,-2.863527,1
0.103000,-0.871301,0.128854,-6.780390,-4.272576,-2.863566,1
0.104000,-0.877437,0.125786,-6.894511,-4.272576,-2.928637,1
0.105000,-0.877437,0.125786,-6.894511,-4.272576,-2.928675,1
0.106000,-0.877437,0.125786,-6.894511,-4.272576,-2.928713,1
0.107000,-0.905049,0.107379,-6.882106,-4.210197,-2.728166,1
0.108000,-0.905049,0.107379,-6.882106,-4.210197,-2.728198,1
0.109000,-0.905049,0.107379,-6.882106,-4.210197,-2.728231,1
0.110000,-0.926524,0.095107,-6.953927,-4.259271,-2.499447,1
0.111000,-0.926524,0.095107,-6.953927,-4.259271,-2.499475,1
0.112000,-0.966408,0.070563,-7.028661,-4.418682,-1.844300,1
0.113000,-0.975612,0.064427,-7.101420,-4.418682,-1.812769,1
0.114000,-0.981748,0.061359,-7.101420,-4.418682,-1.763700,1
0.115000,-0.987884,0.055223,-7.062538,-4.541577,-1.368597,1
0.116000,-0.987884,0.055223,-7.062538,-4.541577,-1.368614,1
0.117000,-0.987884,0.055223,-7.062538,-4.541577,-1.368630,1
0.118000,-0.987884,0.055223,-7.062538,-4.541577,-1.368647,1
0.119000,-0.987884,0.055223,-7.062538,-4.541577,-1.368663,1
0.120000,-0.987884,0.055223,-7.062538,-4.541577,-1.368680,1
0.121000,-0.987884,0.055223,-7.062538,-4.541577,-1.368697,1
0.122000,-0.987884,0.055223,-7.062538,-4.541577,-1.368713,1
0.123000,-1.046175,0.018408,-6.979029,-4.524438,-0.699760,1
0.124000,-1.046175,0.018408,-6.979029,-4.524438,-0.699765,1
0.125000,-1.046175,0.018408,-6.979029,-4.524438,-0.699771,1
0.126000,-1.046175,0.018408,-6.979029,-4.524438,-0.699776,1
0.127000,-1.052311,0.015340,-6.935097,-4.524438,-0.606762,1
0.128000,-1.052311,0.015340,-6.935097,-4.524438,-0.606766,1
0.129000,-1.052311,0.015340,-6.935097,-4.524438,-0.606771,1
0.130000,-1.064583,0.006136,-6.841394,-4.593354,0.000000,1
0.131000,-1.064583,0.006136,-6.841394,-4.593354,0.000000,1
0.132000,-1.064583,0.006136,-6.841394,-4.593354,0.000000,1
0.133000,-1.113670,-0.027612,-6.794624,-4.674841,1.170821,1
0.134000,-1.119806,-0.030680,-6.794624,-4.674841,1.219917,1
0.135000,-1.125942,-0.036816,-6.743287,-4.674841,1.381712,1
0.136000,-1.125942,-0.036816,-6.743287,-4.674841,1.381723,1
0.137000,-1.125942,-0.036816,-6.743287,-4.674841,1.381734,1
0.138000,-1.125942,-0.036816,-6.743287,-4.674841,1.381745,1
0.139000,-1.125942,-0.036816,-6.743287,-4.674841,1.381756,1
0.140000,-1.125942,-0.036816,-6.743287,-4.674841,1.381767,1
0.141000,-1.125942,-0.036816,-6.743287,-4.674841,1.381778,1
0.142000,-1.125942,-0.036816,-6.743287,-4.674841,1.381789,1
0.143000,-1.132078,-0.039884,-6.743287,-4.842212,1.765631,1
0.144000,-1.132078,-0.039884,-6.743287,-4.842212,1.765643,1
0.145000,-1.132078,-0.039884,-6.743287,-4.842212,1.765655,1
0.146000,-1.171961,-0.070563,-6.350883,-4.641955,2.291392,1
0.147000,-1.171961,-0.070563,-6.350883,-4.641955,2.291413,1
0.148000,-1.171961,-0.070563,-6.350883,-4.641955,2.291435,1
0.149000,-1.171961,-0.070563,-6.350883,-4.641955,2.291456,1
0.150000,-1.171961,-0.070563,-6.350883,-4.641955,2.291477,1
0.151000,-1.171961,-0.070563,-6.350883,-4.641955,2.291498,1
0.152000,-1.190369,-0.082835,-6.317643,-4.761169,2.771811,1
0.153000,-1.239456,-0.122718,-6.255738,-4.985741,3.982392,1
0.154000,-1.239456,-0.122718,-6.255738,-4.985741,3.982429,1
0.155000,-1.239456,-0.122718,-6.255738,-4.985741,3.982466,1
0.156000,-1.239456,-0.122718,-6.255738,-4.985741,3.982503,1
0.157000,-1.239456,-0.122718,-6.255738,-4.985741,3.982539,1
0.158000,-1.239456,-0.122718,-6.255738,-4.985741,3.982576,1
0.159000,-1.239456,-0.122718,-6.255738,-4.985741,3.982613,1
0.160000,-1.245592,-0.128854,-6.237147,-5.099635,4.339478,1
0.161000,-1.245592,-0.128854,-6.237147,-5.099635,4.339517,1
0.162000,-1.245592,-0.128854,-6.237147,-5.099635,4.339555,1
0.163000,-1.273204,-0.153398,-5.590606,-4.956208,5.134939,1
0.164000,-1.273204,-0.153398,-5.590606,-4.956208,5.134985,1
0.165000,-1.273204,-0.153398,-5.590606,-4.956208,5.135031,1
0.166000,-1.310020,-0.187146,-5.299996,-4.523303,5.161208,1
0.167000,-1.316156,-0.190214,-5.299996,-4.523303,5.210352,1
0.168000,-1.337631,-0.211689,-4.547023,-4.015456,5.334258,1
0.169000,-1.337631,-0.211689,-4.547023,-4.015456,5.334321,1
0.170000,-1.337631,-0.211689,-4.547023,-4.015456,5.334385,1
0.171000,-1.337631,-0.211689,-4.547023,-4.015456,5.334448,1
0.172000,-1.337631,-0.211689,-4.547023,-4.015456,5.334512,1
0.173000,-1.340699,-0.214757,-4.547023,-4.015456,5.389799,1
0.174000,-1.352971,-0.227029,-3.478812,-3.030595,4.709250,1
0.175000,-1.352971,-0.227029,-3.478812,-3.030595,4.709318,1
0.176000,-1.352971,-0.227029,-3.478812,-3.030595,4.709386,1
0.177000,-1.352971,-0.227029,-3.478812,-3.030595,4.709454,1
0.178000,-1.365243,-0.233165,-3.246317,-2.390303,3.759609,1
0.179000,-1.365243,-0.233165,-3.246317,-2.390303,3.759679,1
0.180000,-1.368311,-0.236233,-2.966433,-2.062057,3.438366,1
0.181000,-1.368311,-0.236233,-2.966433,-2.062057,3.438437,1
0.182000,-1.368311,-0.236233,-2.966433,-2.062057,3.438508,1
0.183000,-1.368311,-0.236233,-2.966433,-2.062057,3.438579,1
0.184000,-1.368311,-0.236233,-2.966433,-2.062057,3.438650,1
0.185000,-1.368311,-0.236233,-2.966433,-2.062057,3.438721,1
0.186000,-1.368311,-0.236233,-2.966433,-2.062057,3.438791,1
0.187000,-1.377515,-0.239301,-2.380366,-2.062057,4.067882,1
0.188000,-1.377515,-0.242369,-1.713835,-1.708751,4.089232,1
0.189000,-1.377515,-0.242369,-1.713835,-1.708751,4.089305,1
0.190000,-1.380583,-0.242369,-2.204430,-1.500042,3.175230,1
0.191000,-1.380583,-0.242369,-2.204430,-1.500042,3.175303,1
0.192000,-1.380583,-0.242369,-2.204430,-1.336552,2.848394,1
0.193000,-1.383651,-0.242369,-2.139148,-0.931343,2.097196,1
0.194000,-1.383651,-0.239301,-1.259984,-0.928186,2.908758,1
0.195000,-1.383651,-0.239301,-1.142850,-0.928186,3.025964,1
0.196000,-1.383651,-0.239301,-0.963693,-0.928186,3.205192,1
0.197000,-1.371379,-0.230097,0.580398,0.768744,1.195958,1
0.198000,-1.368311,-0.223961,0.580398,0.717000,1.182930,1
0.199000,-1.368311,-0.223961,0.580398,0.717000,1.182998,1
0.200000,-1.368311,-0.223961,0.580398,0.717000,1.183065,1
0.201000,-1.368311,-0.223961,0.580398,0.717000,1.183132,1
0.202000,-1.368311,-0.223961,0.580398,0.717000,1.183199,1
0.203000,-1.368311,-0.223961,0.580398,0.717000,1.183266,1
0.204000,-1.368311,-0.223961,0.580398,0.717000,1.183334,1
0.205000,-1.368311,-0.223961,0.580398,0.717000,1.183401,1
0.206000,-1.368311,-0.223961,0.580398,0.717000,1.183468,1
0.207000,-1.368311,-0.223961,0.580398,0.717000,1.183535,1
0.208000,-1.368311,-0.223961,0.580398,0.717000,1.183602,1
0.209000,-1.368311,-0.223961,0.580398,0.717000,1.183669,1
0.210000,-1.368311,-0.223961,0.580398,0.717000,1.183737,1
0.211000,-1.368311,-0.223961,0.580398,0.717000,1.183804,1
0.212000,-1.368311,-0.223961,0.580398,0.717000,1.183871,1
0.213000,-1.368311,-0.223961,0.580398,0.717000,1.183938,1
0.214000,-1.368311,-0.223961,0.580398,0.717000,1.184005,1
0.215000,-1.368311,-0.223961,0.580398,0.717000,1.184073,1
0.216000,-1.368311,-0.223961,0.580398,0.717000,1.184140,1
0.217000,-1.365243,-0.223961,0.580398,0.717000,1.190343,1
0.218000,-1.365243,-0.223961,0.580398,0.717000,1.190410,1
0.219000,-1.359107,-0.217825,1.408293,0.717000,1.907924,1
0.220000,-1.356039,-0.217825,1.408293,0.717000,1.914126,1
0.221000,-1.356039,-0.214757,1.408293,1.512884,0.000000,1
0.222000,-1.352971,-0.214757,1.408293,1.512884,0.000000,1
0.223000,-1.352971,-0.214757,1.408293,1.512884,0.000000,1
0.224000,-1.349903,-0.208621,1.408293,1.512884,0.000000,1
0.225000,-1.346835,-0.208621,1.841437,1.512884,0.590149,1
0.226000,-1.346835,-0.205553,1.841437,1.512884,0.528852,1
0.227000,-1.343767,-0.205553,1.841437,1.512884,0.535049,1
0.228000,-1.343767,-0.205553,1.841437,1.512884,0.535111,1
0.229000,-1.343767,-0.205553,1.841437,1.512884,0.535173,1
0.230000,-1.343767,-0.205553,1.841437,1.512884,0.535234,1
0.231000,-1.340699,-0.202485,1.841437,1.620358,0.000000,1
0.232000,-1.334563,-0.199418,1.941923,1.620358,0.000000,1
0.233000,-1.334563,-0.199418,1.941923,1.620358,0.000000,1
0.234000,-1.334563,-0.199418,1.941923,1.620358,0.000000,1
0.235000,-1.334563,-0.199418,1.941923,1.620358,0.000000,1
0.236000,-1.334563,-0.199418,1.941923,1.620358,0.000000,1
0.237000,-1.334563,-0.199418,1.941923,1.620358,0.000000,1
0.238000,-1.331495,-0.196350,1.941923,1.620358,0.000000,1
0.239000,-1.331495,-0.196350,1.941923,1.620358,0.000000,1
0.240000,-1.331495,-0.196350,1.941923,1.620358,0.000000,1
0.241000,-1.319223,-0.190214,1.951375,1.222695,0.968497,1
0.242000,-1.313088,-0.187146,1.951375,1.222695,0.919466,1
0.243000,-1.313088,-0.187146,1.951375,1.222695,0.919522,1
0.244000,-1.310020,-0.187146,1.989635,1.222695,0.963974,1
0.245000,-1.310020,-0.187146,1.989635,1.222695,0.964030,1
0.246000,-1.306952,-0.184078,1.989635,1.222695,0.908862,1
0.247000,-1.303884,-0.181010,1.989635,1.222695,0.853693,1
0.248000,-1.300816,-0.181010,1.989635,1.211587,0.882098,1
0.249000,-1.300816,-0.181010,1.989635,1.102745,1.099837,1
0.250000,-1.300816,-0.181010,1.989635,1.102745,1.099892,1
0.251000,-1.294680,-0.177942,2.045715,0.991174,1.330079,1
0.252000,-1.291612,-0.177942,2.045715,0.991174,1.336269,1
0.253000,-1.291612,-0.177942,2.045715,0.991174,1.336322,1
0.254000,-1.291612,-0.177942,2.045715,0.991174,1.336375,1
0.255000,-1.291612,-0.177942,2.045715,0.991174,1.336429,1
0.256000,-1.282408,-0.174874,2.177318,0.991174,1.425133,1
0.257000,-1.282408,-0.174874,2.177318,0.991174,1.425185,1
0.258000,-1.282408,-0.174874,2.177318,0.991174,1.425237,1
0.259000,-1.282408,-0.174874,2.177318,0.991174,1.425290,1
0.260000,-1.282408,-0.171806,2.177318,0.991174,1.363982,1
0.261000,-1.282408,-0.171806,2.177318,0.991174,1.364034,1
0.262000,-1.276272,-0.171806,2.177318,0.991174,1.376357,1
0.263000,-1.276272,-0.171806,2.177318,0.991174,1.376409,1
0.264000,-1.276272,-0.171806,2.177318,0.991174,1.376460,1
0.265000,-1.270136,-0.168738,2.394202,0.991174,1.544307,1
0.266000,-1.260932,-0.165670,2.588004,1.068705,1.540146,1
0.267000,-1.257864,-0.162602,2.588004,1.068705,1.484971,1
0.268000,-1.257864,-0.162602,2.588004,1.068705,1.485020,1
0.269000,-1.257864,-0.162602,2.588004,1.068705,1.485069,1
0.270000,-1.254796,-0.159534,2.588004,1.068705,1.429894,1
0.271000,-1.254796,-0.159534,2.588004,1.068705,1.429941,1
0.272000,-1.254796,-0.159534,2.588004,1.068705,1.429989,1
0.273000,-1.248660,-0.156466,2.748616,1.068705,1.541561,1
0.274000,-1.248660,-0.156466,2.748616,1.068705,1.541608,1
0.275000,-1.230253,-0.150330,2.916939,1.287697,1.186088,1
0.276000,-1.227185,-0.147262,2.916939,1.287697,1.130909,1
0.277000,-1.227185,-0.147262,2.916939,1.287697,1.130953,1
0.278000,-1.227185,-0.147262,2.916939,1.287697,1.130997,1
0.279000,-1.227185,-0.147262,2.916939,1.287697,1.131041,1
0.280000,-1.224117,-0.147262,3.082625,1.287697,1.302908,1
0.281000,-1.224117,-0.147262,3.082625,1.287697,1.302952,1
0.282000,-1.224117,-0.147262,3.082625,1.287697,1.302996,1
0.283000,-1.217981,-0.144194,3.082625,1.287697,1.253952,1
0.284000,-1.217981,-0.144194,3.082625,1.287697,1.253995,1
0.285000,-1.217981,-0.144194,3.082625,1.287697,1.254038,1
0.286000,-1.205709,-0.138058,3.203440,1.564048,0.724019,1
0.287000,-1.190369,-0.128854,3.318696,1.665221,0.483569,1
0.288000,-1.190369,-0.128854,3.318696,1.665221,0.483608,1
0.289000,-1.190369,-0.128854,3.318696,1.665221,0.483646,1
0.290000,-1.190369,-0.128854,3.318696,1.665221,0.483685,1
0.291000,-1.190369,-0.128854,3.318696,1.665221,0.483724,1
0.292000,-1.190369,-0.128854,3.318696,1.665221,0.483762,1
0.293000,-1.187301,-0.128854,3.443386,1.665221,0.614627,1
0.294000,-1.187301,-0.128854,3.443386,1.665221,0.614666,1
0.295000,-1.187301,-0.128854,3.443386,1.665221,0.614704,1
0.296000,-1.171961,-0.119651,3.514610,1.665221,0.532566,1
0.297000,-1.153554,-0.113515,3.602479,1.723278,0.000000,1
0.298000,-1.153554,-0.113515,3.602479,1.723278,0.000000,1
0.299000,-1.153554,-0.113515,3.602479,1.723278,0.000000,1
0.300000,-1.153554,-0.113515,3.602479,1.723278,0.000000,1
0.301000,-1.153554,-0.113515,3.602479,1.723278,0.000000,1
0.302000,-1.153554,-0.113515,3.602479,1.723278,0.000000,1
0.303000,-1.150486,-0.110447,3.620874,1.723278,0.000000,1
0.304000,-1.150486,-0.110447,3.620874,1.723278,0.000000,1
0.305000,-1.150486,-0.110447,3.620874,1.723278,0.000000,1
0.306000,-1.135146,-0.104311,3.632440,1.645332,0.457344,1
0.307000,-1.135146,-0.104311,3.632440,1.645332,0.457375,1
0.308000,-1.125942,-0.101243,3.652592,1.645332,0.000000,1
0.309000,-1.125942,-0.101243,3.652592,1.645332,0.000000,1
0.310000,-1.125942,-0.101243,3.652592,1.645332,0.000000,1
0.311000,-1.125942,-0.101243,3.652592,1.645332,0.000000,1
0.312000,-1.116738,-0.098175,3.652592,1.645332,0.000000,1
0.313000,-1.104466,-0.092039,3.606111,1.456186,0.625439,1
0.314000,-1.104466,-0.092039,3.606111,1.456186,0.625467,1
0.315000,-1.098330,-0.088971,3.618620,1.456186,0.588915,1
0.316000,-1.098330,-0.088971,3.618620,1.456186,0.588942,1
0.317000,-1.098330,-0.088971,3.618620,1.456186,0.588968,1
0.318000,-1.092194,-0.088971,3.618620,1.456186,0.601267,1
0.319000,-1.092194,-0.088971,3.618620,1.456186,0.601294,1
0.320000,-1.092194,-0.088971,3.618620,1.456186,0.601320,1
0.321000,-1.079922,-0.082835,3.585434,1.456186,0.469985,1
0.322000,-1.070719,-0.079767,3.624320,1.344561,0.689193,1
0.323000,-1.067651,-0.079767,3.624320,1.344561,0.695352,1
0.324000,-1.064583,-0.076699,3.623800,1.344561,0.639632,1
0.325000,-1.058447,-0.076699,3.623800,1.344561,0.651927,1
0.326000,-1.049243,-0.070563,3.649559,1.344561,0.573397,1
0.327000,-1.049243,-0.070563,3.649559,1.344561,0.573418,1
0.328000,-1.049243,-0.070563,3.649559,1.344561,0.573439,1
0.329000,-1.049243,-0.070563,3.649559,1.344561,0.573461,1
0.330000,-1.049243,-0.070563,3.649559,1.344561,0.573482,1
0.331000,-1.049243,-0.070563,3.649559,1.344561,0.573503,1
0.332000,-1.046175,-0.070563,3.649559,1.344561,0.579660,1
0.333000,-1.046175,-0.070563,3.649559,1.344561,0.579681,1
0.334000,-1.046175,-0.070563,3.649559,1.344561,0.579702,1
0.335000,-1.030835,-0.064427,3.700473,1.329903,0.567912,1
0.336000,-1.030835,-0.064427,3.700473,1.329903,0.567931,1
0.337000,-1.030835,-0.064427,3.700473,1.329903,0.567951,1
0.338000,-1.003223,-0.055223,3.795074,1.384084,0.000000,1
0.339000,-1.003223,-0.055223,3.795074,1.384084,0.000000,1
0.340000,-1.003223,-0.055223,3.795074,1.384084,0.000000,1
0.341000,-1.003223,-0.055223,3.795074,1.384084,0.000000,1
0.342000,-1.003223,-0.055223,3.795074,1.384084,0.000000,1
0.343000,-1.003223,-0.055223,3.795074,1.384084,0.000000,1
0.344000,-1.003223,-0.055223,3.795074,1.384084,0.000000,1
0.345000,-1.000155,-0.052155,3.795074,1.384084,0.000000,1
0.346000,-1.000155,-0.052155,3.795074,1.384084,0.000000,1
0.347000,-1.000155,-0.052155,3.795074,1.384084,0.000000,1
0.348000,-0.981748,-0.046019,3.802162,1.384084,0.000000,1
0.349000,-0.981748,-0.046019,3.802162,1.384084,0.000000,1
0.350000,-0.981748,-0.046019,3.802162,1.384084,0.000000,1
0.351000,-0.969476,-0.042951,3.827311,1.379262,0.000000,1
0.352000,-0.969476,-0.042951,3.827311,1.379262,0.000000,1
0.353000,-0.969476,-0.042951,3.827311,1.379262,0.000000,1
0.354000,-0.969476,-0.042951,3.827311,1.379262,0.000000,1
0.355000,-0.969476,-0.042951,3.827311,1.379262,0.000000,1
0.356000,-0.969476,-0.042951,3.827311,1.379262,0.000000,1
0.357000,-0.957204,-0.039884,3.794585,1.379262,0.000000,1
0.358000,-0.935728,-0.030680,3.750755,1.252346,0.000000,1
0.359000,-0.923456,-0.027612,3.735832,1.252346,0.000000,1
0.360000,-0.923456,-0.027612,3.735832,1.252346,0.000000,1
0.361000,-0.923456,-0.027612,3.735832,1.252346,0.000000,1
0.362000,-0.923456,-0.027612,3.735832,1.252346,0.000000,1
0.363000,-0.920388,-0.027612,3.735832,1.252346,0.000000,1
0.364000,-0.920388,-0.027612,3.735832,1.252346,0.000000,1
0.365000,-0.920388,-0.027612,3.735832,1.252346,0.000000,1
0.366000,-0.920388,-0.027612,3.735832,1.252346,0.000000,1
0.367000,-0.895845,-0.018408,3.696169,1.136655,0.000000,1
0.368000,-0.889709,-0.018408,3.680572,1.136655,0.000000,1
0.369000,-0.886641,-0.018408,3.680572,1.136655,0.000000,1
0.370000,-0.883573,-0.015340,3.680572,1.136655,0.000000,1
0.371000,-0.880505,-0.015340,3.663830,1.136655,0.000000,1
0.372000,-0.877437,-0.015340,3.663830,1.136655,0.000000,1
0.373000,-0.877437,-0.015340,3.663830,1.136655,0.000000,1
0.374000,-0.877437,-0.015340,3.663830,1.136655,0.000000,1
0.375000,-0.877437,-0.015340,3.663830,1.136655,0.000000,1
0.376000,-0.877437,-0.015340,3.663830,1.136655,0.000000,1
0.377000,-0.874369,-0.012272,3.663830,1.136655,0.000000,1
0.378000,-0.855961,-0.009204,3.627802,1.040690,0.000000,1
0.379000,-0.849825,-0.006136,3.627802,1.038247,0.000000,1
0.380000,-0.849825,-0.006136,3.627802,1.038247,0.000000,1
0.381000,-0.849825,-0.006136,3.627802,1.038247,0.000000,1
0.382000,-0.849825,-0.006136,3.627802,1.038247,0.000000,1
0.383000,-0.849825,-0.006136,3.627802,1.038247,0.000000,1
0.384000,-0.849825,-0.006136,3.627802,1.038247,0.000000,1
0.385000,-0.828350,0.000000,3.600483,1.038247,0.000000,1
0.386000,-0.825282,0.000000,3.600483,1.038247,0.000000,1
0.387000,-0.822214,0.000000,3.600483,1.038247,0.000000,1
0.388000,-0.819146,0.003068,3.580872,1.038247,-0.494428,1
0.389000,-0.816078,0.003068,3.580872,1.038247,-0.488293,1
0.390000,-0.813010,0.003068,3.580872,1.025557,-0.456779,1
0.391000,-0.806874,0.006136,3.538453,0.964763,0.000000,1
0.392000,-0.806874,0.006136,3.538453,0.964763,0.000000,1
0.393000,-0.800738,0.006136,3.538453,0.964763,0.000000,1
0.394000,-0.797670,0.006136,3.538453,0.964763,0.000000,1
0.395000,-0.797670,0.006136,3.538453,0.964763,0.000000,1
0.396000,-0.797670,0.006136,3.538453,0.964763,0.000000,1
0.397000,-0.797670,0.006136,3.538453,0.964763,0.000000,1
