t,theta,alpha,theta_dot,alpha_dot,voltage
2.100000,0.032818,-0.003459,-0.111621,0.009526,0.008962
2.102000,0.032596,-0.003440,-0.110836,0.009494,0.008919
2.104000,0.032375,-0.003421,-0.110055,0.009461,0.008876
2.106000,0.032156,-0.003402,-0.109279,0.009428,0.008833
2.108000,0.031938,-0.003383,-0.108507,0.009396,0.008789
2.110000,0.031722,-0.003364,-0.107740,0.009363,0.008746
2.112000,0.031507,-0.003345,-0.106978,0.009329,0.008703
2.114000,0.031294,-0.003327,-0.106220,0.009296,0.008661
2.116000,0.031082,-0.003308,-0.105466,0.009263,0.008618
2.118000,0.030872,-0.003290,-0.104718,0.009230,0.008575
2.120000,0.030663,-0.003271,-0.103973,0.009196,0.008533
2.122000,0.030456,-0.003253,-0.103233,0.009163,0.008490
2.124000,0.030250,-0.003235,-0.102498,0.009129,0.008448
2.126000,0.030046,-0.003216,-0.101766,0.009096,0.008405
2.128000,0.029843,-0.003198,-0.101040,0.009062,0.008363
2.130000,0.029642,-0.003180,-0.100317,0.009028,0.008321
2.132000,0.029442,-0.003162,-0.099599,0.008994,0.008279
2.134000,0.029243,-0.003144,-0.098886,0.008960,0.008237
2.136000,0.029046,-0.003126,-0.098176,0.008926,0.008195
2.138000,0.028851,-0.003109,-0.097471,0.008892,0.008154
2.140000,0.028656,-0.003091,-0.096770,0.008858,0.008112
2.142000,0.028464,-0.003073,-0.096074,0.008824,0.008071
2.144000,0.028272,-0.003055,-0.095382,0.008790,0.008029
2.146000,0.028082,-0.003038,-0.094694,0.008756,0.007988
2.148000,0.027893,-0.003020,-0.094010,0.008721,0.007947
2.150000,0.027706,-0.003003,-0.093330,0.008687,0.007906
2.152000,0.027520,-0.002986,-0.092654,0.008653,0.007865
2.154000,0.027335,-0.002968,-0.091983,0.008618,0.007824
2.156000,0.027152,-0.002951,-0.091316,0.008584,0.007783
2.158000,0.026970,-0.002934,-0.090653,0.008550,0.007743
2.160000,0.026790,-0.002917,-0.089994,0.008515,0.007702
2.162000,0.026610,-0.002900,-0.089339,0.008481,0.007662
2.164000,0.026432,-0.002883,-0.088688,0.008446,0.007622
2.166000,0.026255,-0.002866,-0.088041,0.008412,0.007581
2.168000,0.026080,-0.002849,-0.087398,0.008377,0.007541
2.170000,0.025906,-0.002833,-0.086759,0.008343,0.007502
2.172000,0.025733,-0.002816,-0.086124,0.008308,0.007462
2.174000,0.025561,-0.002800,-0.085493,0.008273,0.007422
2.176000,0.025391,-0.002783,-0.084866,0.008239,0.007383
2.178000,0.025222,-0.002767,-0.084243,0.008204,0.007343
2.180000,0.025054,-0.002750,-0.083624,0.008170,0.007304
2.182000,0.024887,-0.002734,-0.083009,0.008135,0.007265
2.184000,0.024722,-0.002718,-0.082397,0.008101,0.007226
2.186000,0.024558,-0.002701,-0.081790,0.008066,0.007187
2.188000,0.024395,-0.002685,-0.081186,0.008031,0.007148
2.190000,0.024233,-0.002669,-0.080586,0.007997,0.007109
2.192000,0.024072,-0.002653,-0.079990,0.007962,0.007071
2.194000,0.023913,-0.002638,-0.079397,0.007928,0.007032
2.196000,0.023755,-0.002622,-0.078809,0.007893,0.006994
2.198000,0.023598,-0.002606,-0.078224,0.007859,0.006956
2.200000,0.023442,-0.002590,-0.077642,0.007824,0.006918
2.202000,0.023287,-0.002575,-0.077065,0.007790,0.006880
2.204000,0.023134,-0.002559,-0.076491,0.007755,0.006842
2.206000,0.022981,-0.002544,-0.075921,0.007721,0.006804
2.208000,0.022830,-0.002528,-0.075354,0.007686,0.006767
2.210000,0.022680,-0.002513,-0.074791,0.007652,0.006729
2.212000,0.022531,-0.002498,-0.074232,0.007618,0.006692
2.214000,0.022383,-0.002482,-0.073676,0.007583,0.006655
2.216000,0.022236,-0.002467,-0.073124,0.007549,0.006618
2.218000,0.022090,-0.002452,-0.072576,0.007515,0.006581
2.220000,0.021946,-0.002437,-0.072030,0.007481,0.006544
2.222000,0.021802,-0.002422,-0.071489,0.007446,0.006508
2.224000,0.021660,-0.002407,-0.070951,0.007412,0.006471
2.226000,0.021518,-0.002393,-0.070416,0.007378,0.006435
2.228000,0.021378,-0.002378,-0.069885,0.007344,0.006399
2.230000,0.021239,-0.002363,-0.069357,0.007310,0.006363
2.232000,0.021101,-0.002349,-0.068833,0.007276,0.006327
2.234000,0.020964,-0.002334,-0.068312,0.007242,0.006291
2.236000,0.020827,-0.002320,-0.067795,0.007208,0.006255
2.238000,0.020692,-0.002305,-0.067281,0.007175,0.006220
2.240000,0.020558,-0.002291,-0.066770,0.007141,0.006184
2.242000,0.020425,-0.002277,-0.066263,0.007107,0.006149
2.244000,0.020293,-0.002263,-0.065759,0.007073,0.006114
2.246000,0.020162,-0.002249,-0.065258,0.007040,0.006079
2.248000,0.020032,-0.002234,-0.064760,0.007006,0.006044
2.250000,0.019903,-0.002220,-0.064266,0.006973,0.006009
2.252000,0.019775,-0.002207,-0.063775,0.006939,0.005974
2.254000,0.019648,-0.002193,-0.063287,0.006906,0.005940
2.256000,0.019522,-0.002179,-0.062803,0.006873,0.005906
2.258000,0.019397,-0.002165,-0.062322,0.006839,0.005871
2.260000,0.019273,-0.002152,-0.061844,0.006806,0.005837
2.262000,0.019150,-0.002138,-0.061369,0.006773,0.005803
2.264000,0.019027,-0.002125,-0.060897,0.006740,0.005770
2.266000,0.018906,-0.002111,-0.060428,0.006707,0.005736
2.268000,0.018786,-0.002098,-0.059963,0.006674,0.005703
2.270000,0.018666,-0.002084,-0.059500,0.006641,0.005669
2.272000,0.018548,-0.002071,-0.059041,0.006608,0.005636
2.274000,0.018430,-0.002058,-0.058584,0.006575,0.005603
2.276000,0.018313,-0.002045,-0.058131,0.006543,0.005570
2.278000,0.018197,-0.002032,-0.057681,0.006510,0.005537
2.280000,0.018082,-0.002019,-0.057234,0.006478,0.005504
2.282000,0.017968,-0.002006,-0.056789,0.006445,0.005472
2.284000,0.017855,-0.001993,-0.056348,0.006413,0.005439
2.286000,0.017743,-0.001980,-0.055910,0.006381,0.005407
2.288000,0.017632,-0.001967,-0.055475,0.006348,0.005375
2.290000,0.017521,-0.001955,-0.055042,0.006316,0.005343
2.292000,0.017411,-0.001942,-0.054613,0.006284,0.005311
2.294000,0.017303,-0.001930,-0.054186,0.006252,0.005279
2.296000,0.017195,-0.001917,-0.053763,0.006220,0.005248
2.298000,0.017088,-0.001905,-0.053342,0.006189,0.005216
2.300000,0.016981,-0.001892,-0.052924,0.006157,0.005185
2.302000,0.016876,-0.001880,-0.052509,0.006125,0.005154
2.304000,0.016771,-0.001868,-0.052096,0.006094,0.005123
2.306000,0.016668,-0.001856,-0.051687,0.006062,0.005092
2.308000,0.016565,-0.001844,-0.051280,0.006031,0.005061
2.310000,0.016462,-0.001832,-0.050876,0.005999,0.005031
2.312000,0.016361,-0.001820,-0.050475,0.005968,0.005000
2.314000,0.016261,-0.001808,-0.050077,0.005937,0.004970
2.316000,0.016161,-0.001796,-0.049681,0.005906,0.004939
2.318000,0.016062,-0.001784,-0.049288,0.005875,0.004909
2.320000,0.015964,-0.001772,-0.048898,0.005844,0.004879
2.322000,0.015866,-0.001761,-0.048510,0.005813,0.004850
2.324000,0.015770,-0.001749,-0.048125,0.005783,0.004820
2.326000,0.015674,-0.001738,-0.047743,0.005752,0.004790
2.328000,0.015579,-0.001726,-0.047364,0.005722,0.004761
2.330000,0.015484,-0.001715,-0.046987,0.005691,0.004732
2.332000,0.015391,-0.001703,-0.046612,0.005661,0.004703
2.334000,0.015298,-0.001692,-0.046240,0.005631,0.004674
2.336000,0.015206,-0.001681,-0.045871,0.005600,0.004645
2.338000,0.015114,-0.001670,-0.045504,0.005570,0.004616
2.340000,0.015024,-0.001659,-0.045140,0.005540,0.004587
2.342000,0.014934,-0.001648,-0.044779,0.005511,0.004559
2.344000,0.014845,-0.001637,-0.044420,0.005481,0.004531
2.346000,0.014756,-0.001626,-0.044063,0.005451,0.004502
2.348000,0.014668,-0.001615,-0.043709,0.005422,0.004474
2.350000,0.014581,-0.001604,-0.043357,0.005392,0.004446
2.352000,0.014495,-0.001593,-0.043008,0.005363,0.004419
2.354000,0.014409,-0.001583,-0.042662,0.005333,0.004391
2.356000,0.014324,-0.001572,-0.042317,0.005304,0.004363
2.358000,0.014240,-0.001561,-0.041976,0.005275,0.004336
2.360000,0.014156,-0.001551,-0.041636,0.005246,0.004309
2.362000,0.014073,-0.001540,-0.041299,0.005217,0.004282
2.364000,0.013991,-0.001530,-0.040964,0.005189,0.004255
2.366000,0.013909,-0.001520,-0.040632,0.005160,0.004228
2.368000,0.013829,-0.001509,-0.040302,0.005131,0.004201
2.370000,0.013748,-0.001499,-0.039974,0.005103,0.004174
2.372000,0.013669,-0.001489,-0.039649,0.005074,0.004148
2.374000,0.013590,-0.001479,-0.039326,0.005046,0.004121
2.376000,0.013511,-0.001469,-0.039005,0.005018,0.004095
2.378000,0.013434,-0.001459,-0.038687,0.004990,0.004069
2.380000,0.013357,-0.001449,-0.038371,0.004962,0.004043
2.382000,0.013280,-0.001439,-0.038057,0.004934,0.004017
2.384000,0.013204,-0.001429,-0.037745,0.004906,0.003992
2.386000,0.013129,-0.001419,-0.037436,0.004879,0.003966
2.388000,0.013055,-0.001410,-0.037129,0.004851,0.003941
2.390000,0.012981,-0.001400,-0.036823,0.004824,0.003915
2.392000,0.012907,-0.001390,-0.036521,0.004796,0.003890
2.394000,0.012835,-0.001381,-0.036220,0.004769,0.003865
2.396000,0.012762,-0.001371,-0.035921,0.004742,0.003840
2.398000,0.012691,-0.001362,-0.035625,0.004715,0.003815
2.400000,0.012620,-0.001352,-0.035331,0.004688,0.003791
2.402000,0.012550,-0.001343,-0.035039,0.004661,0.003766
2.404000,0.012480,-0.001334,-0.034749,0.004634,0.003742
2.406000,0.012411,-0.001324,-0.034461,0.004608,0.003717
2.408000,0.012342,-0.001315,-0.034175,0.004581,0.003693
2.410000,0.012274,-0.001306,-0.033891,0.004555,0.003669
2.412000,0.012206,-0.001297,-0.033609,0.004528,0.003645
2.414000,0.012139,-0.001288,-0.033329,0.004502,0.003621
2.416000,0.012073,-0.001279,-0.033052,0.004476,0.003598
2.418000,0.012007,-0.001270,-0.032776,0.004450,0.003574
2.420000,0.011942,-0.001261,-0.032502,0.004424,0.003551
2.422000,0.011877,-0.001252,-0.032231,0.004398,0.003528
2.424000,0.011813,-0.001244,-0.031961,0.004372,0.003504
2.426000,0.011749,-0.001235,-0.031693,0.004347,0.003481
2.428000,0.011686,-0.001226,-0.031428,0.004321,0.003458
2.430000,0.011624,-0.001218,-0.031164,0.004296,0.003435
2.432000,0.011562,-0.001209,-0.030902,0.004271,0.003413
2.434000,0.011500,-0.001201,-0.030642,0.004246,0.003390
2.436000,0.011439,-0.001192,-0.030384,0.004220,0.003368
2.438000,0.011378,-0.001184,-0.030128,0.004196,0.003345
2.440000,0.011318,-0.001175,-0.029874,0.004171,0.003323
2.442000,0.011259,-0.001167,-0.029621,0.004146,0.003301
2.444000,0.011200,-0.001159,-0.029371,0.004121,0.003279
2.446000,0.011141,-0.001150,-0.029122,0.004097,0.003257
2.448000,0.011083,-0.001142,-0.028875,0.004072,0.003236
2.450000,0.011026,-0.001134,-0.028630,0.004048,0.003214
2.452000,0.010969,-0.001126,-0.028387,0.004024,0.003192
2.454000,0.010912,-0.001118,-0.028145,0.004000,0.003171
2.456000,0.010856,-0.001110,-0.027906,0.003976,0.003150
2.458000,0.010801,-0.001102,-0.027668,0.003952,0.003129
2.460000,0.010746,-0.001094,-0.027432,0.003928,0.003107
2.462000,0.010691,-0.001086,-0.027197,0.003904,0.003087
2.464000,0.010637,-0.001079,-0.026965,0.003881,0.003066
2.466000,0.010583,-0.001071,-0.026734,0.003857,0.003045
2.468000,0.010530,-0.001063,-0.026505,0.003834,0.003024
2.470000,0.010477,-0.001056,-0.026277,0.003810,0.003004
2.472000,0.010425,-0.001048,-0.026052,0.003787,0.002984
2.474000,0.010373,-0.001040,-0.025828,0.003764,0.002963
2.476000,0.010322,-0.001033,-0.025605,0.003741,0.002943
2.478000,0.010271,-0.001026,-0.025385,0.003718,0.002923
2.480000,0.010220,-0.001018,-0.025166,0.003696,0.002903
2.482000,0.010170,-0.001011,-0.024948,0.003673,0.002884
2.484000,0.010120,-0.001003,-0.024733,0.003650,0.002864
2.486000,0.010071,-0.000996,-0.024519,0.003628,0.002844
2.488000,0.010022,-0.000989,-0.024306,0.003606,0.002825
2.490000,0.009974,-0.000982,-0.024095,0.003583,0.002805
2.492000,0.009926,-0.000975,-0.023886,0.003561,0.002786
2.494000,0.009878,-0.000967,-0.023678,0.003539,0.002767
2.496000,0.009831,-0.000960,-0.023472,0.003517,0.002748
2.498000,0.009784,-0.000953,-0.023267,0.003495,0.002729
2.500000,0.009738,-0.000946,-0.023064,0.003474,0.002710
2.502000,0.009692,-0.000940,-0.022863,0.003452,0.002692
2.504000,0.009647,-0.000933,-0.022663,0.003431,0.002673
2.506000,0.009601,-0.000926,-0.022465,0.003409,0.002655
2.508000,0.009557,-0.000919,-0.022268,0.003388,0.002636
2.510000,0.009512,-0.000912,-0.022072,0.003367,0.002618
2.512000,0.009468,-0.000906,-0.021878,0.003345,0.002600
2.514000,0.009425,-0.000899,-0.021686,0.003324,0.002582
2.516000,0.009382,-0.000892,-0.021495,0.003304,0.002564
2.518000,0.009339,-0.000886,-0.021306,0.003283,0.002546
2.520000,0.009296,-0.000879,-0.021117,0.003262,0.002528
2.522000,0.009254,-0.000873,-0.020931,0.003241,0.002510
2.524000,0.009213,-0.000866,-0.020746,0.003221,0.002493
2.526000,0.009171,-0.000860,-0.020562,0.003201,0.002475
2.528000,0.009130,-0.000853,-0.020380,0.003180,0.002458
2.530000,0.009090,-0.000847,-0.020199,0.003160,0.002441
2.532000,0.009050,-0.000841,-0.020019,0.003140,0.002424
2.534000,0.009010,-0.000834,-0.019841,0.003120,0.002407
2.536000,0.008970,-0.000828,-0.019664,0.003100,0.002390
2.538000,0.008931,-0.000822,-0.019489,0.003080,0.002373
2.540000,0.008892,-0.000816,-0.019315,0.003060,0.002356
2.542000,0.008854,-0.000810,-0.019142,0.003041,0.002339
2.544000,0.008816,-0.000804,-0.018971,0.003021,0.002323
2.546000,0.008778,-0.000798,-0.018801,0.003002,0.002306
2.548000,0.008741,-0.000792,-0.018632,0.002983,0.002290
2.550000,0.008703,-0.000786,-0.018465,0.002963,0.002274
2.552000,0.008667,-0.000780,-0.018299,0.002944,0.002258
2.554000,0.008630,-0.000774,-0.018134,0.002925,0.002242
2.556000,0.008594,-0.000768,-0.017971,0.002906,0.002226
2.558000,0.008558,-0.000762,-0.017809,0.002888,0.002210
2.560000,0.008523,-0.000757,-0.017648,0.002869,0.002194
2.562000,0.008488,-0.000751,-0.017488,0.002850,0.002178
2.564000,0.008453,-0.000745,-0.017330,0.002832,0.002163
2.566000,0.008418,-0.000740,-0.017173,0.002813,0.002147
2.568000,0.008384,-0.000734,-0.017017,0.002795,0.002132
2.570000,0.008350,-0.000728,-0.016862,0.002777,0.002117
2.572000,0.008317,-0.000723,-0.016709,0.002758,0.002101
2.574000,0.008284,-0.000717,-0.016556,0.002740,0.002086
2.576000,0.008251,-0.000712,-0.016405,0.002722,0.002071
2.578000,0.008218,-0.000707,-0.016255,0.002705,0.002056
2.580000,0.008186,-0.000701,-0.016107,0.002687,0.002041
2.582000,0.008153,-0.000696,-0.015959,0.002669,0.002027
2.584000,0.008122,-0.000690,-0.015813,0.002651,0.002012
2.586000,0.008090,-0.000685,-0.015668,0.002634,0.001997
2.588000,0.008059,-0.000680,-0.015524,0.002617,0.001983
2.590000,0.008028,-0.000675,-0.015381,0.002599,0.001969
2.592000,0.007997,-0.000670,-0.015239,0.002582,0.001954
2.594000,0.007967,-0.000664,-0.015099,0.002565,0.001940
2.596000,0.007937,-0.000659,-0.014959,0.002548,0.001926
2.598000,0.007907,-0.000654,-0.014821,0.002531,0.001912
2.600000,0.007878,-0.000649,-0.014684,0.002514,0.001898
2.602000,0.007849,-0.000644,-0.014548,0.002497,0.001884
2.604000,0.007820,-0.000639,-0.014412,0.002481,0.001870
2.606000,0.007791,-0.000634,-0.014279,0.002464,0.001857
2.608000,0.007763,-0.000629,-0.014146,0.002448,0.001843
2.610000,0.007734,-0.000624,-0.014014,0.002431,0.001829
2.612000,0.007706,-0.000620,-0.013883,0.002415,0.001816
2.614000,0.007679,-0.000615,-0.013753,0.002399,0.001803
2.616000,0.007651,-0.000610,-0.013625,0.002382,0.001789
2.618000,0.007624,-0.000605,-0.013497,0.002366,0.001776
2.620000,0.007597,-0.000600,-0.013371,0.002350,0.001763
2.622000,0.007571,-0.000596,-0.013245,0.002335,0.001750
2.624000,0.007544,-0.000591,-0.013120,0.002319,0.001737
2.626000,0.007518,-0.000587,-0.012997,0.002303,0.001724
2.628000,0.007492,-0.000582,-0.012874,0.002287,0.001712
2.630000,0.007467,-0.000577,-0.012753,0.002272,0.001699
2.632000,0.007441,-0.000573,-0.012632,0.002257,0.001686
2.634000,0.007416,-0.000568,-0.012513,0.002241,0.001674
2.636000,0.007391,-0.000564,-0.012394,0.002226,0.001661
2.638000,0.007367,-0.000559,-0.012277,0.002211,0.001649
2.640000,0.007342,-0.000555,-0.012160,0.002196,0.001637
2.642000,0.007318,-0.000551,-0.012044,0.002181,0.001624
2.644000,0.007294,-0.000546,-0.011930,0.002166,0.001612
2.646000,0.007270,-0.000542,-0.011816,0.002151,0.001600
2.648000,0.007247,-0.000538,-0.011703,0.002136,0.001588
2.650000,0.007224,-0.000533,-0.011591,0.002121,0.001576
2.652000,0.007200,-0.000529,-0.011480,0.002107,0.001564
2.654000,0.007178,-0.000525,-0.011370,0.002092,0.001553
2.656000,0.007155,-0.000521,-0.011261,0.002078,0.001541
2.658000,0.007133,-0.000517,-0.011152,0.002064,0.001529
2.660000,0.007110,-0.000513,-0.011045,0.002049,0.001518
2.662000,0.007088,-0.000509,-0.010938,0.002035,0.001506
2.664000,0.007067,-0.000504,-0.010833,0.002021,0.001495
2.666000,0.007045,-0.000500,-0.010728,0.002007,0.001484
2.668000,0.007024,-0.000496,-0.010624,0.001993,0.001472
2.670000,0.007003,-0.000492,-0.010521,0.001979,0.001461
2.672000,0.006982,-0.000489,-0.010419,0.001965,0.001450
2.674000,0.006961,-0.000485,-0.010318,0.001952,0.001439
2.676000,0.006940,-0.000481,-0.010217,0.001938,0.001428
2.678000,0.006920,-0.000477,-0.010118,0.001925,0.001417
2.680000,0.006900,-0.000473,-0.010019,0.001911,0.001407
2.682000,0.006880,-0.000469,-0.009921,0.001898,0.001396
2.684000,0.006860,-0.000465,-0.009824,0.001884,0.001385
2.686000,0.006841,-0.000462,-0.009727,0.001871,0.001375
2.688000,0.006821,-0.000458,-0.009632,0.001858,0.001364
2.690000,0.006802,-0.000454,-0.009537,0.001845,0.001354
2.692000,0.006783,-0.000451,-0.009443,0.001832,0.001343
2.694000,0.006764,-0.000447,-0.009350,0.001819,0.001333
2.696000,0.006746,-0.000443,-0.009258,0.001806,0.001323
2.698000,0.006727,-0.000440,-0.009166,0.001794,0.001313
2.700000,0.006709,-0.000436,-0.009075,0.001781,0.001302
2.702000,0.006691,-0.000433,-0.008985,0.001768,0.001292
2.704000,0.006673,-0.000429,-0.008896,0.001756,0.001282
2.706000,0.006655,-0.000426,-0.008807,0.001743,0.001272
2.708000,0.006638,-0.000422,-0.008720,0.001731,0.001263
2.710000,0.006621,-0.000419,-0.008632,0.001719,0.001253
2.712000,0.006603,-0.000415,-0.008546,0.001706,0.001243
2.714000,0.006586,-0.000412,-0.008461,0.001694,0.001234
2.716000,0.006570,-0.000408,-0.008376,0.001682,0.001224
2.718000,0.006553,-0.000405,-0.008292,0.001670,0.001214
2.720000,0.006536,-0.000402,-0.008208,0.001658,0.001205
2.722000,0.006520,-0.000398,-0.008126,0.001646,0.001196
2.724000,0.006504,-0.000395,-0.008044,0.001634,0.001186
2.726000,0.006488,-0.000392,-0.007962,0.001623,0.001177
2.728000,0.006472,-0.000389,-0.007882,0.001611,0.001168
2.730000,0.006456,-0.000385,-0.007802,0.001599,0.001159
2.732000,0.006441,-0.000382,-0.007723,0.001588,0.001150
2.734000,0.006425,-0.000379,-0.007644,0.001576,0.001141
2.736000,0.006410,-0.000376,-0.007566,0.001565,0.001132
2.738000,0.006395,-0.000373,-0.007489,0.001554,0.001123
2.740000,0.006380,-0.000370,-0.007413,0.001543,0.001114
2.742000,0.006366,-0.000367,-0.007337,0.001531,0.001105
2.744000,0.006351,-0.000364,-0.007262,0.001520,0.001096
2.746000,0.006336,-0.000361,-0.007187,0.001509,0.001088
2.748000,0.006322,-0.000358,-0.007113,0.001498,0.001079
2.750000,0.006308,-0.000355,-0.007040,0.001487,0.001071
2.752000,0.006294,-0.000352,-0.006968,0.001476,0.001062
2.754000,0.006280,-0.000349,-0.006896,0.001466,0.001054
2.756000,0.006266,-0.000346,-0.006824,0.001455,0.001045
2.758000,0.006253,-0.000343,-0.006754,0.001444,0.001037
2.760000,0.006239,-0.000340,-0.006683,0.001434,0.001029
2.762000,0.006226,-0.000337,-0.006614,0.001423,0.001021
2.764000,0.006213,-0.000334,-0.006545,0.001413,0.001013
2.766000,0.006200,-0.000332,-0.006477,0.001403,0.001004
2.768000,0.006187,-0.000329,-0.006409,0.001392,0.000996
2.770000,0.006174,-0.000326,-0.006342,0.001382,0.000989
2.772000,0.006162,-0.000323,-0.006276,0.001372,0.000981
2.774000,0.006149,-0.000320,-0.006210,0.001362,0.000973
2.776000,0.006137,-0.000318,-0.006144,0.001352,0.000965
2.778000,0.006125,-0.000315,-0.006080,0.001342,0.000957
2.780000,0.006113,-0.000312,-0.006015,0.001332,0.000950
2.782000,0.006101,-0.000310,-0.005952,0.001322,0.000942
2.784000,0.006089,-0.000307,-0.005889,0.001312,0.000934
2.786000,0.006077,-0.000304,-0.005826,0.001302,0.000927
2.788000,0.006065,-0.000302,-0.005764,0.001293,0.000919
2.790000,0.006054,-0.000299,-0.005703,0.001283,0.000912
2.792000,0.006043,-0.000297,-0.005642,0.001274,0.000905
2.794000,0.006031,-0.000294,-0.005582,0.001264,0.000897
2.796000,0.006020,-0.000292,-0.005522,0.001255,0.000890
2.798000,0.006009,-0.000289,-0.005463,0.001245,0.000883
2.800000,0.005998,-0.000287,-0.005404,0.001236,0.000876
2.802000,0.005988,-0.000284,-0.005346,0.001227,0.000868
2.804000,0.005977,-0.000282,-0.005288,0.001217,0.000861
2.806000,0.005967,-0.000279,-0.005231,0.001208,0.000854
2.808000,0.005956,-0.000277,-0.005174,0.001199,0.000847
2.810000,0.005946,-0.000275,-0.005118,0.001190,0.000840
2.812000,0.005936,-0.000272,-0.005063,0.001181,0.000834
2.814000,0.005926,-0.000270,-0.005008,0.001172,0.000827
2.816000,0.005916,-0.000268,-0.004953,0.001164,0.000820
2.818000,0.005906,-0.000265,-0.004899,0.001155,0.000813
2.820000,0.005896,-0.000263,-0.004845,0.001146,0.000807
2.822000,0.005886,-0.000261,-0.004792,0.001137,0.000800
2.824000,0.005877,-0.000258,-0.004739,0.001129,0.000793
2.826000,0.005867,-0.000256,-0.004687,0.001120,0.000787
2.828000,0.005858,-0.000254,-0.004635,0.001112,0.000780
2.830000,0.005849,-0.000252,-0.004584,0.001103,0.000774
2.832000,0.005840,-0.000249,-0.004533,0.001095,0.000768
2.834000,0.005831,-0.000247,-0.004483,0.001087,0.000761
2.836000,0.005822,-0.000245,-0.004433,0.001078,0.000755
2.838000,0.005813,-0.000243,-0.004384,0.001070,0.000749
2.840000,0.005804,-0.000241,-0.004335,0.001062,0.000743
2.842000,0.005796,-0.000239,-0.004286,0.001054,0.000736
2.844000,0.005787,-0.000237,-0.004238,0.001046,0.000730
2.846000,0.005779,-0.000235,-0.004191,0.001038,0.000724
2.848000,0.005770,-0.000232,-0.004144,0.001030,0.000718
2.850000,0.005762,-0.000230,-0.004097,0.001022,0.000712
2.852000,0.005754,-0.000228,-0.004050,0.001014,0.000706
2.854000,0.005746,-0.000226,-0.004005,0.001006,0.000700
2.856000,0.005738,-0.000224,-0.003959,0.000998,0.000694
2.858000,0.005730,-0.000222,-0.003914,0.000991,0.000689
2.860000,0.005722,-0.000220,-0.003869,0.000983,0.000683
2.862000,0.005715,-0.000218,-0.003825,0.000975,0.000677
2.864000,0.005707,-0.000216,-0.003781,0.000968,0.000671
2.866000,0.005699,-0.000215,-0.003738,0.000960,0.000666
2.868000,0.005692,-0.000213,-0.003695,0.000953,0.000660
2.870000,0.005685,-0.000211,-0.003652,0.000946,0.000655
2.872000,0.005677,-0.000209,-0.003610,0.000938,0.000649
2.874000,0.005670,-0.000207,-0.003569,0.000931,0.000644
2.876000,0.005663,-0.000205,-0.003527,0.000924,0.000638
2.878000,0.005656,-0.000203,-0.003486,0.000917,0.000633
2.880000,0.005649,-0.000201,-0.003445,0.000909,0.000627
2.882000,0.005642,-0.000200,-0.003405,0.000902,0.000622
2.884000,0.005636,-0.000198,-0.003365,0.000895,0.000617
2.886000,0.005629,-0.000196,-0.003326,0.000888,0.000612
2.888000,0.005622,-0.000194,-0.003287,0.000881,0.000606
2.890000,0.005616,-0.000193,-0.003248,0.000874,0.000601
2.892000,0.005609,-0.000191,-0.003210,0.000867,0.000596
2.894000,0.005603,-0.000189,-0.003172,0.000861,0.000591
2.896000,0.005597,-0.000187,-0.003134,0.000854,0.000586
2.898000,0.005590,-0.000186,-0.003097,0.000847,0.000581
2.900000,0.005584,-0.000184,-0.003060,0.000841,0.000576
2.902000,0.005578,-0.000182,-0.003023,0.000834,0.000571
2.904000,0.005572,-0.000181,-0.002987,0.000827,0.000566
2.906000,0.005566,-0.000179,-0.002951,0.000821,0.000561
2.908000,0.005560,-0.000177,-0.002915,0.000814,0.000556
2.910000,0.005555,-0.000176,-0.002880,0.000808,0.000552
2.912000,0.005549,-0.000174,-0.002845,0.000801,0.000547
2.914000,0.005543,-0.000173,-0.002811,0.000795,0.000542
2.916000,0.005538,-0.000171,-0.002776,0.000789,0.000537
2.918000,0.005532,-0.000169,-0.002743,0.000782,0.000533
2.920000,0.005527,-0.000168,-0.002709,0.000776,0.000528
2.922000,0.005521,-0.000166,-0.002676,0.000770,0.000524
2.924000,0.005516,-0.000165,-0.002643,0.000764,0.000519
2.926000,0.005511,-0.000163,-0.002610,0.000758,0.000515
2.928000,0.005505,-0.000162,-0.002578,0.000752,0.000510
2.930000,0.005500,-0.000160,-0.002546,0.000746,0.000506
2.932000,0.005495,-0.000159,-0.002514,0.000740,0.000501
2.934000,0.005490,-0.000157,-0.002483,0.000734,0.000497
2.936000,0.005485,-0.000156,-0.002452,0.000728,0.000492
2.938000,0.005480,-0.000154,-0.002421,0.000722,0.000488
2.940000,0.005476,-0.000153,-0.002391,0.000716,0.000484
2.942000,0.005471,-0.000151,-0.002361,0.000710,0.000480
2.944000,0.005466,-0.000150,-0.002331,0.000705,0.000475
2.946000,0.005462,-0.000149,-0.002301,0.000699,0.000471
2.948000,0.005457,-0.000147,-0.002272,0.000693,0.000467
2.950000,0.005452,-0.000146,-0.002243,0.000688,0.000463
2.952000,0.005448,-0.000145,-0.002214,0.000682,0.000459
2.954000,0.005444,-0.000143,-0.002186,0.000677,0.000455
2.956000,0.005439,-0.000142,-0.002158,0.000671,0.000451
2.958000,0.005435,-0.000140,-0.002130,0.000666,0.000447
2.960000,0.005431,-0.000139,-0.002102,0.000660,0.000443
2.962000,0.005427,-0.000138,-0.002075,0.000655,0.000439
2.964000,0.005422,-0.000137,-0.002048,0.000650,0.000435
2.966000,0.005418,-0.000135,-0.002021,0.000644,0.000431
2.968000,0.005414,-0.000134,-0.001995,0.000639,0.000427
2.970000,0.005410,-0.000133,-0.001969,0.000634,0.000424
