t,theta,alpha,theta_dot,alpha_dot,voltage
0.120000,-1.327462,-2.026921,-10.213175,6.224927,0.504277
0.122000,-1.347699,-2.014735,-10.025604,5.961231,0.584705
0.124000,-1.367565,-2.003076,-9.841605,5.698661,0.664128
0.126000,-1.387066,-1.991940,-9.660873,5.437088,0.742550
0.128000,-1.406209,-1.981327,-9.483109,5.176390,0.819972
0.130000,-1.424999,-1.971235,-9.308020,4.916454,0.896395
0.132000,-1.443441,-1.961662,-9.135321,4.657173,0.971818
0.134000,-1.461540,-1.952606,-8.964734,4.398446,1.046238
0.136000,-1.479300,-1.944068,-8.795984,4.140178,1.119653
0.138000,-1.496724,-1.936046,-8.628805,3.882278,1.192056
0.140000,-1.513815,-1.928539,-8.462934,3.624659,1.263441
0.142000,-1.530575,-1.921547,-8.298113,3.367238,1.333800
0.144000,-1.547007,-1.915070,-8.134088,3.109932,1.403123
0.146000,-1.563111,-1.909108,-7.970612,2.852664,1.471398
0.148000,-1.578888,-1.903660,-7.807439,2.595356,1.538613
0.150000,-1.593885,-1.898869,-7.190658,2.196059,10.000000
0.152000,-1.607655,-1.894874,-6.580112,1.799383,10.000000
0.154000,-1.620209,-1.891670,-5.974903,1.404798,10.000000
0.156000,-1.631557,-1.889254,-5.374159,1.011789,10.000000
0.158000,-1.641708,-1.887623,-4.777038,0.619850,10.000000
0.160000,-1.650667,-1.886774,-4.182713,0.228478,10.000000
0.162000,-1.658440,-1.886709,-3.590371,-0.162823,10.000000
0.164000,-1.665030,-1.887426,-2.999206,-0.554553,10.000000
0.166000,-1.670437,-1.888927,-2.408411,-0.947211,10.000000
0.168000,-1.674663,-1.891216,-1.817176,-1.341307,10.000000
0.170000,-1.677705,-1.894294,-1.224677,-1.737358,10.000000
0.172000,-1.679560,-1.898167,-0.630076,-2.135894,10.000000
0.174000,-1.680242,-1.902834,-0.051031,-2.531702,9.657953
0.176000,-1.679825,-1.908276,0.469098,-2.911220,8.503272
0.178000,-1.678419,-1.914463,0.936836,-3.276167,7.460927
0.180000,-1.676125,-1.921367,1.357957,-3.628020,6.518424
0.182000,-1.673031,-1.928962,1.737573,-3.968052,5.664713
0.184000,-1.669214,-1.937227,2.080219,-4.297363,4.890008
0.186000,-1.664745,-1.946140,2.389920,-4.616905,4.185631
0.188000,-1.659686,-1.955684,2.670248,-4.927506,3.543885
0.190000,-1.654092,-1.965841,2.924377,-5.229886,2.957934
0.192000,-1.648014,-1.976595,3.155127,-5.524669,2.421707
0.194000,-1.641495,-1.987932,3.365004,-5.812401,1.929814
0.196000,-1.634575,-1.999837,3.556229,-6.093554,1.477467
0.198000,-1.627289,-2.012298,3.730775,-6.368536,1.060416
0.200000,-1.619669,-2.025304,3.890389,-6.637698,0.674895
0.202000,-1.611743,-2.038843,4.036615,-6.901342,0.317568
0.204000,-1.603537,-2.052903,4.170817,-7.159718,-0.014514
0.206000,-1.595074,-2.067475,4.294193,-7.413038,-0.323948
0.208000,-1.586373,-2.082549,4.407794,-7.661467,-0.613019
0.210000,-1.577454,-2.098115,4.512534,-7.905134,-0.883723
0.212000,-1.568333,-2.114164,4.609206,-8.144132,-1.137799
0.214000,-1.558840,-2.130780,4.886531,-8.472957,1.579772
0.216000,-1.548776,-2.148062,5.179180,-8.810762,1.614585
0.218000,-1.538111,-2.166030,5.488392,-9.158513,1.651863
0.220000,-1.526810,-2.184704,5.815538,-9.517301,1.691792
0.222000,-1.514835,-2.204108,6.162139,-9.888354,1.734577
0.224000,-1.502146,-2.224267,6.529887,-10.273063,1.780445
0.226000,-1.488699,-2.245211,6.920675,-10.673008,1.829645
0.228000,-1.474445,-2.266972,7.336624,-11.089988,1.882457
0.230000,-1.459333,-2.289585,7.780121,-11.526057,1.939189
0.232000,-1.443303,-2.313091,8.253864,-11.983572,2.000189
0.234000,-1.426293,-2.337536,8.760907,-12.465244,2.065843
0.236000,-1.408233,-2.362971,9.304726,-12.974200,2.136585
0.238000,-1.389045,-2.389455,9.889279,-13.514060,2.212906
0.240000,-1.368644,-2.417053,10.519094,-14.089023,2.295357
0.242000,-1.346933,-2.445840,11.199352,-14.703970,2.384566
0.244000,-1.323806,-2.475901,11.935984,-15.364581,2.481246
0.246000,-1.299143,-2.507335,12.735774,-16.077457,2.586213
0.248000,-1.272812,-2.540254,13.606443,-16.850247,2.700399
0.250000,-1.244660,-2.574786,14.556701,-17.691748,2.824879
0.252000,-1.214520,-2.611077,15.596208,-18.611938,2.960890
0.254000,-1.182203,-2.649298,16.735350,-19.621847,3.109864
0.256000,-1.147499,-2.689638,17.984668,-20.733109,3.273455
0.258000,-1.110176,-2.732312,19.353629,-21.956897,3.453573
0.260000,-1.069990,-2.777555,20.848270,-23.301752,3.652410
0.262000,-1.026689,-2.825612,22.466988,-24.769566,3.872453
0.264000,-0.980057,-2.876702,24.172780,-26.329696,4.000000
0.266000,-0.929989,-2.930948,25.890849,-27.915003,4.000000
0.268000,-0.876545,-2.988323,27.529625,-29.440287,4.000000
0.270000,-0.820009,-3.048588,28.959749,-30.782347,4.000000
0.272000,-0.760945,-3.111234,30.032505,-31.797645,4.000000
0.274000,-0.700202,3.107707,30.622961,-32.365072,4.000000
0.276000,-0.638811,3.042824,30.680003,-32.435940,4.000000
0.278000,-0.577810,2.978266,30.247313,-32.054734,4.000000
0.280000,-0.518073,2.914832,29.438369,-31.333553,4.000000
0.282000,-0.460217,2.853071,28.388103,-30.403506,4.000000
0.284000,-0.404602,2.793282,27.214642,-29.377002,4.000000
0.286000,-0.351383,2.735574,26.003886,-28.333351,4.000000
0.288000,-0.300574,2.679927,24.810600,-27.320828,4.000000
0.290000,-0.252108,2.626252,23.665969,-26.364832,4.000000
0.292000,-0.205868,2.574423,22.585511,-25.476035,4.000000
0.294000,-0.161719,2.524302,21.575156,-24.656487,4.000000
0.296000,-0.119520,2.475753,20.635345,-23.903597,4.000000
0.298000,-0.079132,2.428646,19.763575,-23.212540,4.000000
0.300000,-0.040423,2.382865,18.955919,-22.577642,4.000000
0.302000,-0.003269,2.338302,18.207905,-21.993121,4.000000
0.304000,0.032446,2.294863,17.514992,-21.453468,4.000000
0.306000,0.066825,2.252462,16.872824,-20.953619,4.000000
0.308000,0.099968,2.211025,16.277356,-20.489012,4.000000
0.310000,0.131963,2.170485,15.724897,-20.055584,4.000000
0.312000,0.162894,2.130784,15.212115,-19.649736,4.000000
0.314000,0.192836,2.091870,14.736026,-19.268291,4.000000
0.316000,0.221861,2.053696,14.293966,-18.908444,4.000000
0.318000,0.250033,2.016223,13.883563,-18.567717,4.000000
0.320000,0.277415,1.979414,13.502708,-18.243914,4.000000
0.322000,0.304063,1.943238,13.149529,-17.935084,4.000000
0.324000,0.330030,1.907665,12.822361,-17.639487,4.000000
0.326000,0.355368,1.872672,12.519730,-17.355561,4.000000
0.328000,0.380125,1.838236,12.240327,-17.081902,4.000000
0.330000,0.404344,1.804338,11.982993,-16.817238,4.000000
0.332000,0.428071,1.770962,11.746704,-16.560408,4.000000
0.334000,0.451345,1.738092,11.530553,-16.310351,4.000000
0.336000,0.474206,1.705717,11.333745,-16.066087,4.000000
0.338000,0.496692,1.673824,11.155582,-15.826707,4.000000
0.340000,0.518840,1.642407,10.995455,-15.591358,4.000000
0.342000,0.540685,1.611457,10.852834,-15.359239,4.000000
0.344000,0.562263,1.580968,10.727266,-15.129592,4.000000
0.346000,0.583606,1.550937,10.618364,-14.901690,4.000000
0.348000,0.604349,1.521350,10.127616,-14.688182,-4.000000
0.350000,0.624126,1.492177,9.651874,-14.486651,-4.000000
0.352000,0.642966,1.463395,9.189799,-14.296638,-4.000000
0.354000,0.660894,1.434983,8.740137,-14.117758,-4.000000
0.356000,0.677934,1.406917,8.301711,-13.949702,-4.000000
0.358000,0.694107,1.379177,7.873410,-13.792222,-4.000000
0.360000,0.709433,1.351741,7.454177,-13.645135,-4.000000
0.362000,0.723929,1.324589,7.043002,-13.508310,-4.000000
0.364000,0.737610,1.297701,6.638918,-13.381674,-4.000000
0.366000,0.750489,1.271056,6.240986,-13.265204,-4.000000
0.368000,0.762578,1.244634,5.848296,-13.158927,-4.000000
0.370000,0.773885,1.218413,5.459954,-13.062921,-4.000000
0.372000,0.784420,1.192375,5.075081,-12.977315,-4.000000
0.374000,0.794187,1.166497,4.692802,-12.902286,-4.000000
0.376000,0.803192,1.140759,4.312242,-12.838065,-4.000000
0.378000,0.811437,1.115137,3.932520,-12.784937,-4.000000
0.380000,0.818922,1.089611,3.552739,-12.743243,-4.000000
0.382000,0.825647,1.064157,3.171982,-12.713388,-4.000000
0.384000,0.831609,1.038749,2.789306,-12.695839,-4.000000
0.386000,0.836802,1.013365,2.403728,-12.691136,-4.000000
0.388000,0.841221,0.987976,2.014220,-12.699895,-4.000000
0.390000,0.844856,0.962556,1.619700,-12.722820,-4.000000
0.392000,0.847696,0.937075,1.219018,-12.760708,-4.000000
0.394000,0.849727,0.911502,0.810945,-12.814463,-4.000000
0.396000,0.850934,0.885806,0.394161,-12.885109,-4.000000
0.398000,0.851297,0.859950,-0.032763,-12.973803,-4.000000
0.400000,0.850795,0.833897,-0.471382,-13.081852,-4.000000
0.402000,0.849402,0.807608,-0.923395,-13.210739,-4.000000
0.404000,0.847091,0.781039,-1.390668,-13.362140,-4.000000
0.406000,0.843828,0.754144,-1.875262,-13.537954,-4.000000
0.408000,0.839577,0.726870,-2.379455,-13.740332,-4.000000
0.410000,0.834296,0.699163,-2.905777,-13.971713,-4.000000
0.412000,0.827937,0.670962,-3.457036,-14.234859,-4.000000
0.414000,0.820449,0.642200,-4.036355,-14.532897,-4.000000
0.416000,0.811771,0.612805,-4.647197,-14.869354,-4.000000
0.418000,0.801836,0.582695,-5.293386,-15.248190,-4.000000
0.420000,0.790571,0.551781,-5.979108,-15.673821,-4.000000
0.422000,0.777891,0.519965,-6.708883,-16.151104,-4.000000
0.424000,0.763703,0.487138,-7.487470,-16.685278,-4.000000
0.426000,0.747905,0.453182,-8.319683,-17.281803,-4.000000
0.428000,0.730385,0.417966,-9.210039,-17.946054,-4.000000
0.430000,0.711024,0.381350,-10.162156,-18.682754,-4.000000
0.432000,0.689694,0.343185,-11.177754,-19.495027,-4.000000
0.434000,0.666271,0.303319,-12.255128,-20.382892,-4.000000
0.436000,0.643105,0.263875,-10.874751,-19.028177,10.000000
0.438000,0.622911,0.227335,-9.286345,-17.480914,10.000000
0.440000,0.606083,0.194066,-7.513861,-15.761322,10.000000
0.442000,0.592957,0.164385,-5.590275,-13.899110,10.000000
0.444000,0.583798,0.138542,-3.552769,-11.928800,10.000000
0.446000,0.578797,0.116719,-1.437667,-9.884670,10.000000
0.448000,0.578078,0.099032,0.723470,-7.796753,10.000000
0.450000,0.581705,0.085545,2.905910,-5.688639,10.000000
0.452000,0.589704,0.076280,5.091986,-3.577082,10.000000
0.454000,0.602068,0.071232,7.269987,-1.472969,10.000000
0.456000,0.618773,0.070378,9.432272,0.616919,10.000000
0.458000,0.639782,0.073687,11.573073,2.687826,10.000000
0.460000,0.664606,0.080692,13.246964,4.314020,7.970839
0.462000,0.691839,0.090054,13.984615,5.047138,3.743771
0.464000,0.720067,0.100426,14.243220,5.325474,1.553555
0.466000,0.748567,0.111124,14.257009,5.373385,0.404958
0.468000,0.776968,0.121800,14.145556,5.305228,-0.211349
0.470000,0.805082,0.132283,13.969971,5.179294,-0.554772
0.472000,0.832812,0.142485,13.761608,5.025373,-0.757390
0.474000,0.860108,0.152367,13.536668,4.858750,-0.886621
0.476000,0.886947,0.161911,13.303592,4.687304,-0.977022
0.478000,0.913316,0.171112,13.066833,4.515107,-1.046394
0.480000,0.939210,0.179969,12.828775,4.344267,-1.103948
0.482000,0.964627,0.188487,12.590723,4.175869,-1.154470
0.484000,0.989570,0.196672,12.353410,4.010462,-1.200449
0.486000,1.014039,0.204529,12.117268,3.848313,-1.243178
0.488000,1.038037,0.212065,11.882566,3.689542,-1.283321
0.490000,1.061568,0.219287,11.649483,3.534187,-1.321217
0.492000,1.084634,0.226202,11.418148,3.382249,-1.357030
0.494000,1.107240,0.232816,11.188663,3.233703,-1.390841
0.496000,1.129388,0.239137,10.961114,3.088517,-1.422685
0.498000,1.151084,0.245171,10.735575,2.946651,-1.452579
0.500000,1.172330,0.250924,10.512114,2.808066,-1.480534
0.502000,1.193132,0.256403,10.290792,2.672719,-1.506561
0.504000,1.213493,0.261616,10.071668,2.540572,-1.530674
0.506000,1.233419,0.266567,9.854797,2.411584,-1.552891
0.508000,1.252913,0.271263,9.640228,2.285715,-1.573238
0.510000,1.271980,0.275711,9.428010,2.162927,-1.591745
0.512000,1.290625,0.279916,9.218186,2.043183,-1.608447
0.514000,1.308854,0.283884,9.010797,1.926444,-1.623383
0.516000,1.326669,0.287623,8.805880,1.812675,-1.636598
0.518000,1.344078,0.291136,8.603470,1.701838,-1.648141
0.520000,1.361084,0.294431,8.403595,1.593896,-1.658062
0.522000,1.377694,0.297514,8.206285,1.488812,-1.666416
0.524000,1.393911,0.300388,8.011562,1.386551,-1.673259
0.526000,1.409741,0.303061,7.819448,1.287075,-1.678650
0.528000,1.425190,0.305538,7.629959,1.190346,-1.682648
0.530000,1.440263,0.307824,7.443109,1.096326,-1.685315
0.532000,1.454964,0.309925,7.258911,1.004979,-1.686711
0.534000,1.469300,0.311846,7.077371,0.916265,-1.686898
0.536000,1.483276,0.313592,6.898494,0.830146,-1.685939
0.538000,1.496896,0.315168,6.722283,0.746582,-1.683894
0.540000,1.510167,0.316580,6.548736,0.665533,-1.680825
0.542000,1.523093,0.317832,6.377850,0.586958,-1.676792
0.544000,1.535680,0.318930,6.209619,0.510818,-1.671855
0.546000,1.547934,0.319878,6.044033,0.437070,-1.666070
0.548000,1.559858,0.320680,5.881082,0.365674,-1.659496
0.550000,1.571460,0.321342,5.720752,0.296586,-1.652186
0.552000,1.582744,0.321868,5.563028,0.229764,-1.644195
0.554000,1.593714,0.322263,5.407890,0.165165,-1.635575
0.556000,1.604377,0.322531,5.255321,0.102746,-1.626375
0.558000,1.614738,0.322676,5.105297,0.042463,-1.616644
0.560000,1.624801,0.322703,4.957796,-0.015728,-1.606427
0.562000,1.634571,0.322615,4.812793,-0.071869,-1.595769
0.564000,1.644054,0.322417,4.670262,-0.126007,-1.584712
0.566000,1.653255,0.322113,4.530174,-0.178184,-1.573295
0.568000,1.662177,0.321706,4.392502,-0.228446,-1.561558
0.570000,1.670827,0.321201,4.257214,-0.276835,-1.549535
0.572000,1.679208,0.320601,4.124280,-0.323397,-1.537261
0.574000,1.687326,0.319909,3.993668,-0.368176,-1.524768
0.576000,1.695185,0.319130,3.865346,-0.411214,-1.512086
0.578000,1.702790,0.318266,3.739280,-0.452557,-1.499243
0.580000,1.710145,0.317321,3.615435,-0.492246,-1.486265
0.582000,1.717254,0.316299,3.493779,-0.530326,-1.473177
0.584000,1.724122,0.315202,3.374275,-0.566839,-1.460001
0.586000,1.730753,0.314033,3.256890,-0.601826,-1.446759
0.588000,1.737152,0.312796,3.141587,-0.635330,-1.433470
0.590000,1.743321,0.311493,3.028332,-0.667392,-1.420152
0.592000,1.749267,0.310128,2.917089,-0.698053,-1.406822
0.594000,1.754992,0.308703,2.807822,-0.727353,-1.393494
0.596000,1.760500,0.307220,2.700498,-0.755331,-1.380182
0.598000,1.765796,0.305683,2.595079,-0.782026,-1.366899
0.600000,1.770883,0.304094,2.491532,-0.807476,-1.353656
0.602000,1.775764,0.302455,2.389822,-0.831720,-1.340463
0.604000,1.780444,0.300768,2.289915,-0.854794,-1.327330
0.606000,1.784926,0.299037,2.191776,-0.876734,-1.314264
0.608000,1.789213,0.297263,2.095372,-0.897576,-1.301273
0.610000,1.793309,0.295448,2.000670,-0.917354,-1.288364
0.612000,1.797217,0.293595,1.907637,-0.936103,-1.275541
0.614000,1.800941,0.291705,1.816241,-0.953855,-1.262811
0.616000,1.804484,0.289781,1.726450,-0.970643,-1.250177
0.618000,1.807849,0.287824,1.638234,-0.986498,-1.237642
0.620000,1.811039,0.285836,1.551560,-1.001452,-1.225210
0.622000,1.814057,0.283819,1.466400,-1.015535,-1.212884
0.624000,1.816906,0.281775,1.382724,-1.028775,-1.200664
0.626000,1.819589,0.279705,1.300503,-1.041202,-1.188554
0.628000,1.822110,0.277611,1.219709,-1.052844,-1.176554
0.630000,1.824470,0.275495,1.140313,-1.063726,-1.164665
0.632000,1.826673,0.273358,1.062289,-1.073876,-1.152888
0.634000,1.828721,0.271201,0.985611,-1.083320,-1.141222
0.636000,1.830617,0.269025,0.910251,-1.092081,-1.129669
0.638000,1.832363,0.266833,0.836186,-1.100185,-1.118227
0.640000,1.833963,0.264626,0.763390,-1.107654,-1.106896
0.642000,1.835418,0.262404,0.691839,-1.114512,-1.095675
0.644000,1.836732,0.260169,0.621509,-1.120779,-1.084565
0.646000,1.837906,0.257922,0.552378,-1.126479,-1.073563
0.648000,1.838943,0.255664,0.484423,-1.131630,-1.062668
0.650000,1.839845,0.253396,0.417622,-1.136254,-1.051881
0.652000,1.840615,0.251120,0.351954,-1.140370,-1.041198
0.654000,1.841254,0.248835,0.287398,-1.143996,-1.030620
0.656000,1.841766,0.246545,0.223934,-1.147150,-1.020144
0.658000,1.842151,0.244248,0.161542,-1.149852,-1.009770
0.660000,1.842413,0.241946,0.100202,-1.152116,-0.999495
0.662000,1.842553,0.239640,0.039896,-1.153960,-0.989319
0.664000,1.842574,0.237331,-0.019393,-1.155400,-0.979239
0.666000,1.842477,0.235019,-0.077685,-1.156452,-0.969255
0.668000,1.842264,0.232706,-0.134997,-1.157129,-0.959364
0.670000,1.841938,0.230392,-0.191344,-1.157447,-0.949565
0.672000,1.841500,0.228077,-0.246745,-1.157419,-0.939857
0.674000,1.840953,0.225763,-0.301214,-1.157060,-0.930239
0.676000,1.840297,0.223450,-0.354768,-1.156381,-0.920707
0.678000,1.839535,0.221138,-0.407421,-1.155395,-0.911262
0.680000,1.838668,0.218829,-0.459189,-1.154115,-0.901902
0.682000,1.837699,0.216522,-0.510086,-1.152553,-0.892625
0.684000,1.836629,0.214219,-0.560126,-1.150719,-0.883429
0.686000,1.835460,0.211920,-0.609322,-1.148624,-0.874314
0.688000,1.834193,0.209626,-0.657689,-1.146280,-0.865279
0.690000,1.832830,0.207336,-0.705239,-1.143696,-0.856321
0.692000,1.831373,0.205051,-0.751985,-1.140882,-0.847439
0.694000,1.829823,0.202773,-0.797940,-1.137847,-0.838633
0.696000,1.828182,0.200501,-0.843115,-1.134602,-0.829900
0.698000,1.826452,0.198235,-0.887522,-1.131153,-0.821241
0.700000,1.824633,0.195977,-0.931174,-1.127511,-0.812653
0.702000,1.822728,0.193726,-0.974080,-1.123684,-0.804136
0.704000,1.820738,0.191483,-1.016253,-1.119679,-0.795688
0.706000,1.818664,0.189248,-1.057703,-1.115503,-0.787308
0.708000,1.816508,0.187021,-1.098440,-1.111166,-0.778996
0.710000,1.814271,0.184804,-1.138475,-1.106672,-0.770750
0.712000,1.811955,0.182595,-1.177818,-1.102031,-0.762570
0.714000,1.809561,0.180396,-1.216479,-1.097247,-0.754454
0.716000,1.807090,0.178207,-1.254466,-1.092328,-0.746402
0.718000,1.804544,0.176027,-1.291791,-1.087280,-0.738413
0.720000,1.801924,0.173858,-1.328461,-1.082108,-0.730485
0.722000,1.799231,0.171700,-1.364486,-1.076819,-0.722619
0.724000,1.796467,0.169552,-1.399874,-1.071418,-0.714813
0.726000,1.793633,0.167414,-1.434635,-1.065911,-0.707067
0.728000,1.790730,0.165288,-1.468777,-1.060302,-0.699379
0.730000,1.787759,0.163174,-1.502307,-1.054597,-0.691750
0.732000,1.784721,0.161071,-1.535234,-1.048800,-0.684178
0.734000,1.781619,0.158979,-1.567567,-1.042917,-0.676663
0.736000,1.778452,0.156900,-1.599312,-1.036951,-0.669205
0.738000,1.775222,0.154832,-1.630478,-1.030908,-0.661802
0.740000,1.771931,0.152776,-1.661071,-1.024791,-0.654455
0.742000,1.768579,0.150733,-1.691101,-1.018603,-0.647162
0.744000,1.765167,0.148703,-1.720572,-1.012351,-0.639923
0.746000,1.761697,0.146684,-1.749494,-1.006036,-0.632738
0.748000,1.758170,0.144679,-1.777872,-0.999663,-0.625606
0.750000,1.754587,0.142686,-1.805713,-0.993235,-0.618526
0.752000,1.750948,0.140706,-1.833025,-0.986755,-0.611499
0.754000,1.747256,0.138740,-1.859814,-0.980227,-0.604524
0.756000,1.743510,0.136786,-1.886087,-0.973655,-0.597600
0.758000,1.739712,0.134846,-1.911849,-0.967040,-0.590726
0.760000,1.735863,0.132918,-1.937108,-0.960386,-0.583904
0.762000,1.731964,0.131004,-1.961869,-0.953697,-0.577132
0.764000,1.728017,0.129104,-1.986138,-0.946973,-0.570409
0.766000,1.724021,0.127217,-2.009922,-0.940219,-0.563736
0.768000,1.719978,0.125344,-2.033227,-0.933437,-0.557112
0.770000,1.715889,0.123484,-2.056058,-0.926629,-0.550538
0.772000,1.711754,0.121638,-2.078421,-0.919798,-0.544011
0.774000,1.707576,0.119805,-2.100322,-0.912946,-0.537533
0.776000,1.703354,0.117986,-2.121767,-0.906075,-0.531104
0.778000,1.699089,0.116181,-2.142760,-0.899187,-0.524721
0.780000,1.694783,0.114390,-2.163308,-0.892285,-0.518387
0.782000,1.690437,0.112612,-2.183416,-0.885370,-0.512099
0.784000,1.686050,0.110849,-2.203088,-0.878445,-0.505859
0.786000,1.681625,0.109099,-2.222332,-0.871511,-0.499665
0.788000,1.677162,0.107363,-2.241150,-0.864570,-0.493518
0.790000,1.672661,0.105641,-2.259550,-0.857624,-0.487417
0.792000,1.668124,0.103933,-2.277535,-0.850674,-0.481362
0.794000,1.663552,0.102239,-2.295111,-0.843723,-0.475353
0.796000,1.658945,0.100559,-2.312282,-0.836771,-0.469390
0.798000,1.654303,0.098892,-2.329054,-0.829820,-0.463472
0.800000,1.649629,0.097240,-2.345431,-0.822872,-0.457600
0.802000,1.644922,0.095601,-2.361418,-0.815929,-0.451773
0.804000,1.640184,0.093976,-2.377020,-0.808990,-0.445990
0.806000,1.635415,0.092366,-2.392241,-0.802059,-0.440252
0.808000,1.630616,0.090769,-2.407087,-0.795136,-0.434559
0.810000,1.625787,0.089185,-2.421560,-0.788222,-0.428911
0.812000,1.620930,0.087616,-2.435667,-0.781318,-0.423306
0.814000,1.616045,0.086061,-2.449412,-0.774426,-0.417746
0.816000,1.611133,0.084519,-2.462798,-0.767547,-0.412229
0.818000,1.606195,0.082991,-2.475830,-0.760682,-0.406756
0.820000,1.601230,0.081476,-2.488513,-0.753832,-0.401327
0.822000,1.596241,0.079976,-2.500851,-0.746997,-0.395941
0.824000,1.591228,0.078489,-2.512848,-0.740180,-0.390598
0.826000,1.586190,0.077015,-2.524508,-0.733380,-0.385299
0.828000,1.581130,0.075556,-2.535835,-0.726599,-0.380042
0.830000,1.576048,0.074109,-2.546834,-0.719837,-0.374829
0.832000,1.570944,0.072677,-2.557508,-0.713096,-0.369658
0.834000,1.565818,0.071257,-2.567862,-0.706376,-0.364529
0.836000,1.560673,0.069851,-2.577899,-0.699678,-0.359443
0.838000,1.555507,0.068459,-2.587624,-0.693002,-0.354399
0.840000,1.550323,0.067080,-2.597039,-0.686350,-0.349397
0.842000,1.545120,0.065714,-2.606151,-0.679722,-0.344437
0.844000,1.539899,0.064361,-2.614961,-0.673119,-0.339519
0.846000,1.534660,0.063022,-2.623474,-0.666541,-0.334642
0.848000,1.529405,0.061695,-2.631693,-0.659989,-0.329807
0.850000,1.524134,0.060382,-2.639623,-0.653464,-0.325013
0.852000,1.518847,0.059082,-2.647267,-0.646967,-0.320260
0.854000,1.513546,0.057795,-2.654628,-0.640497,-0.315549
