t,theta,alpha,theta_dot,alpha_dot,voltage
0.586000,-0.859003,-2.142862,-9.549070,19.181263,-0.065367
0.588000,-0.874466,-2.104951,-8.891501,18.674467,-0.007040
0.590000,-0.893134,-2.067195,-8.277662,18.201154,0.034332
0.592000,-0.911278,-2.032957,-7.702637,17.757185,0.084646
0.594000,-0.923090,-1.996416,-7.162703,17.339290,0.133929
0.596000,-0.938569,-1.963638,-6.655496,16.945000,0.166216
0.598000,-0.948726,-1.929615,-6.177479,16.571594,0.208769
0.600000,-0.960825,-1.896919,-5.726849,16.217183,0.236839
0.602000,-0.974103,-1.865217,-5.300987,15.879765,0.270432
0.604000,-0.983774,-1.833774,-4.897664,15.557639,0.307493
0.606000,-0.993681,-1.803138,-4.515580,15.249489,0.334611
0.608000,-1.001280,-1.771563,-4.153054,14.954011,0.362504
0.610000,-1.011480,-1.741370,-3.808949,14.670123,0.383974
0.612000,-1.019604,-1.713640,-3.481563,14.396739,0.412897
0.614000,-1.022404,-1.684714,-3.170007,14.133002,0.436019
0.616000,-1.030073,-1.657810,-2.873962,13.878172,0.444005
0.618000,-1.034056,-1.627720,-2.591756,13.631433,0.465925
0.620000,-1.039816,-1.602918,-2.323034,13.392154,0.477338
0.622000,-1.043024,-1.575839,-2.066740,13.159716,0.493873
0.624000,-1.048869,-1.550708,-1.822513,12.933572,0.503097
0.626000,-1.052418,-1.524494,-1.527111,12.715277,1.769803
0.628000,-1.056382,-1.497778,-1.243262,12.503791,1.761777
0.630000,-1.057668,-1.475523,-0.970342,12.298634,1.752869
0.632000,-1.058670,-1.448969,-0.707435,12.099401,1.749990
0.634000,-1.058955,-1.425666,-0.453950,11.905714,1.747753
0.636000,-1.060668,-1.401277,-0.209290,11.717236,1.747119
0.638000,-1.060056,-1.377909,0.026856,11.533624,1.743305
0.640000,-1.058814,-1.356072,0.255191,11.354632,1.744666
0.642000,-1.058602,-1.333094,0.476191,11.180017,1.747433
0.644000,-1.057277,-1.310860,0.690114,11.009515,1.747905
0.646000,-1.056921,-1.288858,0.897438,10.842940,1.750866
0.648000,-1.055200,-1.266666,1.098374,10.680062,1.751662
0.650000,-1.052358,-1.246600,1.293386,10.520744,1.755518
0.652000,-1.051679,-1.223612,1.482897,10.364865,1.761912
0.654000,-1.047281,-1.205378,1.666911,10.212193,1.763444
0.656000,-1.043599,-1.183379,1.846145,10.062750,1.773409
0.658000,-1.040328,-1.165679,2.020758,9.916394,1.781809
0.660000,-1.034766,-1.143629,2.190930,9.773004,1.789316
0.662000,-1.030052,-1.124404,2.357192,9.632610,1.802171
0.664000,-1.026642,-1.107085,2.519654,9.495097,1.813161
0.666000,-1.021784,-1.088307,2.678345,9.360323,1.821162
0.668000,-1.014752,-1.067362,2.833670,9.228320,1.832640
0.670000,-1.008796,-1.050648,2.986147,9.099196,1.849412
0.672000,-1.005414,-1.032292,3.135831,8.972856,1.863766
0.674000,-0.998196,-1.013978,3.282522,8.849089,1.871977
0.676000,-0.990486,-0.999302,3.427003,8.728178,1.889646
0.678000,-0.981590,-0.978386,3.569560,8.610180,1.908739
0.680000,-0.974747,-0.961995,3.710605,8.495233,1.931054
0.682000,-0.966999,-0.944912,3.850012,8.383196,1.948422
0.684000,-0.961073,-0.928808,3.988143,8.274199,1.968307
0.686000,-0.951056,-0.910513,4.124881,8.168111,1.983668
0.688000,-0.942584,-0.895806,4.261188,8.065436,2.009940
0.690000,-0.935778,-0.879175,4.397017,7.966103,2.032459
0.692000,-0.925933,-0.863632,4.532269,7.870010,2.050749
0.694000,-0.916229,-0.848814,4.667780,7.777637,2.077517
0.696000,-0.906822,-0.832227,4.803787,7.689111,2.104265
0.698000,-0.896684,-0.818809,4.940494,7.604542,2.130539
0.700000,-0.888189,-0.801462,5.078337,7.524204,2.159231
0.702000,-0.876051,-0.788008,5.217225,7.448029,2.183576
0.704000,-0.866293,-0.773115,5.358308,7.376791,2.218839
0.706000,-0.856410,-0.757459,5.501345,7.310334,2.247597
0.708000,-0.846096,-0.744116,5.646684,7.248912,2.277091
0.710000,-0.830785,-0.730160,5.794770,7.192854,2.308272
0.712000,-0.822177,-0.715582,5.947332,7.143427,2.355307
0.714000,-0.808677,-0.701296,6.102946,7.099640,2.382147
0.716000,-0.797779,-0.685136,6.263398,7.062839,2.424804
0.718000,-0.784051,-0.671940,6.428379,7.032849,2.459751
0.720000,-0.770962,-0.659057,6.598798,7.010404,2.500000
0.722000,-0.758646,-0.644277,6.771137,6.992888,2.500000
0.724000,-0.743344,-0.630550,6.945632,6.980501,2.500000
0.726000,-0.730277,-0.615588,7.122529,6.973462,2.500000
0.728000,-0.714932,-0.601786,7.302089,6.972002,2.500000
0.730000,-0.700995,-0.587587,7.484583,6.976375,2.500000
0.732000,-0.684274,-0.571682,7.670299,6.986850,2.500000
0.734000,-0.670464,-0.558848,7.859537,7.003721,2.500000
0.736000,-0.654983,-0.546174,8.052617,7.027300,2.500000
0.738000,-0.638359,-0.533715,8.249875,7.057927,2.500000
0.740000,-0.620790,-0.517191,8.451667,7.095964,2.500000
0.742000,-0.605328,-0.503313,8.658368,7.141804,2.500000
0.744000,-0.587062,-0.490208,8.870377,7.195864,2.500000
0.746000,-0.568578,-0.475179,9.088113,7.258597,2.500000
0.748000,-0.550281,-0.460064,9.312020,7.330484,2.500000
0.750000,-0.532273,-0.446162,9.542565,7.412041,2.500000
0.752000,-0.511441,-0.432288,9.780240,7.503818,2.500000
0.754000,-0.492798,-0.416605,10.025559,7.606400,2.500000
0.756000,-0.471711,-0.399000,10.279059,7.720405,2.500000
0.758000,-0.451989,-0.385756,10.541295,7.846486,2.500000
0.760000,-0.429108,-0.369667,10.812837,7.985324,2.500000
0.762000,-0.407912,-0.353489,11.094262,8.137626,2.500000
0.764000,-0.385795,-0.335734,11.386146,8.304116,2.500000
0.766000,-0.363113,-0.320256,11.689049,8.485523,2.500000
0.768000,-0.340185,-0.304251,11.458422,8.185191,-0.720110
0.770000,-0.316028,-0.288058,11.244750,7.904529,-0.555279
0.772000,-0.294116,-0.272043,11.040361,7.636457,-0.449853
0.774000,-0.271048,-0.257691,10.840910,7.376888,-0.380192
0.776000,-0.250111,-0.241910,10.658687,7.137157,-0.253175
0.778000,-0.230774,-0.228322,10.471181,6.896230,-0.257158
0.780000,-0.208312,-0.214567,10.298020,6.672344,-0.163252
0.782000,-0.188664,-0.202129,10.131938,6.458618,-0.115104
0.784000,-0.167875,-0.189279,9.978960,6.260642,-0.042336
0.786000,-0.149512,-0.176100,9.828183,6.068064,-0.030225
0.788000,-0.128506,-0.164306,9.671613,5.873232,-0.061252
0.790000,-0.110128,-0.154429,9.525153,5.691100,-0.016942
0.792000,-0.091226,-0.142796,9.399802,5.532030,0.076572
0.794000,-0.070588,-0.132245,9.266053,5.367921,0.024618
0.796000,-0.053476,-0.119930,9.137831,5.211928,0.037568
0.798000,-0.036995,-0.110902,8.989512,5.039540,-0.072098
0.800000,-0.017696,-0.099304,8.862491,4.890156,0.011361
0.802000,-0.000439,-0.090217,8.719062,4.727681,-0.082666
0.804000,0.016939,-0.080723,8.590304,4.581735,-0.033626
0.806000,0.033990,-0.072100,8.462562,4.439176,-0.048751
0.808000,0.052211,-0.062965,8.342308,4.306124,-0.035020
0.810000,0.068106,-0.053408,8.219003,4.172406,-0.070078
0.812000,0.083387,-0.047320,8.085986,4.031557,-0.135914
0.814000,0.098463,-0.038638,7.983243,3.921853,-0.020698
0.816000,0.116249,-0.030103,7.865086,3.799395,-0.112418
0.818000,0.131054,-0.024514,7.741032,3.673246,-0.161532
0.820000,0.146884,-0.016521,7.642131,3.573144,-0.070565
0.822000,0.162895,-0.010242,7.528154,3.460405,-0.160635
0.824000,0.177752,-0.003532,7.423899,3.358778,-0.139219
0.826000,0.189461,0.003574,7.317081,3.256408,-0.172849
0.828000,0.206810,0.010605,7.200881,3.146685,-0.237282
0.830000,0.220521,0.017102,7.083334,3.037267,-0.265662
0.832000,0.233575,0.023192,6.966807,2.930363,-0.283186
0.834000,0.248850,0.029384,6.853194,2.827732,-0.291833
0.836000,0.261087,0.033845,6.739932,2.726856,-0.311645
0.838000,0.274535,0.039867,6.641989,2.642045,-0.263179
0.840000,0.288650,0.047232,6.534012,2.548919,-0.328765
0.842000,0.301158,0.047403,6.405922,2.437757,-0.440525
0.844000,0.313350,0.053867,6.343076,2.390382,-0.163764
0.846000,0.327091,0.061344,6.242622,2.308117,-0.352552
0.848000,0.338129,0.061878,6.113139,2.199149,-0.504203
0.850000,0.351257,0.069857,6.040814,2.146036,-0.261944
0.852000,0.362904,0.071315,5.917057,2.044683,-0.514626
0.854000,0.375171,0.076441,5.835703,1.984934,-0.338185
0.856000,0.386103,0.080055,5.735392,1.907989,-0.441644
